total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
45,-0.004805445618349311,-0.0121658923392001,0.3333333333333333,0.040630057224982,-0.11827316884492622,0.03943585665791318,0.02692609675648056,-0.004805445618349315,9.755555555555556,0.022222222222222223,0.022222222222222223
