agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
uptrend_oversold_reversion,0.417159327088938,0.1999635224402801,0.3064005597652987,0.5651070759401101,65.31734132933533,0.11075876732363932,0.1959960723184742,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
volatility_squeeze_breakout,0.1291784136861578,0.1630428500149463,0.2138035186614509,0.3807876460344635,46.27686156921539,-0.0846251049752931,-0.22223700232027493,2000,1.0,False
trend_pullback,0.0068748799537046,0.9042466260710336,1.5744840907773698,2.2871618489949515,18.74062968515742,-1.5676092108236652,-0.685394962981094,2000,1.0,False
adx_trend_following,2.782784765777814,3.0254997354456687,4.543537222489074,5.193658742669153,47.276361819090454,-1.76075245671126,-0.3390196668575041,2000,1.0,False
breakout_volume_momentum,-0.1851943261241842,1.0137462098246166,1.605498691544295,2.0856500686189037,10.74462768615692,-1.7906930176684792,-0.8585778815974906,2000,1.0,False
trend_momentum_verification,0.8116718800509625,1.762177894764435,2.651824278519948,3.3076446362766525,30.23488255872064,-1.8401523984689856,-0.5563331617571854,2000,1.0,False
random,0.6442123828361176,6.056965302227891,10.76206934119114,14.780918703584714,5.797101449275362,-10.117856958355022,-0.6845215213788577,2000,1.0,False
momentum_relative_strength,-0.7192438703444107,19.21357263047294,253297.88507268805,4525734.242315432,0.0999500249875062,-253298.6043165584,-0.055968510468031175,2000,1.0,False
