Date,Close,wealth_index,equity,daily_return,cumulative_return,rolling_peak,drawdown
1993-07-22,24.77486801147461,1.0,100000.0,0.0,0.0,1.0,0.0
1993-07-23,24.896648406982425,1.0049154811017122,100491.54811017122,0.004915481101712249,0.004915481101712249,1.0049154811017122,0.0
1993-07-26,25.03583717346191,1.0105336247146275,101053.36247146275,0.005590662815499581,0.010533624714627488,1.0105336247146275,0.0
1993-07-27,25.018430709838867,1.0098310391906609,100983.10391906608,-0.000695261896074939,0.009831039190660862,1.0105336247146275,-0.000695261896074939
1993-07-28,24.96624183654785,1.0077245144145512,100772.45144145512,-0.00208601706063416,0.007724514414551242,1.0105336247146275,-0.0027798286285323215
1993-07-29,25.105430603027344,1.013342658027467,101334.2658027467,0.005575078836083991,0.013342658027466925,1.013342658027467,0.0
1993-07-30,24.96624183654785,1.0077245144145512,100772.45144145512,-0.005544169653186937,0.007724514414551242,1.013342658027467,-0.005544169653186937
1993-08-02,25.03583717346191,1.0105336247146275,101053.36247146275,0.002787577616595094,0.010533624714627488,1.013342658027467,-0.0027720468398195752
1993-08-03,25.053241729736328,1.0112361332513573,101123.61332513572,0.0006951857113395299,0.011236133251357305,1.013342658027467,-0.002078788215834182
1993-08-04,25.053241729736328,1.0112361332513573,101123.61332513572,0.0,0.011236133251357305,1.013342658027467,-0.002078788215834182
1993-08-05,25.001047134399418,1.0091293775135373,100912.93775135373,-0.002083346973615674,0.009129377513537262,1.013342658027467,-0.0041578043523116115
1993-08-06,25.03583717346191,1.0105336247146275,101053.36247146275,0.001391543277186269,0.010533624714627488,1.013342658027467,-0.0027720468398195752
1993-08-09,25.175025939941406,1.0161517683275432,101615.17683275431,0.005559581072329234,0.01615176832754317,1.0161517683275432,0.0
1993-08-10,25.157621383666992,1.0154492597908134,101544.92597908134,-0.0006913421386709473,0.015449259790813352,1.0161517683275432,-0.0006913421386709473
1993-08-11,25.157621383666992,1.0154492597908134,101544.92597908134,0.0,0.015449259790813352,1.0161517683275432,-0.0006913421386709473
1993-08-12,25.088045120239254,1.012640919363106,101264.09193631061,-0.002765613742518047,0.012640919363106073,1.0161517683275432,-0.0034550438958694807
1993-08-13,25.12283515930176,1.0140451665641967,101404.51665641967,0.0013867178130366753,0.014045166564196743,1.0161517683275432,-0.002073117253748036
1993-08-16,25.26200485229492,1.019662540304743,101966.2540304743,0.005539569563335345,0.019662540304743015,1.019662540304743,0.0
1993-08-17,25.349008560180664,1.023174313116023,102317.4313116023,0.003444053961451088,0.023174313116022915,1.023174313116023,0.0
1993-08-18,25.488182067871097,1.0287918408310435,102879.18408310435,0.005490293924514944,0.02879184083104347,1.0287918408310435,0.0
1993-08-19,25.488182067871097,1.0287918408310435,102879.18408310435,0.0,0.02879184083104347,1.0287918408310435,0.0
