total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
108,0.00990431582510862,0.00372172313489055,0.5277777777777778,0.03759781442995615,0.2634279671644247,0.03491820886144002,0.018052388156673534,0.00990431582510862,25.02777777777778,0.8796296296296297,0.0
