total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
86,-0.00044663951589325106,-0.001482136384133,0.3488372093023256,0.005605542526217985,-0.07967819596484182,0.005731746350054407,0.0037564890869366393,-0.00044663951589325127,0.5813953488372093,22.453488372093023,4.616279069767442,2.7790409625763073,0.26744186046511625,0.2441860465116279
