Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,realized_vol_20_ann,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_126,trailing_return_63,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20
2007-10-19,24.584811933141378,24.618080370325423,24.2770868208209,24.6014461517334,370700,0.007493177209461965,23.970605659484864,23.006758346557618,22.545834827423096,21.988684339523317,0.014327680273375517,0.4473025707820488,0.2274448732067853,394040.0,0.9407674347781951,65.60493613620079,0.3409935495045211,0.4383912288561967,0.017819734098245603,23.970605659484864,0.4473025707820488,24.86521080104896,23.076000517920768,0.07464184712496924,0.33453161475529924,0.30837016509778725,0.026161449657511993,25.915516471611863,22.963011058255603,23.753115366151295,0.028154382865904326,0.18319999574356904,0.15097288750527293,0.13246569961408383,0.02779725634779151,0.02021460182992968,0.8815278306328922,0.07234614854666657,1.0317321464158087,0.026317252939285662,0.06931388512690595,0.04629990550204832,1.4103216333981583
2007-10-22,24.119063612410677,24.468374252319336,23.994310152370367,24.468374252319336,384500,-0.00540910882203105,23.995140743255615,23.05732524871826,22.57136779785156,22.00698157310486,0.01440507438076935,0.46028665093300514,0.22867346657342075,386790.0,0.9940794746503271,62.764303237319815,0.607135999363031,0.450444426749542,0.018409250328793085,23.995140743255615,0.46028665093300514,24.915714045121625,23.074567441389604,0.07672997726631453,0.3438367126295674,0.3154634746041433,0.028373238025424075,25.915516471611863,22.963011058255603,23.8695537927912,0.020464941867948117,0.17915833015376204,0.1345931615256617,0.13153850991563432,0.013085439315562386,0.020165642239858707,0.9129017618097975,0.07234614854666657,1.0605951914194878,0.019722055983219633,0.061197428078936245,0.047727748220457666,1.0281278157958151
2007-10-23,24.543224581999468,24.601442752701505,24.06084341376321,24.11074447631836,291500,-0.014616000732744938,24.004705142974853,23.09990779876709,22.592991790771485,22.02365698814392,0.014794728416254992,0.46060192039269865,0.2348590326249072,388770.0,0.7498006533425933,55.77476703550707,0.5405993389382964,0.45688406333445303,0.018949396763057475,24.004705142974853,0.46060192039269865,24.92590898376025,23.083501302189454,0.07675193969670531,0.3186797933614116,0.316106738355597,0.0025730550058146173,25.915516471611863,23.24578759573329,23.8695537927912,0.007997171446150864,0.13463803661708273,0.11371472774239932,0.12233822572353725,-0.0017218182078070354,0.02013312628621723,0.941204882623216,0.07234614854666657,1.0608987657054998,0.004417439527456102,0.04375933819117761,0.04886794283086382,0.2302190430580486
2007-10-24,24.002623782454535,24.03589062669156,23.75311531220951,23.778066635131836,312400,-0.013797908294091887,23.98516035079956,23.13700122833252,22.61261968612671,22.039999713897704,0.014924049719889547,0.46150986686546475,0.23691194467674545,392295.0,0.7963394894148537,50.176995296261275,0.35762916410885026,0.4497944276754814,0.01891635827998375,23.98516035079956,0.46150986686546475,24.90818008453049,23.062140617068632,0.07696590060113223,0.26879987448559817,0.3066453655815973,-0.037845491095999106,25.915516471611863,23.353905209562352,23.8695537927912,-0.016173463956152934,0.1238205637927734,0.09456349441179368,0.09080489610121556,-0.01175253438200552,0.020101467360844304,0.9410436532026994,0.07234614854666657,1.0638562265893907,-0.008634243533869879,0.02770736797188289,0.04977320910503824,-0.44873085178933936
2007-10-25,23.961040970790297,24.243816317449504,23.819653297460693,24.202232360839844,428100,0.017838528767570416,23.949813461303712,23.186403770446777,22.635823879241944,22.058172187805177,0.013799691647051441,0.4140148088818067,0.2190633136048406,390365.0,1.09666594085023,56.21140523781956,0.4657496823176679,0.4509340887213519,0.018631921303713325,23.949813461303712,0.4140148088818067,24.777843079067324,23.1217838435401,0.06914706196785031,0.26049350163953733,0.2974149927931853,-0.036921491153647956,25.915516471611863,23.52856246853229,23.75311531220951,-0.028380623908320524,0.15890075884658095,0.11923079399608216,0.12311859706962824,-0.00885566537859217,0.01997317537801617,0.9328472288998614,0.07126425559847802,0.9702909458206292,0.010539493342775819,0.04381139052222638,0.05114800868520475,0.6096856781956129
2007-10-26,24.50995663930279,24.50995663930279,24.35193634033203,24.35193634033203,321800,0.0061855442613802936,23.940664863586427,23.247616271972657,22.662188510894776,22.07555455207825,0.013519588879640538,0.40285593879586606,0.2146168200201793,375440.0,0.8571276369060302,58.138496036607194,0.3077242784629455,0.4407048165600371,0.018097321313629396,23.940664863586427,0.40285593879586606,24.74637674117816,23.134952985994694,0.06730906448777994,0.2629592705471069,0.2905238483439696,-0.02756457779686272,24.992338153776828,23.75311531220951,23.75311531220951,-0.0074576172100628835,0.1782696232026153,0.1335655376376068,0.11969416106129449,-0.01014207904130815,0.01981504697049961,0.9133120572750828,0.07057796534430866,0.9536838326157228,0.017178782589749364,0.047502507587874554,0.053093194878951255,1.0208896956437876
2007-10-29,24.7428311746894,24.79273223876953,24.551542440443708,24.79273223876953,356100,0.018101061545050312,23.959793663024904,23.31465061187744,22.689218482971192,22.08682397842407,0.014042021335901324,0.4326740446940233,0.2229101781567473,376780.0,0.945113859546685,63.264883977210076,0.4407958984375,0.44071132240842736,0.017775827132084573,23.959793663024904,0.4326740446940233,24.82514175241295,23.094445573636857,0.07223335071732807,0.29705765950335206,0.29183061057584614,0.005227048927505917,24.651346062946537,23.75311531220951,23.75311531220951,0.015672820151224176,0.18012674540029971,0.1373520870624101,0.14521685808632023,0.01325621322877435,0.01981504697049961,0.8970873073654076,0.07057796534430866,1.0234547052319198,0.034764012890062146,0.06339711675280668,0.05559090952383161,1.9250948513300852
2007-10-30,24.526593853917124,24.584812032899045,24.20223452168848,24.3436222076416,407500,-0.018114584016102775,24.00428924560547,23.37070671081543,22.712838535308837,22.100422153472902,0.011569976183063223,0.42401318859979353,0.18366767793195368,372455.0,1.0940919037199124,55.77103039378611,0.5904977170810497,0.451410350599329,0.018543269639537403,24.00428924560547,0.42401318859979353,24.852315622805058,23.156262868405882,0.07065623718518042,0.2845612078035593,0.2903767300213888,-0.005815522217829494,24.79273223876953,23.75311531220951,23.75311531220951,0.0379433202897832,0.1652070844718987,0.12967987472419784,0.12188572473839132,0.009658670289172333,0.01981504697049961,0.9358175969577255,0.07054248523369731,1.001612531102445,0.014136346990496929,0.041629699472285564,0.05747784130643474,0.8002886965773418
2007-10-31,24.393523277293763,24.62639757954785,24.3436222076416,24.3436222076416,491500,0.0,24.04171552658081,23.424101371765136,22.732882328033448,22.11456090927124,0.011537785052905038,0.4192515581470549,0.18315665958302965,360785.0,1.362307191263495,55.77103039378611,0.28277537190624713,0.4393649949783946,0.018048464243767118,24.04171552658081,0.4192515581470549,24.88021864287492,23.2032124102867,0.06975401695998362,0.27152767775040587,0.28660691956719225,-0.015079241816786382,24.79273223876953,23.75311531220951,23.75311531220951,0.031723778570300176,0.15055036449974102,0.11931187992776726,0.11504779574161161,0.023784758499842074,0.01981504697049961,0.9108464022637666,0.07009137512109892,0.9951868805465375,0.012557618058786302,0.03925533028066708,0.059216209079009374,0.7201086679203156
2007-11-01,24.74282932281494,24.751146430593508,24.010941287888272,24.119060516357425,693300,-0.00922466218744078,24.070408821105957,23.462525482177735,22.749765644073488,22.12703627586365,0.011755156712287588,0.4036347680605578,0.18660732769982766,375235.0,1.847642144256266,52.18634033325189,0.7402051427052356,0.46085357695888324,0.0191074431214406,24.070408821105957,0.4036347680605578,24.877678357227072,23.26313928498484,0.06707568135803885,0.24030813691970465,0.27734716303769474,-0.03703902611799009,24.79273223876953,23.75311531220951,23.819653297460693,0.0243729516626201,0.13236997118331129,0.11409885923519081,0.09351403755622134,-0.0034365360699947223,0.01981504697049961,0.9642895699357926,0.06945053946391697,0.9658050445077971,0.002021224301300917,0.02798228326607033,0.060355539244577816,0.12053395569771413
