agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend_pullback,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.878; mean percentile=12.2; mean RCSI_z=-1.074.,-0.2125900534161877,-0.17967990067875,-0.0760901428968323,-0.3547482945689776,-0.3224229236212889,-1.0772986212211924,0.8812,0.05492551152127,11.88,122.0,6356,0.00047,1.0,False,False
breakout_volume_momentum,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.925; mean percentile=7.5; mean RCSI_z=-1.291.,-0.2246040334020741,-0.1682915686776717,-0.1182731688449262,-0.3510285277551797,-0.361476862098566,-1.316678228060698,0.9318,0.0306772938877978,6.819999999999999,45.0,6356,0.00047,1.0,False,False
mean_reversion_vol_filter,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,stable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.586; mean percentile=41.4; mean RCSI_z=-0.275.,-0.011322459552694,0.0027931053037707,-0.0010802302582474,-0.1860340013090503,-0.0344497894790364,-0.2789556756774524,0.588,0.2306226739238615,41.2,45.0,6356,0.00047,1.0,False,False
volatility_managed_tsmom,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,moderately variable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.561; mean percentile=43.9; mean RCSI_z=-0.331.,0.783486992944181,0.3354022076148807,0.1873644080788608,-0.1930219358075794,-0.1288681968927444,-0.334677504511325,0.5618,0.2504182651344407,43.82,85.0,6356,0.00047,1.0,False,False
momentum_relative_strength,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.882; mean percentile=11.8; mean RCSI_z=-0.963.,0.237465113352153,0.1369421758505635,0.0459122288972877,-0.39787449344775,-1.014603292930637,-0.9798051618372589,0.8854,0.0528604823571708,11.46,222.0,6047,0.00047,1.0,False,False
random,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,stable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.390; mean percentile=61.0; mean RCSI_z=0.074.,0.4432978610908042,0.1991874608515304,0.0757122675060187,-0.4127046616998167,0.148787867114056,0.0584340992244284,0.3962,0.4020855287974717,60.38,202.0,6356,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,6.523662595552003,0.4208897797314683,,-0.829639148552713,,,,,,,6608,0.0,,,
