total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
121,7.317454472728224e-05,-0.0017339081626403,0.4049586776859504,0.009400670366754035,0.0077839709161665604,0.008821837430784997,0.005880776586061995,7.317454472728288e-05,3.28099173553719,0.6446280991735537,0.24793388429752067
