agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,0.4337959523067937,-0.08418333002284406,0.3405312070544679,1.3359261833463276,69.16,0.3084,0.5108856306210806,no evidence,-0.7808678784283031,2.866545284490076,39,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,0.25824138353663595,-0.22505374039142523,0.09358553447981993,1.0637160750899848,72.36,0.2764,0.5584619612978392,no evidence,-0.7900992682594953,2.068419110455289,28,0.00047,5000,True,42,random_timing_matched_duration
random,-0.3302034131269114,-0.036042820039490234,0.4149039119763411,1.4925073487353118,33.98,0.6602,0.18032448000570728,no evidence,-0.780375576653472,3.1675626378623574,32,0.00047,5000,True,42,random_timing_matched_duration
momentum,1.0098028884839634,-0.3595502948437238,0.032689950985541866,1.2043951594400284,87.82,0.1218,0.9143527117031435,no evidence,-0.8485970826300124,2.2763596271509825,21,0.00047,5000,True,42,random_timing_matched_duration
breakout,-0.36718339495183844,-0.20827385739876664,0.17449741091853802,1.4573019377561542,39.34,0.6066,0.21709759402535528,no evidence,-0.794574349519535,2.348296320688668,15,0.00047,5000,True,42,random_timing_matched_duration
