agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend_pullback,1,101,0.016257605565841934,0.002426295997917103,0.06526716814378326,0.021378430891869152,-0.18994189791755822,0.06276612745048223,0.08731247525310554,0.26244706255236105,42.0,0.58,0.23657200643706275,-0.0710548696872636,-0.27073981699866567,0,0,-0.25883803343037437,0.5292722042594743,72,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,1,101,0.2622814737301692,0.032396389761450595,0.3679661168051675,0.19032836955907442,-0.18665468779383576,0.1728818824871911,0.21741687789701997,0.3210249912557955,60.8,0.392,0.4067139329795427,0.04486459583314922,0.13975421557569867,0,1,-0.2514292638518954,0.790153014334972,32,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,1,101,-0.23157037410860373,-0.03433277588758906,-0.4343258025071283,-0.211636676887646,-0.28140613693774075,0.04150882279453916,0.05333863718037549,0.17590698844674393,2.4,0.976,0.010550182333308195,-0.2849090112889792,-1.619657148386892,0,0,-0.20149777579210723,0.35302112470632163,33,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,1,101,-0.13909161081571925,-0.022359378665510733,-0.19885058562131433,-0.13746667649921815,-0.2466229481484833,0.149859563486822,0.16442394526500595,0.2775281551720269,15.2,0.848,0.07160414774328619,-0.3035155560807252,-1.093638790963713,0,0,-0.2517973843519658,0.6400668316205014,24,0.00047,250,random_timing_matched_duration
momentum_relative_strength,1,101,1.5865050760064456,0.13313515129843828,0.6905839506631598,0.17584797647878914,-0.3086761154555731,0.5071018737949406,0.6693474329490653,0.8081893681897537,90.4,0.096,1.0177287669604316,0.9171576430573803,1.134830126646806,0,1,-0.2825215858226839,2.100124996415278,77,0.00047,250,random_peer_rotation_matched_duration
random,1,101,0.09245571468814738,0.01164330536010612,0.17087754346803677,0.0629912701343361,-0.24618916360331977,0.07265508524064489,0.09908406532336565,0.26679402063759955,53.6,0.464,0.3334820194451191,-0.006628350635218272,-0.02484444973458349,0,1,-0.2734705396817371,0.5605167027228749,54,0.00047,250,random_timing_matched_duration
trend_pullback,2,102,0.016257605565841934,0.002426295997917103,0.06526716814378326,0.021378430891869152,-0.18994189791755822,0.05450856974023164,0.08360308971047722,0.2899499503861827,41.6,0.584,0.23358715288760054,-0.06734548414463529,-0.2322658929754539,0,0,-0.3292689227363384,0.6065476824761846,72,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,2,102,0.2622814737301692,0.032396389761450595,0.3679661168051675,0.19032836955907442,-0.18665468779383576,0.1535417970307954,0.20239670227592987,0.3372993553287771,61.6,0.384,0.4156687756324692,0.059884771454239316,0.17754190901393097,0,1,-0.2573858447657694,0.8070759712041956,32,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,2,102,-0.23157037410860373,-0.03433277588758906,-0.4343258025071283,-0.211636676887646,-0.28140613693774075,0.030339476716960002,0.04523873410889624,0.18899243103781002,3.2,0.968,0.014124642691606345,-0.2768091082175,-1.4646571119142928,0,0,-0.21174865694212586,0.3895243300997276,33,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,2,102,-0.13909161081571925,-0.022359378665510733,-0.19885058562131433,-0.13746667649921815,-0.2466229481484833,0.1439935330063858,0.1661801547659533,0.29489246063864605,13.600000000000001,0.864,0.06348625752110672,-0.30527176558167257,-1.0351969152434353,0,0,-0.2508686007097887,0.6798851388978668,24,0.00047,250,random_timing_matched_duration
