Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,realized_vol_20_ann,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_126,trailing_return_63,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,regime
2006-03-22,1156.25,1156.25,1125.0,1150.0,20,0.03954802259887,1064.375,994.0240000009536,931.0865000009536,562.1665000194312,0.0340827042876295,65.19501994017752,0.5410461573217359,37.85,0.5284015852047556,58.434718363949976,50.0,54.80285430897348,0.0476546559208465,1064.375,65.19501994017752,1194.765039880355,933.9849601196448,0.2450077085244487,43.58872059813848,37.39421607178262,6.194504526355857,1200.0,1012.5,1075.0,0.108433734939759,1.5555555555555554,0.069767441860465,0.0952380952380953,0.0454545454545454,0.0981347846521951,0.4856041218181911,0.9293457366462976,0.2636346182730668,0.0804462712859659,0.1569137163679113,0.7682021251116804,1.3133671878399438,calm
2006-03-23,1125.0,1125.0,1125.0,1125.0,44,-0.0217391304347825,1068.75,996.7740000009536,935.4615000009536,567.7795000189543,0.0345911552810379,66.17330466283322,0.54911756661627,40.05,1.0986267166042447,55.78443072626092,25.0,52.67407900118966,0.046821403556613,1068.75,66.17330466283322,1201.0966093256663,936.4033906743337,0.2476661694983231,41.77028188317399,38.2694292340609,3.500852649113092,1200.0,1012.5,1075.0,0.0843373493975903,0.9565217391304348,0.0465116279069768,0.125,-0.0625,0.0981347846521951,0.4771132246588744,0.9293457366462976,0.2664951908985655,0.0526315789473683,0.1286409958515406,0.7555653206353492,0.850040666498454,calm
2006-03-24,1162.5,1162.5,1125.0,1125.0,24,0.0,1074.6875,1000.5240000009536,939.9615000009536,573.3925000184774,0.0336884995192155,65.62425594816405,0.5347883506245797,40.7,0.5896805896805897,55.78443072626092,37.5,51.5902162153904,0.0458579699692359,1074.6875,65.62425594816405,1205.9360118963282,943.438988103672,0.2442542820984297,39.86956457790916,38.58945630283056,1.2801082750786037,1200.0,1025.0,1106.25,0.1180124223602483,0.978021978021978,0.0465116279069768,936.4999627470984,-0.0625,0.0949238098159011,0.4831029228406933,0.9288402673497812,0.2629669391868094,0.0468159348647863,0.1244108087351503,0.7449199282667842,0.7666753591803211,calm
2006-03-27,1125.0,1150.0,1125.0,1150.0,24,0.0222222222222221,1082.1875,1004.5240000009536,945.0865000009536,579.1305000180006,0.0337365632470905,65.23021131922034,0.5355513386508192,39.3,0.6106870229007634,57.99397645322957,25.0,49.69091505714823,0.0432094913540419,1082.1875,65.23021131922034,1212.6479226384406,951.7270773615592,0.2411050259561132,39.92034658001876,38.8556343582682,1.0647122217505611,1200.0,1031.25,1106.25,0.1499999999999999,0.5333333333333334,0.0952380952380953,0.1499999999999999,0.0222222222222221,0.0918787196349834,0.4702883488767038,0.92795556000848,0.2598238928100285,0.0626624314178458,0.1448208305614482,0.7345382430552889,1.039587311286523,calm
2006-03-28,1100.0,1175.0,1087.5,1175.0,244,0.0217391304347827,1092.8125,1008.2740000009536,950.3990000009536,584.9935000175237,0.03221515719431,62.101070592624595,0.5113997662979856,50.7,4.812623274161735,60.1391339645884,87.5,52.391563981637645,0.0445885650907554,1092.8125,62.101070592624595,1217.0146411852493,968.6103588147508,0.227307321585815,41.499502318651366,39.38440795034483,2.1150943683065364,1200.0,1062.5,1106.25,0.2207792207792207,0.825242718446602,0.175,0.175,0.0621468926553672,0.091403173835377,0.4878229411493119,0.9273718556940542,0.2451091438565341,0.0752073205604804,0.1653578293191022,0.7235644498114089,1.3234473933491409,calm
2006-03-29,1200.0,1375.0,1200.0,1375.0,81,0.1702127659574468,1112.1875,1016.0240000009536,957.1490000009536,591.856500017047,0.0474202932946592,83.11501349786417,0.7527738189324724,53.4,1.5168539325842696,72.31825115316603,200.0,62.93502369723496,0.0457709263252617,1112.1875,83.11501349786417,1278.4175269957284,945.9574730042716,0.2989244655163421,58.21821975127091,43.15117031053005,15.06704944074086,1200.0,1075.0,1087.5,0.3924050632911393,1.1153846153846154,1144.8332878020092,0.375,0.1956521739130434,0.0896283602494512,0.5106745922593403,0.9272508461327256,0.322377128867623,0.2363023321157629,0.3533144886328565,0.7166728758942238,3.162034016955957,neutral
2006-03-30,1437.5,1437.5,1325.0,1375.0,134,0.0,1130.3125,1024.7740000009535,963.6490000009536,598.7195000165701,0.0475391810362346,97.65362496471978,0.7546611033213289,58.15,2.304385210662081,72.31825115316603,112.5,66.47537914743246,0.0483457302890417,1130.3125,97.65362496471978,1325.6197499294396,935.0052500705604,0.3455809785867883,70.65347449476167,48.65163114737638,22.00184334738529,1375.0,1075.0,1087.5,0.3580246913580247,1.2000000000000002,0.375,0.4473684210526316,0.2222222222222223,0.0877794036618118,0.5507639408818912,0.926781990724484,0.3728827081724373,0.2164777439867293,0.341759256185969,0.7116095266190463,2.5056673532436764,neutral
2006-03-31,1337.5,1425.0,1250.0,1425.0,112,0.0363636363636363,1149.6875,1033.8990000009535,970.6490000009536,605.8325000160933,0.0477076964475917,114.33358198163016,0.7573362025445238,58.65,1.9096334185848256,74.57097598603283,175.0,74.22713777975872,0.0520892194945675,1149.6875,114.33358198163016,1378.3546639632602,921.0203360367398,0.3977901194250789,83.57963163573277,55.63723124504766,27.94240039068511,1437.5,1087.5,1087.5,0.3734939759036144,1.2352941176470589,0.425,0.425,0.2666666666666666,0.0856159865873537,0.6084052940442498,0.9262742054294444,0.4294517941808098,0.2394672465343843,0.3782777621399049,0.7065756623711823,2.4079758127776856,neutral
2006-04-03,1425.0,1425.0,1400.0,1400.0,33,-0.0175438596491228,1169.0625,1043.2740000009535,977.2740000009536,612.8205000156164,0.0474456581895946,122.01874535803972,0.7531764741566548,58.4,0.565068493150685,71.4404763897959,25.0,70.7109136526331,0.0505077954661664,1169.0625,122.01874535803972,1413.0999907160794,925.0250092839206,0.4174926331416488,90.76018630018892,62.661822256075915,28.09836404411302,1437.5,1087.5,1087.5,0.382716049382716,0.8666666666666667,0.3999999999999999,0.4088050314465408,0.2173913043478261,0.0829928281812485,0.6085802420886564,0.925886040319324,0.4509114674605765,0.1975407645014701,0.3419293493355726,0.7024136757408868,1.8926395229057624,neutral
2006-04-04,1500.0,1725.0,1500.0,1600.0,169,0.1428571428571428,1197.1875,1057.0240000009535,986.1490000009536,620.8085000151395,0.0547772525516387,150.05825691627282,0.8695619265300865,63.85,2.6468285043069693,79.02618207710219,325.0,88.87441982030217,0.0555465123876888,1197.1875,150.05825691627282,1497.3040138325457,897.0709861674543,0.5013692739567457,111.30608882874958,72.39067557061065,38.915413258138926,1437.5,1087.5,1087.5,0.5421686746987953,1.098360655737705,0.6842105263157894,0.6623376623376624,0.3617021276595744,0.0817153526769796,0.6797561360013209,0.9256432907641972,0.5416441505699487,0.3364656747585486,0.5136837006525456,0.7026570995325874,2.684374110947824,neutral
