signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,entry_reason,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,holding_period_hours,regime_at_entry,stop_loss_used,take_profit_used,exit_reason,timeframe_label,data_interval
2024-04-16 09:00:00,0.9999820590019226,USDC-USD,random,2024-04-16 10:00:00,2024-04-16 19:00:00,0.9999802112579346,1.0000364780426023,1.0000827532676642,0.9997134518920192,random_timing_entry,99989.72549990502,1.9999599995284596,1.99922147266491,0.5254403894699993,2.731187396465337,100000.0,99959.07447535032,99999.99993642251,0.9999999993642251,99997.99997642297,0.9999799997642297,3153576.9600000004,-36.92634317747567,-40.925524649669036,-0.00036927081727816533,-0.00040926343186181973,-0.0004092552464966904,9,0,9.0,neutral,,,random_time_exit,1H,1h
2024-04-21 05:00:00,0.9999985098838806,USDC-USD,random,2024-04-21 06:00:00,2024-04-21 22:00:00,0.9999544024467468,1.000460505485535,1.0002498048207207,1.0001988530587513,random_timing_entry,99932.11179990508,1.9991415064635498,1.9990396721200796,2.4541584421348053,2.1160040674268665,99959.07447535032,99949.98457699822,99959.07446468394,0.9999999998932926,99957.07532317749,0.9999800002932867,316748.80000000005,-5.091717173522462,-9.089898352106092,-5.093903715229874e-05,-9.09380183715557e-05,-9.09361996378592e-05,16,0,16.0,neutral,,,random_time_exit,1H,1h
2024-04-22 12:00:00,0.999929428100586,USDC-USD,random,2024-04-22 13:00:00,2024-04-22 23:00:00,0.9999179244041444,1.000016450881958,1.0002151568924396,0.9996773129004639,random_timing_entry,99926.48569990508,1.9989597114408137,1.9978848142413552,2.4725688583131524,2.8924745227051156,99949.98457699822,99892.2428724996,99949.98453175212,0.9999999995473127,99947.98557204068,0.9999799999473136,4421524.4799999995,-53.74485997293471,-57.741704498616876,-0.0005377282960265007,-0.0005777175414605801,-0.0005777059870793131,10,0,10.0,neutral,,,random_time_exit,1H,1h
2024-04-24 06:00:00,1.0000144243240356,USDC-USD,random,2024-04-24 07:00:00,2024-04-24 20:00:00,1.0000407695770264,1.0000869035720823,1.000378850402588,0.9998968701581847,random_timing_entry,99852.41589990516,1.9978049005573644,1.9968423627209708,2.880670427110538,1.4005301403483452,99892.2428724996,99840.12133341664,99892.24283276877,0.999999999602263,99890.24502786821,0.9999800000022631,1049681.92,-48.126891819682,-52.12153908296033,-0.00048179771514480883,-0.0005217880791905058,-0.0005217776434301029,13,0,13.0,neutral,,,random_time_exit,1H,1h
2024-04-29 11:00:00,0.9999876618385316,USDC-USD,random,2024-04-29 12:00:00,2024-04-30 06:00:00,0.999994456768036,0.9999672174453736,1.0002426084762055,0.9997283662948246,random_timing_entry,99813.90879990518,1.9967624900044652,1.9957359195605966,1.981530837397439,1.8891604820031094,99840.12133341664,99784.80031281366,99840.12126271325,0.9999999992918339,99838.12450022325,0.99997999969184,3065431.04,-51.328522193412745,-55.3210206029778,-0.0005141174521292012,-0.0005541071697801585,-0.0005540960874660093,18,0,18.0,calm,,,random_time_exit,1H,1h
2024-05-03 16:00:00,1.0000218152999878,USDC-USD,random,2024-05-03 17:00:00,2024-05-04 12:00:00,1.0000706911087036,0.99999737739563,1.000197455168428,0.9998784231533641,random_timing_entry,99763.10589990523,1.9956560928156724,1.9950195403215865,0.7675509926578592,0.6896870610614065,99784.80031281366,99748.98201247623,99784.80029687642,0.9999999998402839,99782.80464078361,0.9999800002402791,1974480.64,-31.82762470429024,-35.8183003374275,-0.0003189690329798721,-0.0003589626535992125,-0.00035895547443239175,19,0,19.0,stressed,,,random_time_exit,1H,1h
2024-05-05 02:00:00,1.00020170211792,USDC-USD,random,2024-05-05 03:00:00,2024-05-05 22:00:00,1.0002135038375854,1.000063419342041,1.000505986551242,0.9997843164327922,random_timing_entry,99696.54189990529,1.9949397401862399,1.993500779882201,2.4242028080445066,2.2916312014648255,99748.98201247623,99673.04555675422,99748.98194905216,0.9999999993641632,99746.98700931198,0.999979999764168,1215859.2,-71.9480152019414,-75.93645572200984,-0.0007213051477457121,-0.0007612907216427571,-0.0007612754956487876,19,0,19.0,calm,,,random_time_exit,1H,1h
2024-05-10 10:00:00,0.9999971389770508,USDC-USD,random,2024-05-10 11:00:00,2024-05-11 06:00:00,1.000004529953003,1.0000228881835938,1.0001489195065558,0.9996769079892249,random_timing_entry,99656.21129990534,1.993421041074347,1.9924802634842047,0.9438889947777541,2.9609201393346236,99673.04555675422,99622.02077594255,99673.04547475842,0.9999999991773523,99671.05205371734,0.9999799995773607,1356267.52,-47.038879507116576,-51.02478081167513,-0.0004719412360748951,-0.0005119317972501736,-0.0005119215583978662,19,0,19.0,stressed,,,random_time_exit,1H,1h
2024-05-11 08:00:00,1.0002721548080444,USDC-USD,random,2024-05-11 09:00:00,2024-05-11 19:00:00,1.0003525018692017,1.0001485347747805,1.0005006601395767,0.9999411120650005,random_timing_entry,99570.17749990542,1.9924005663774043,1.9912862803552984,0.9810606271119546,1.574349251943336,99622.02077594255,99562.32278799053,99622.02071943658,0.9999999994327964,99620.0283188702,0.9999799998327997,2425079.04,-55.714301105288015,-59.69798795202072,-0.0005592680713455942,-0.0005992568859841673,-0.0005992449007462516,10,0,10.0,stressed,,,random_time_exit,1H,1h
2024-05-15 04:00:00,0.99997878074646,USDC-USD,random,2024-05-15 05:00:00,2024-05-15 16:00:00,0.9999221563339232,1.000023603439331,1.0001095917745184,0.9997371070765972,random_timing_entry,99549.42169990543,1.9912066299536364,1.990465017228234,1.374500323929479,2.3657170040583915,99562.32278799053,99521.26048007324,99562.32270431177,0.9999999991595339,99560.33149768181,0.9999799995595425,2625605.12,-37.0806362701166,-41.06230791729847,-0.00037244388113532944,-0.00041243643225770675,-0.0004124281833474009,11,0,11.0,neutral,,,random_time_exit,1H,1h
