total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
66,0.040496124063495266,0.05357511560591065,0.7727272727272727,0.1062208606337006,0.38124454859337764,0.0837961284339357,0.10672389079600227,0.040496124063495245
