total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
124,-9.902999497692303e-05,0.0065614016539181,0.6290322580645161,0.024110715293933986,-0.004107302241748007,0.013911200781159807,0.023855508267556603,-9.902999497692598e-05
