total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
222,0.001468808518755491,-0.00470490704901665,0.44144144144144143,0.031991651186784806,0.04591224473472098,0.029121518727006444,0.0203857527748622,0.0014688085187554885,11.572072072072071,0.918918918918919,0.0
