agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend_pullback,-0.1876510004375229,-0.18548755179180648,-0.18504174739095633,0.03330024338286879,47.54,0.5246,0.2801717137456653,no evidence,-0.238695470932917,-0.13015889081526094,427,0.00047,5000,True,42,random_timing_matched_duration
breakout_volume_momentum,-0.10213173149930739,-0.09272325813419267,-0.0917796313187692,0.04405554287615577,41.28,0.5872,0.23121395309198584,no evidence,-0.16259346862113525,-0.01576439262308384,201,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion_vol_filter,-0.07337631696131355,-0.043715722027762104,-0.04388627933951765,0.02613763138454287,12.82,0.8718,0.059583135318334826,no evidence,-0.08741246021224444,-0.0012272098455040036,93,0.00047,5000,True,42,random_timing_matched_duration
momentum_relative_strength,-0.38539809246180845,-0.21242451929069867,-0.21024241740331745,0.06913735453631548,0.33999999999999997,0.9966,0.001479117164961872,no evidence,-0.31722079706955886,-0.0917064110458822,514,0.00047,5000,True,42,random_peer_rotation_matched_duration
random,-0.2298246696842,-0.17302444507257636,-0.17165724219870093,0.05340267584991323,13.459999999999999,0.8654,0.06278310913729455,no evidence,-0.2585723103170305,-0.08212400101136309,361,0.00047,5000,True,42,random_timing_matched_duration
