agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend_pullback,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.227; mean percentile=77.3; mean RCSI_z=0.707.,0.0337787377542142,0.0862818713211929,0.0397699693801475,-0.0633462343478413,0.0786604002345301,0.741435938779302,0.2156,0.6663512434852988,78.44,84.0,5342,0.00047,1.0,False,False
breakout_volume_momentum,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.662; mean percentile=33.8; mean RCSI_z=-0.450.,-0.0562812708844352,-0.1233377161513715,-0.0776199841261835,-0.1445415362812401,-0.0379092586557415,-0.4422296434104634,0.661,0.1797985405143597,33.900000000000006,33.0,5342,0.00047,1.0,False,False
mean_reversion_vol_filter,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.301; mean percentile=69.9; mean RCSI_z=0.466.,0.0035318567297291,0.0185578215759643,0.0077839709161665,-0.116705511262304,0.0580996778585053,0.4553229316069995,0.3,0.5228787452803376,70.0,121.0,5342,0.00047,1.0,False,False
momentum_relative_strength,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.205; mean percentile=79.5; mean RCSI_z=0.760.,0.0360963671381791,0.0652462401104779,0.0224292831899207,-0.3233082766214031,0.1804831463446086,0.7379343791429775,0.215,0.6675615400843947,78.5,137.0,4699,0.00047,1.0,False,False
random,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,stable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.352; mean percentile=64.8; mean RCSI_z=0.304.,-0.0319356808641246,-0.0200554038759277,-0.0100970297051794,-0.209679416607475,0.0620328313043916,0.3155893203959409,0.3434,0.4641997091751023,65.66,172.0,5342,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.044320272281298,0.0364369489814254,,-0.3997870365012965,,,,,,,5594,0.0,,,
