agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_number_of_trades,median_number_of_trades,std_number_of_trades,min_number_of_trades,max_number_of_trades,p25_number_of_trades,p75_number_of_trades,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_median_simulated_return,median_median_simulated_return,std_median_simulated_return,min_median_simulated_return,max_median_simulated_return,p25_median_simulated_return,p75_median_simulated_return,proportion_significant,proportion_outperforming_null_median,mean_percentile,median_percentile,std_percentile,min_percentile,max_percentile,p25_percentile,p75_percentile,number_of_outer_runs,simulations_per_run,transaction_cost,research_grade,robustness_scope,p_value_interpretation,null_model,stability_classification,evidence_bucket,confidence_score,evaluation_power_score,confidence_bucket,evaluation_power_label,evidence_label,confidence_label,skill_luck_verdict,verdict_label,final_classification
trend_pullback,0.01654085384157262,0.01654085384157262,0.0,0.01654085384157262,0.01654085384157262,0.01654085384157262,0.01654085384157262,0.008415236068706866,0.008415236068706866,0.0,0.008415236068706866,0.008415236068706866,0.008415236068706866,0.008415236068706866,0.29568295256571614,0.29568295256571614,5.551115123125783e-17,0.29568295256571614,0.29568295256571614,0.29568295256571614,0.29568295256571614,0.12489058660292778,0.12489058660292779,1.3877787807814457e-17,0.12489058660292779,0.12489058660292779,0.12489058660292779,0.12489058660292779,-0.03570194764851575,-0.03570194764851575,0.0,-0.03570194764851575,-0.03570194764851575,-0.03570194764851575,-0.03570194764851575,10.0,10.0,0.0,10,10,10.0,10.0,0.07944111776447106,0.07884231536926148,0.016235288948233735,0.05389221556886228,0.10578842315369262,0.06836327345309381,0.08732534930139721,1.1091453479520408,1.104112218634798,0.08981028101362015,0.9755618562664566,1.2684739617082583,1.0588811046077085,1.1652115269979855,92.2554890219561,92.31536926147704,1.6235288948233706,89.62075848303394,94.81037924151696,91.46706586826348,93.36327345309381,0.036344302795926285,0.03666934773834847,0.0013366612347209363,0.03324760447217119,0.03795417059469586,0.035803585363959826,0.0372920520283,1.4608686138867275,1.4562742932529158,0.08941528234727611,1.3283875663619573,1.6304357478754667,1.4019305981290922,1.5226016691895343,-0.020021072471691652,-0.019880725832277832,0.0014876889237747828,-0.022519256279218247,-0.017135508071737193,-0.021121290050684787,-0.019252496801270703,0.0,1.0,92.2554890219561,92.31536926147704,1.6235288948233706,89.62075848303394,94.81037924151696,91.46706586826348,93.36327345309381,10,500,0.00047,False,monte_carlo_seed_stability_only,weak evidence,structure_preserving_random_timing,moderately variable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
breakout_volume_momentum,-0.015342306066848766,-0.015342306066848764,1.734723475976807e-18,-0.015342306066848764,-0.015342306066848764,-0.015342306066848764,-0.015342306066848764,-0.008046102396567608,-0.008046102396567608,0.0,-0.008046102396567608,-0.008046102396567608,-0.008046102396567608,-0.008046102396567608,-0.5752557795255822,-0.5752557795255822,0.0,-0.5752557795255822,-0.5752557795255822,-0.5752557795255822,-0.5752557795255822,-0.3137168938699833,-0.3137168938699833,0.0,-0.3137168938699833,-0.3137168938699833,-0.3137168938699833,-0.3137168938699833,-0.02195400521829194,-0.02195400521829194,0.0,-0.02195400521829194,-0.02195400521829194,-0.02195400521829194,-0.02195400521829194,12.0,12.0,0.0,12,12,12.0,12.0,0.7602794411177645,0.7574850299401197,0.011924372879236615,0.7485029940119761,0.7904191616766467,0.7509980039920159,0.7639720558882236,0.11907941230564342,0.12062933811082341,0.006739066721189525,0.1021425399417334,0.12580645813952684,0.11692280466285147,0.12436150462005173,24.171656686626747,24.451097804391217,1.1924372879236598,21.157684630738522,25.349301397205586,23.80239520958084,25.099800399201595,-0.018852003667564104,-0.0187061472212485,0.000971939600012798,-0.020850513665019048,-0.017601423899425442,-0.019415794296669252,-0.018027454082093892,-0.6988512264833002,-0.6862650525884204,0.04201733479338791,-0.7687343506834375,-0.6402702306919811,-0.7233228574950734,-0.670290922072304,0.004780708241700679,0.0048843962232329105,0.001353685039879643,0.00249007296938112,0.006966284249320971,0.0036021235937396725,0.005757525527312951,0.0,0.0,24.171656686626747,24.451097804391217,1.1924372879236598,21.157684630738522,25.349301397205586,23.80239520958084,25.099800399201595,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
mean_reversion_vol_filter,0.0035708633722412,0.0035708633722412,8.673617379884035e-19,0.0035708633722412,0.0035708633722412,0.0035708633722412,0.0035708633722412,0.11823259211176881,0.11823259211176881,0.0,0.11823259211176881,0.11823259211176881,0.11823259211176881,0.11823259211176881,1.0525008694389935,1.0525008694389935,0.0,1.0525008694389935,1.0525008694389935,1.0525008694389935,1.0525008694389935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005327913100883208,-0.0005327913100883208,0.0,-0.0005327913100883208,-0.0005327913100883208,-0.0005327913100883208,-0.0005327913100883208,1.0,1.0,0.0,1,1,1.0,1.0,0.14950099800399202,0.15069860279441116,0.01349189190907879,0.11776447105788423,0.16966067864271456,0.14471057884231536,0.15818363273453095,0.8272503478423952,0.821900298031,0.04131063868962717,0.770418800152953,0.9289857142251016,0.8008975543301675,0.8395304236110503,85.249500998004,85.12974051896208,1.3491891909078788,83.23353293413174,88.42315369261478,84.38123752495011,85.72854291417165,0.0031063559112222416,0.0031219762574084416,0.0001660802530210039,0.0027435241203617113,0.003324834532168387,0.0030093821568092124,0.0032489494755578545,0.9155226595857823,0.9184694787096763,0.046486766014194984,0.8502708882374427,1.0086407893774982,0.8836229223597972,0.940412199974123,0.0008153842685063931,0.0008281594595750056,0.00016975141982101402,0.0006020909396561918,0.0010573487472795972,0.0006371296443753857,0.000979493596486994,0.0,1.0,85.249500998004,85.12974051896208,1.3491891909078788,83.23353293413174,88.42315369261478,84.38123752495011,85.72854291417165,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
trend_momentum_verification,0.01762208093274895,0.01762208093274895,0.0,0.01762208093274895,0.01762208093274895,0.01762208093274895,0.01762208093274895,0.011355785016555184,0.011355785016555184,0.0,0.011355785016555184,0.011355785016555184,0.011355785016555184,0.011355785016555184,0.702988483385003,0.702988483385003,1.1102230246251565e-16,0.702988483385003,0.702988483385003,0.702988483385003,0.702988483385003,0.6726790901395869,0.6726790901395869,0.0,0.6726790901395869,0.6726790901395869,0.6726790901395869,0.6726790901395869,-0.011415074609870679,-0.011415074609870679,0.0,-0.011415074609870679,-0.011415074609870679,-0.011415074609870679,-0.011415074609870679,5.0,5.0,0.0,5,5,5.0,5.0,0.40499001996007983,0.3972055888223553,0.024306263780890295,0.37524950099800397,0.4491017964071856,0.3882235528942116,0.42564870259481036,0.39332457392230785,0.4010340054656958,0.02573354825726962,0.34765520775588327,0.4256798766035659,0.37105894724010896,0.4109224105804572,59.70059880239521,60.47904191616766,2.4306263780890296,55.28942115768463,62.6746506986028,57.634730538922156,61.377245508982035,0.004915359386666034,0.004927998269620557,0.0006950562261354667,0.003731022581818972,0.006119094554037845,0.004542136405758992,0.005328810917366832,0.27602915259246086,0.2749823834874363,0.03925873534962643,0.20535066932527316,0.34318369474479726,0.25312561954065305,0.30524787202341896,0.013242094509484742,0.012990029441609974,0.0015125808817806664,0.010222080829347752,0.016021476057383438,0.012504746903289532,0.014030189449861424,0.0,1.0,59.70059880239521,60.47904191616766,2.4306263780890296,55.28942115768463,62.6746506986028,57.634730538922156,61.377245508982035,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
adx_trend_following,0.01588054679119745,0.01588054679119745,3.469446951953614e-18,0.01588054679119745,0.01588054679119745,0.01588054679119745,0.01588054679119745,0.008407232803855023,0.008407232803855023,0.0,0.008407232803855023,0.008407232803855023,0.008407232803855023,0.008407232803855023,0.37185885257850126,0.37185885257850126,0.0,0.37185885257850126,0.37185885257850126,0.37185885257850126,0.37185885257850126,0.23795458623968954,0.23795458623968954,0.0,0.23795458623968954,0.23795458623968954,0.23795458623968954,0.23795458623968954,-0.015558413522395398,-0.015558413522395398,0.0,-0.015558413522395398,-0.015558413522395398,-0.015558413522395398,-0.015558413522395398,13.0,13.0,0.0,13,13,13.0,13.0,0.6229540918163672,0.6247504990019961,0.017751009724005236,0.590818363273453,0.6506986027944112,0.6097804391217565,0.6367265469061876,0.20572099294935037,0.20429560482141684,0.012413563963744753,0.18662012579930673,0.22854601480830716,0.1960534714727153,0.21482825248785972,37.90419161676647,37.72455089820359,1.7751009724005224,35.12974051896208,41.11776447105788,36.526946107784426,39.221556886227546,-0.006892748800626814,-0.006647317347011558,0.0008165515072596749,-0.008676809123663767,-0.005976466493430133,-0.007038425728368331,-0.006339699902100235,-0.33092367819623664,-0.3223123036879982,0.03615910657263982,-0.39252322407006757,-0.2828303334356221,-0.36109540099080717,-0.30077938350866495,0.022444025114804554,0.022039659838393844,0.0014726185689367638,0.019884897663252153,0.02459350791094909,0.02166792422536791,0.023805800496419123,0.0,0.0,37.90419161676647,37.72455089820359,1.7751009724005224,35.12974051896208,41.11776447105788,36.526946107784426,39.221556886227546,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
uptrend_oversold_reversion,0.01179915357479644,0.01179915357479644,0.0,0.01179915357479644,0.01179915357479644,0.01179915357479644,0.01179915357479644,0.007326870676677015,0.007326870676677015,0.0,0.007326870676677015,0.007326870676677015,0.007326870676677015,0.007326870676677015,1.1336486752049453,1.1336486752049453,0.0,1.1336486752049453,1.1336486752049453,1.1336486752049453,1.1336486752049453,3.583299894646494,3.583299894646494,0.0,3.583299894646494,3.583299894646494,3.583299894646494,3.583299894646494,-0.0013099238634021182,-0.0013099238634021182,0.0,-0.0013099238634021182,-0.0013099238634021182,-0.0013099238634021182,-0.0013099238634021182,2.0,2.0,0.0,2,2,2.0,2.0,0.05688622754491017,0.05588822355289422,0.005870435596747602,0.0499001996007984,0.0658682634730539,0.05189620758483034,0.06287425149700598,1.247285363209144,1.252956844838274,0.04452286470820726,1.1813237859893582,1.3018977171952082,1.2016949284474008,1.2848643778964277,94.51097804391217,94.61077844311376,0.5870435596747575,93.6127744510978,95.20958083832335,93.9121756487026,95.00998003992017,0.01160132884774337,0.011586594854876116,0.0002528282613682808,0.011323377178602932,0.012030932719033998,0.011369250525841035,0.01172510463268438,1.4912806204720563,1.4987040470687045,0.04521518425177759,1.414739220154442,1.561379653420186,1.456237828075101,1.5103485292440857,0.0009037874035421611,0.0008646967099074883,0.00018532060336821956,0.0007208128780372565,0.0013682904311251363,0.0008025704187503027,0.0008722935449101083,0.2,1.0,94.51097804391217,94.61077844311376,0.5870435596747575,93.6127744510978,95.20958083832335,93.9121756487026,95.00998003992017,10,500,0.00047,False,monte_carlo_seed_stability_only,weak evidence,structure_preserving_random_timing,stable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
volatility_squeeze_breakout,0.0045953888173703005,0.0045953888173703005,0.0,0.0045953888173703005,0.0045953888173703005,0.0045953888173703005,0.0045953888173703005,0.051266817156236065,0.051266817156236065,0.0,0.051266817156236065,0.051266817156236065,0.051266817156236065,0.051266817156236065,1.0244513685823176,1.0244513685823176,0.0,1.0244513685823176,1.0244513685823176,1.0244513685823176,1.0244513685823176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001710800319806971,-0.001710800319806971,0.0,-0.001710800319806971,-0.001710800319806971,-0.001710800319806971,-0.001710800319806971,1.0,1.0,0.0,1,1,1.0,1.0,0.20179640718562872,0.1996007984031936,0.013373253493013972,0.18762475049900199,0.2275449101796407,0.19011976047904192,0.2085828343313373,0.6960193693903418,0.7000332463815372,0.02830910022877792,0.6429328745307732,0.7267098722675471,0.6807364453884991,0.7209772136407178,80.01996007984032,80.23952095808383,1.337325349301398,77.44510978043913,81.437125748503,79.34131736526946,81.18762475049901,0.0032424264434369743,0.0032264055980783567,0.00015917410165734974,0.00306809915932437,0.0036275601581454795,0.003115681621478305,0.003304309335769149,0.7653905657822129,0.7494830936169035,0.04028529816053763,0.725869203796426,0.8599725498751625,0.736827314233238,0.7848198336572606,0.0016607587938884422,0.001623279653849685,0.0001144927087863758,0.001475093370162944,0.0018613547182559998,0.0016031164956876232,0.0017630710657548275,0.0,1.0,80.01996007984032,80.23952095808383,1.337325349301398,77.44510978043913,81.437125748503,79.34131736526946,81.18762475049901,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
connors_rsi2_pullback,-0.0014479940848499393,-0.0014479940848499393,0.0,-0.0014479940848499393,-0.0014479940848499393,-0.0014479940848499393,-0.0014479940848499393,-0.0008218958600358128,-0.0008218958600358128,0.0,-0.0008218958600358128,-0.0008218958600358128,-0.0008218958600358128,-0.0008218958600358128,-0.11191275653495218,-0.11191275653495218,0.0,-0.11191275653495218,-0.11191275653495218,-0.11191275653495218,-0.11191275653495218,-0.0669919331795708,-0.0669919331795708,1.3877787807814457e-17,-0.0669919331795708,-0.0669919331795708,-0.0669919331795708,-0.0669919331795708,-0.00842429354192431,-0.00842429354192431,0.0,-0.00842429354192431,-0.00842429354192431,-0.00842429354192431,-0.00842429354192431,5.0,5.0,0.0,5,5,5.0,5.0,0.6131736526946108,0.6037924151696608,0.025022649012718272,0.5828343313373253,0.6666666666666666,0.5993013972055887,0.6177644710578842,0.21276888971779187,0.21911294013751786,0.017382748257042634,0.17609125905568127,0.23445487441882745,0.20917877636643012,0.22235516092903806,38.88223552894212,39.82035928143713,2.5022649012718263,33.532934131736525,41.91616766467065,38.423153692614775,40.26946107784431,-0.002081504997028407,-0.002029109875852089,0.00040403069885387954,-0.0028525168734668425,-0.0014967685633497712,-0.002351111684998488,-0.0017530071836821225,-0.25381623918135127,-0.25839365372862966,0.05437908528132903,-0.3440598249287858,-0.17406470437847393,-0.2815342752256429,-0.20865410735377618,0.0010801148474350467,0.0010453591595808232,0.0004376984694965061,0.00011539571842532379,0.001835380203500077,0.0008822707997773682,0.0013773777137275852,0.0,0.0,38.88223552894212,39.82035928143713,2.5022649012718263,33.532934131736525,41.91616766467065,38.423153692614775,40.26946107784431,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
donchian_trend_reentry,-0.008488832970684297,-0.008488832970684297,0.0,-0.008488832970684297,-0.008488832970684297,-0.008488832970684297,-0.008488832970684297,-0.005523883210711921,-0.005523883210711921,0.0,-0.005523883210711921,-0.005523883210711921,-0.005523883210711921,-0.005523883210711921,-0.28002770428750423,-0.28002770428750423,0.0,-0.28002770428750423,-0.28002770428750423,-0.28002770428750423,-0.28002770428750423,-0.1528938696376556,-0.1528938696376556,0.0,-0.1528938696376556,-0.1528938696376556,-0.1528938696376556,-0.1528938696376556,-0.020482377604927438,-0.020482377604927438,0.0,-0.020482377604927438,-0.020482377604927438,-0.020482377604927438,-0.020482377604927438,7.0,7.0,0.0,7,7,7.0,7.0,0.8770459081836327,0.8792415169660679,0.011576846307385232,0.8582834331337326,0.8942115768463074,0.8682634730538923,0.8857285429141717,0.057015618200755055,0.0558943310716391,0.005745148960595688,0.04855971186910173,0.06636927028765918,0.05269956672551346,0.061351901106837796,12.49500998003992,12.275449101796408,1.1576846307385227,10.778443113772456,14.37125748502994,11.626746506986029,13.373253493013971,-0.016788368226226133,-0.016643978586059087,0.0007735232451438496,-0.01840021995572056,-0.015877402176213362,-0.01721011215128783,-0.01611500959377068,-1.1151675709506494,-1.1155865203928674,0.0655610852771218,-1.2226421246012629,-1.0193519045374106,-1.16111369655244,-1.0593980708284936,0.008766478540392541,0.00862710094742183,0.0007643649019104233,0.007582597189166225,0.010713201889239916,0.008424935655784926,0.008796370325573673,0.0,0.0,12.49500998003992,12.275449101796408,1.1576846307385227,10.778443113772456,14.37125748502994,11.626746506986029,13.373253493013971,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
turn_of_month_seasonality,0.04325147212878288,0.04325147212878288,0.0,0.04325147212878288,0.04325147212878288,0.04325147212878288,0.04325147212878288,0.023050596902800962,0.023050596902800962,3.469446951953614e-18,0.023050596902800962,0.023050596902800962,0.023050596902800962,0.023050596902800962,1.676601279256466,1.676601279256466,0.0,1.676601279256466,1.676601279256466,1.676601279256466,1.676601279256466,0.9931754137826211,0.993175413782621,1.1102230246251565e-16,0.993175413782621,0.993175413782621,0.993175413782621,0.993175413782621,-0.00820513905657938,-0.00820513905657938,0.0,-0.00820513905657938,-0.00820513905657938,-0.00820513905657938,-0.00820513905657938,14.0,14.0,0.0,14,14,14.0,14.0,0.017365269461077845,0.016966067864271454,0.005991349708504445,0.007984031936127744,0.027944111776447105,0.0124750499001996,0.02245508982035928,1.787885119291887,1.7711714776516114,0.15834549472650106,1.5537096901890077,2.0977777345392834,1.6518911639716958,1.9049497780759488,98.46307385229541,98.50299401197606,0.5991349708504442,97.40518962075848,99.40119760479041,97.95409181636727,98.95209580838323,0.035603486763260216,0.03564334423651141,0.0005881955000057622,0.03433966471015148,0.036518652312638504,0.03541092211609881,0.035913771739495726,2.007929810386162,2.0006037832117713,0.05591916665663352,1.915637457983621,2.125413468226618,1.9777059341366585,2.0384006709099065,0.00801189411904879,0.008063146304928458,0.0009129062435611498,0.006318519278107861,0.009199215400816953,0.007411361840457554,0.008705721347857234,1.0,1.0,98.46307385229541,98.50299401197606,0.5991349708504442,97.40518962075848,99.40119760479041,97.95409181636727,98.95209580838323,10,500,0.00047,False,monte_carlo_seed_stability_only,strong evidence,structure_preserving_random_timing,stable,strong_skill,0.9,,high,Not Used,Strong Skill,High,strong_skill,Strong Skill,strong skill
