Date,Close,wealth_index,equity,daily_return,cumulative_return,rolling_peak,drawdown
1998-07-13,50.753868103027344,1.0,100000.0,0.0,0.0,1.0,0.0
1998-07-14,51.564414978027344,1.0159701497697602,101597.01497697602,0.01597014976976019,0.01597014976976019,1.0159701497697602,0.0
1998-07-15,51.59930419921875,1.0166575697141984,101665.75697141985,0.0006766143125307433,0.016657569714198406,1.0166575697141984,0.0
1998-07-16,52.026397705078125,1.025072563917052,102507.25639170519,0.008277117540391732,0.025072563917051927,1.025072563917052,0.0
1998-07-17,52.061248779296875,1.025759232254291,102575.9232254291,0.000669872905987301,0.025759232254290998,1.025759232254291,0.0
1998-07-20,51.94792556762695,1.0235264327474656,102352.64327474656,-0.002176728648026316,0.023526432747465575,1.025759232254291,-0.002176728648026316
1998-07-21,51.18093490600586,1.0084144680778142,100841.44680778142,-0.014764606155882154,0.008414468077814208,1.025759232254291,-0.016909196262712145
1998-07-22,50.98918914794922,1.0046365144907614,100463.65144907615,-0.0037464293766571455,0.004636514490761412,1.025759232254291,-0.020592276529755038
1998-07-23,49.84733963012695,0.9821387313561956,98213.87313561955,-0.02239395324583615,-0.01786126864380444,1.025759232254291,-0.0425250872977585
1998-07-24,49.89094924926758,0.9829979687063833,98299.79687063834,0.0008748635225914736,-0.01700203129361666,1.025759232254291,-0.04168742742283882
1998-07-27,50.34421920776367,0.9919287157693655,99192.87157693655,0.009085214158412569,-0.008071284230634523,1.025759232254291,-0.03298095247027599
1998-07-28,49.76893615722656,0.9805939530795676,98059.39530795676,-0.011426993199815105,-0.01940604692043235,1.025759232254291,-0.04403107255048977
1998-07-29,49.655643463134766,0.9783617548585016,97836.17548585017,-0.0022763736346280705,-0.02163824514149837,1.025759232254291,-0.0462072150124595
1998-07-30,50.33546829223633,0.9917562970778564,99175.62970778564,0.013690786820762524,-0.008243702922143603,1.025759232254291,-0.033149041322013795
1998-07-31,49.38539123535156,0.973036993655383,97303.6993655383,-0.018874902511462288,-0.026963006344617013,1.025759232254291,-0.05139825891017469
1998-08-03,48.98445129394531,0.9651373013483382,96513.73013483382,-0.008118594008813762,-0.034862698651661805,1.025759232254291,-0.059099571322136835
1998-08-04,47.380672454833984,0.9335381563165596,93353.81563165596,-0.03274056964499583,-0.06646184368344044,1.025759232254291,-0.08990518733627084
1998-08-05,47.78164291381836,0.9414384499093637,94143.84499093637,0.00846274310198103,-0.05856155009063635,1.025759232254291,-0.08220328873825211
1998-08-06,47.78164291381836,0.9414384499093637,94143.84499093637,0.0,-0.05856155009063635,1.025759232254291,-0.08220328873825211
1998-08-07,48.06057357788086,0.9469342017503127,94693.42017503128,0.005837611414190924,-0.05306579824968727,1.025759232254291,-0.07684554818068368
1998-08-10,47.851375579833984,0.942812387869601,94281.2387869601,-0.004352798613771691,-0.057187612130399024,1.025759232254291,-0.08086385359885995
1998-08-11,47.066932678222656,0.9273565629062906,92735.65629062906,-0.016393319776201287,-0.07264343709370935,1.025759232254291,-0.09593154636467927
1998-08-12,47.79909133911133,0.9417822350423027,94178.22350423028,0.01555569099635501,-0.05821776495769726,1.025759232254291,-0.08186813686037575
1998-08-13,47.014617919921875,0.926325808793233,92632.5808793233,-0.016411889791460577,-0.07367419120676699,1.025759232254291,-0.09693641581225165
1998-08-14,47.03207778930664,0.9266698194083318,92666.98194083318,0.0003713710789803315,-0.07333018059166818,1.025759232254291,-0.09660104411460413
1998-08-17,47.83391952514648,0.9424684524152219,94246.8452415222,0.01704882653562345,-0.057531547584778076,1.025759232254291,-0.08119915202325068
