agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_number_of_trades,median_number_of_trades,std_number_of_trades,min_number_of_trades,max_number_of_trades,p25_number_of_trades,p75_number_of_trades,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_median_simulated_return,median_median_simulated_return,std_median_simulated_return,min_median_simulated_return,max_median_simulated_return,p25_median_simulated_return,p75_median_simulated_return,proportion_significant,proportion_outperforming_null_median,mean_percentile,median_percentile,std_percentile,min_percentile,max_percentile,p25_percentile,p75_percentile,number_of_outer_runs,simulations_per_run,transaction_cost,p_value_interpretation,null_model,stability_classification,evidence_bucket,confidence_score,evaluation_power_score,confidence_bucket,evaluation_power_label,evidence_label,confidence_label,skill_luck_verdict,verdict_label,final_classification
trend_pullback,0.05077746156350135,0.05077746156350135,0.0,0.05077746156350135,0.05077746156350135,0.05077746156350135,0.05077746156350135,0.005298340378992897,0.005298340378992897,0.0,0.005298340378992897,0.005298340378992897,0.005298340378992897,0.005298340378992897,0.1016672472864825,0.1016672472864825,0.0,0.1016672472864825,0.1016672472864825,0.1016672472864825,0.1016672472864825,0.03529005842231279,0.03529005842231279,0.0,0.03529005842231279,0.03529005842231279,0.03529005842231279,0.03529005842231279,-0.25533385779723416,-0.25533385779723416,0.0,-0.25533385779723416,-0.25533385779723416,-0.25533385779723416,-0.25533385779723416,78.0,78.0,0.0,78,78,78.0,78.0,0.59,0.586,0.02200000000000002,0.568,0.636,0.571,0.599,0.229443830604712,0.2321251498570715,0.015949638009719876,0.19654288435158612,0.24565166428898116,0.22258941037663896,0.24336589447747717,41.0,41.4,2.2,36.4,43.2,40.10000000000001,42.9,-0.18618872888095264,-0.1839992833446788,0.013109320258137061,-0.21235985684848344,-0.17022496451163727,-0.1935369205606009,-0.17552267938782695,-0.3640985555894567,-0.3650275529941555,0.019373082768907954,-0.39096847144257696,-0.335749199634308,-0.3794950164237696,-0.3477437403941743,0.14756338547557735,0.14050558902806617,0.018366943201806957,0.12723692561776356,0.18697555880903852,0.13531839252717526,0.1569647252615008,0.0,0.0,41.0,41.4,2.2,36.4,43.2,40.10000000000001,42.9,8,250,0.00047,no evidence,random_timing_matched_duration,moderately variable,random_luck,0.10327955589886445,0.2581988897471611,low,Low,Random / Luck,Low,random_luck,Random / Luck,random / luck
breakout_volume_momentum,0.31961747777883975,0.31961747777883975,0.0,0.31961747777883975,0.31961747777883975,0.31961747777883975,0.31961747777883975,0.031183788691534483,0.031183788691534483,0.0,0.031183788691534483,0.031183788691534483,0.031183788691534483,0.031183788691534483,0.28043130235440705,0.28043130235440705,0.0,0.28043130235440705,0.28043130235440705,0.28043130235440705,0.28043130235440705,0.1257785973228255,0.1257785973228255,0.0,0.1257785973228255,0.1257785973228255,0.1257785973228255,0.1257785973228255,-0.33858385835936156,-0.33858385835936156,0.0,-0.33858385835936156,-0.33858385835936156,-0.33858385835936156,-0.33858385835936156,43.0,43.0,0.0,43,43,43.0,43.0,0.376,0.386,0.026532998322843202,0.324,0.408,0.358,0.396,0.4259362033712247,0.41346516818136625,0.031555315674178776,0.3893398369101201,0.48945498979338786,0.40230481407448765,0.4461374585550018,62.4,61.4,2.653299832284323,59.199999999999996,67.60000000000001,60.4,64.2,0.05042220204684363,0.0551636958963973,0.03181122782533792,-0.015232395283864664,0.10019610179175767,0.038919308789774565,0.06625540799446986,0.08286447295853992,0.0898053174218219,0.05354263872985861,-0.023557544095431277,0.17463966274292944,0.06291850381677434,0.1049912857842875,0.12178789326850865,0.11887742146092212,0.042650783787093964,0.04544573170980294,0.18890197012984095,0.10129303498570967,0.1550930402114836,0.0,1.0,62.4,61.4,2.653299832284323,59.199999999999996,67.60000000000001,60.4,64.2,8,250,0.00047,no evidence,random_timing_matched_duration,unstable,random_luck,0.10327955589886445,0.2581988897471611,low,Low,Random / Luck,Low,random_luck,Random / Luck,random / luck
mean_reversion_vol_filter,-0.3033445230820998,-0.3033445230820998,0.0,-0.3033445230820998,-0.3033445230820998,-0.3033445230820998,-0.3033445230820998,-0.048197292109811156,-0.048197292109811156,0.0,-0.048197292109811156,-0.048197292109811156,-0.048197292109811156,-0.048197292109811156,-0.6635237201202754,-0.6635237201202754,0.0,-0.6635237201202754,-0.6635237201202754,-0.6635237201202754,-0.6635237201202754,-0.40683885460114844,-0.40683885460114844,0.0,-0.40683885460114844,-0.40683885460114844,-0.40683885460114844,-0.40683885460114844,-0.3033445230821,-0.3033445230821,0.0,-0.3033445230821,-0.3033445230821,-0.3033445230821,-0.3033445230821,26.0,26.0,0.0,26,26,26.0,26.0,0.971,0.974,0.009949874371066208,0.948,0.984,0.968,0.976,0.01280376646093187,0.011441958703516815,0.0044788601133679,0.007004901568658489,0.023191662661933767,0.010550182333308195,0.014124642691606345,2.9,2.6,0.99498743710662,1.6,5.2,2.4,3.2,-0.3340362745722784,-0.3318628055010314,0.010620670136902726,-0.3547640921463351,-0.31750380086122415,-0.3366869619147953,-0.3288646153779835,-1.6532422326915623,-1.6802098158760166,0.07578458646206045,-1.7684716177364772,-1.5522022516826843,-1.6963983524472188,-1.5735230038962558,0.010325590923273256,0.012389783954648978,0.014385585148883833,-0.012830825339907984,0.02942256533998984,0.004687515155353558,0.02023044898806807,0.0,0.0,2.9,2.6,0.99498743710662,1.6,5.2,2.4,3.2,8,250,0.00047,no evidence,random_timing_matched_duration,stable,negative_skill,0.18073922282301275,0.2581988897471611,high,Low,Negative Skill,High,negative_skill,Negative Skill,negative skill
volatility_managed_tsmom,0.04727088599472139,0.04727088599472139,0.0,0.04727088599472139,0.04727088599472139,0.04727088599472139,0.04727088599472139,0.0050426114561207425,0.0050426114561207425,0.0,0.0050426114561207425,0.0050426114561207425,0.0050426114561207425,0.0050426114561207425,0.09974791928318577,0.09974791928318577,0.0,0.09974791928318577,0.09974791928318577,0.09974791928318577,0.09974791928318577,0.05420695472018694,0.05420695472018694,0.0,0.05420695472018694,0.05420695472018694,0.05420695472018694,0.05420695472018694,-0.15664697195177435,-0.15664697195177435,0.0,-0.15664697195177435,-0.15664697195177435,-0.15664697195177435,-0.15664697195177435,31.0,31.0,0.0,31,31,31.0,31.0,0.7115,0.718,0.019640519341402353,0.684,0.748,0.692,0.72,0.14798994998753073,0.143877240630438,0.011955632049327699,0.12609840213553863,0.16494389827988373,0.14266750356873156,0.15989390554324223,28.85,28.200000000000003,1.9640519341402356,25.2,31.6,28.000000000000004,30.8,-0.228344940205655,-0.22770288746033981,0.025046257718831098,-0.27021844932087274,-0.1856118372502078,-0.24648313525093216,-0.2116276058038186,-0.592574699097416,-0.5886005922142399,0.05751452455351362,-0.6892915301942724,-0.5170587185437626,-0.6257560143352796,-0.5536454687710997,0.22413183911726658,0.22739006627005037,0.02330184834008057,0.18848586629854142,0.26086321530406187,0.20511331341089434,0.24047688507836268,0.0,0.0,28.85,28.200000000000003,1.9640519341402356,25.2,31.6,28.000000000000004,30.8,8,250,0.00047,no evidence,random_timing_matched_duration,moderately variable,negative_skill,0.18073922282301275,0.2581988897471611,low,Low,Negative Skill,Low,negative_skill,Negative Skill,negative skill
momentum_relative_strength,1.3100345158822837,1.3100345158822837,0.0,1.3100345158822837,1.3100345158822837,1.3100345158822837,1.3100345158822837,0.09286267910083354,0.09286267910083354,0.0,0.09286267910083354,0.09286267910083354,0.09286267910083354,0.09286267910083354,0.5663123362476905,0.5663123362476905,0.0,0.5663123362476905,0.5663123362476905,0.5663123362476905,0.5663123362476905,0.17396150381136263,0.17396150381136263,0.0,0.17396150381136263,0.17396150381136263,0.17396150381136263,0.17396150381136263,-0.3463891050521426,-0.3463891050521426,0.0,-0.3463891050521426,-0.3463891050521426,-0.3463891050521426,-0.3463891050521426,102.0,102.0,0.0,102,102,102.0,102.0,0.297,0.3,0.01161895003862224,0.28,0.316,0.289,0.304,0.5275780408239884,0.5228787452803376,0.017073765536968644,0.5003129173815962,0.5528419686577808,0.5171264163912462,0.5391733535781315,70.3,70.0,1.1618950038622244,68.4,72.0,69.6,71.1,0.32665628624659243,0.31483331212595883,0.036999217710408594,0.2904001298015815,0.39616444829452846,0.30118364915794366,0.336475234956965,0.30946547858806894,0.30333972094781103,0.04027203843696195,0.25606374202780363,0.3890665002693188,0.27845231305431195,0.3279663224298016,0.7519473409771507,0.7623510793508319,0.04312364567494351,0.6592570917916544,0.805628305717903,0.7324186692373638,0.780955117387929,0.0,1.0,70.3,70.0,1.1618950038622244,68.4,72.0,69.6,71.1,8,250,0.00047,no evidence,random_peer_rotation_matched_duration,moderately variable,random_luck,0.09036961141150637,0.2581988897471611,low,Low,Random / Luck,Low,random_luck,Random / Luck,random / luck
random,0.6768022072503578,0.5704974693289777,0.7227433370337701,-0.3502948368472495,1.7952235097294662,0.10655730434199422,1.2625359380872574,0.04667445191399106,0.05001217620888469,0.05310516000331795,-0.045227927864912205,0.11839393350029567,0.010314689992480067,0.08974687591262703,0.3089793165164006,0.32789382123014554,0.232006998141784,-0.09577508229056923,0.6170050861942312,0.1526984361538632,0.4968868119579527,0.11906720088024708,0.12823978587332335,0.09120330248547469,-0.04020591463154372,0.23310358796254121,0.05739044733890949,0.19238782927757486,-0.5372747213276996,-0.5611052729331175,0.13466595288322294,-0.705237457669417,-0.27399803150217616,-0.6512241324213021,-0.4677801133110385,67.875,69.0,3.4798527267687636,63,73,64.0,70.25,0.4575,0.438,0.3003260727942214,0.088,0.968,0.188,0.678,0.47308050927040673,0.35907441884584157,0.37707538793900436,0.014124642691606345,1.0555173278498313,0.169978440589177,0.7522360325469565,54.25,56.2,30.032607279422145,3.2,91.2,32.199999999999996,81.2,0.0637796668409996,-0.05948044741421443,0.7563568892966809,-1.073717855742104,1.2047768085637522,-0.5001674512738511,0.6734483616283374,0.07032513232187727,-0.058488198194601576,0.8420651168660551,-1.1770004670724985,1.2406486705215902,-0.5760326470564182,0.7912028369924796,0.42990152144168636,0.4030052272055938,0.06236276120797263,0.3691175173780428,0.5448554429000487,0.381813603550905,0.46588397085248495,0.0,0.625,54.25,56.2,30.032607279422145,3.2,91.2,32.199999999999996,81.2,8,250,0.00047,no evidence,random_timing_matched_duration,unstable,random_luck,0.10327955589886445,0.2581988897471611,low,Low,Random / Luck,Low,random_luck,Random / Luck,random / luck
