agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,1.072142536612559,2.639940591878198,2.763296573800317,0.9409595134775545,0.84,0.9916,0.0036634819042161626,no evidence,1.4396299068838434,4.481216278255888,122,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,1.2368996350614534,0.3183722755765603,0.3461781196550643,0.29707539989100107,99.48,0.0052,2.283996656365201,strong evidence,-0.0999343086944546,0.8814860869064014,64,0.00047,5000,True,42,random_timing_matched_duration
random,0.5488797682564323,1.2565124255644102,1.3589671838413497,0.681554277300393,8.52,0.9148,0.03867384406528915,no evidence,0.4234351948947464,2.602058856006536,77,0.00047,5000,True,42,random_timing_matched_duration
momentum,2.220751947427372,3.6940862783856616,3.785585299695308,0.897489247329674,1.3599999999999999,0.9864,0.005946936412324747,no evidence,2.507230863339789,5.454867922899619,47,0.00047,5000,True,42,random_timing_matched_duration
breakout,1.9773983155480073,2.3288012917002954,2.478311531402945,0.984535954932526,34.86,0.6514,0.1861522457711457,no evidence,1.1782284932723948,4.256193136793914,42,0.00047,5000,True,42,random_timing_matched_duration
