agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,73,20,True,0.009079597426338439,-0.0034339663460018,0.3424657534246575,0.03850564201540622,0.23579914399831758,0.23579914399831758
trend,neutral,101,20,True,0.0020517973650368824,-0.0070463447736136,0.26732673267326734,0.030908783873007047,0.06638233886739031,0.06638233886739031
trend,stressed,77,20,True,-0.0028078981992648417,-0.0094586876780994,0.33766233766233766,0.03300275455635716,-0.08508072241272874,-0.08508072241272874
mean_reversion,calm,32,20,True,-0.0003068271316549291,0.0034283956049869996,0.625,0.01926257115594945,-0.015928669603391045,-0.015928669603391045
mean_reversion,neutral,37,20,True,0.008516847997836566,0.0166842963863914,0.7837837837837838,0.03611941964581764,0.235796922579368,0.235796922579368
mean_reversion,stressed,32,20,True,0.0033626167763390023,0.015447876148586899,0.625,0.04461844119251553,0.0753638335734387,0.0753638335734387
random,calm,68,20,True,0.0008541777200513743,0.00250704480195145,0.5588235294117647,0.031766874638917204,0.026888944215019875,0.026888944215019875
random,neutral,43,20,True,0.01195175461453325,0.0053081647876175,0.5813953488372093,0.04549114783431617,0.2627270399520995,0.2627270399520995
random,stressed,36,20,True,0.004892108793364677,0.00397081016756135,0.5555555555555556,0.04592801684410428,0.10651687422015632,0.10651687422015632
momentum,calm,26,20,True,0.0179955039124473,-0.004034163371601699,0.38461538461538464,0.07519309896946783,0.23932387624766444,0.23932387624766444
momentum,neutral,60,20,True,0.014923079371664271,-0.0010914456275753,0.4666666666666667,0.06416202792466803,0.2325842847296738,0.2325842847296738
momentum,stressed,33,20,True,0.0017190217237689981,-0.0051521817487463,0.3333333333333333,0.039015986926117664,0.04405941920741902,0.04405941920741902
breakout,calm,22,20,True,0.04021658090628533,0.01561994911265635,0.6363636363636364,0.09045978816380124,0.4445796493958469,0.4445796493958469
breakout,neutral,31,20,True,0.0056949702583639445,-0.0069182283175879,0.45161290322580644,0.05521230161117476,0.10314676425681381,0.10314676425681381
breakout,stressed,25,20,True,-0.0086634697683127,-0.0100687840842641,0.36,0.05651691199617918,-0.15328986426042515,-0.15328986426042515
