agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,45,20,True,0.0006205181915981597,-0.0016042013627706,0.4444444444444444,0.012420424341140322,0.04995950013904193,0.04995950013904193
trend_pullback,neutral,64,20,True,0.001763608925480247,-0.0017084706372365501,0.4375,0.015236222355656517,0.11575106245581268,0.11575106245581268
trend_pullback,stressed,47,20,True,-0.001808162069904283,-0.0033036472850981,0.3617021276595745,0.01766637294283937,-0.10235049807647002,-0.10235049807647002
breakout_volume_momentum,calm,27,20,True,-0.0060416011650905365,-0.0068707322954155,0.2962962962962963,0.01623549973898317,-0.3721228950276169,-0.3721228950276169
breakout_volume_momentum,neutral,10,20,False,0.0019501635548686204,0.00408972523111625,0.6,0.014330850481693608,0.13608149476960782,
breakout_volume_momentum,stressed,16,20,False,0.004587080953194562,0.0051589690161307,0.5625,0.023039529993525685,0.19909611673864758,
mean_reversion_vol_filter,calm,10,20,False,-0.0020095542362941,-0.0017117790062665,0.1,0.008315970578258955,-0.24164999351342384,
mean_reversion_vol_filter,neutral,29,20,True,0.0011741608145826726,-0.0007406449066606,0.4827586206896552,0.015288623901440543,0.07679964018684765,0.07679964018684765
mean_reversion_vol_filter,stressed,29,20,True,0.005636908755903392,0.0003590833962678,0.5172413793103449,0.020552764939226104,0.27426522769912265,0.27426522769912265
volatility_managed_tsmom,calm,40,20,True,0.008950661445906016,-0.0025191216119333,0.475,0.03693009473146936,0.24236768172378556,0.24236768172378556
volatility_managed_tsmom,neutral,39,20,True,0.007092536543551802,-0.0009103143857169,0.48717948717948717,0.03598470422687141,0.19709864777089048,0.19709864777089048
volatility_managed_tsmom,stressed,29,20,True,0.015001059519895514,0.0086802172156926,0.6551724137931034,0.04004994827835369,0.374558773849986,0.374558773849986
momentum_relative_strength,calm,108,20,True,-0.0002938867001054607,-0.00570042028884215,0.39814814814814814,0.024040258816455117,-0.012224772717683912,-0.012224772717683912
momentum_relative_strength,neutral,79,20,True,0.005452688447510678,-0.0024338180924219,0.4936708860759494,0.03601587790693288,0.15139679398071987,0.15139679398071987
momentum_relative_strength,stressed,35,20,True,-0.002084203787949565,-0.0026047354326151,0.45714285714285713,0.04150282266420196,-0.05021836237050171,-0.05021836237050171
random,calm,86,20,True,0.0011559838537237234,0.0019353888876846499,0.5348837209302325,0.013285245107736625,0.08701261018139135,0.08701261018139135
random,neutral,78,20,True,0.0008243697146221396,0.00478549891977305,0.5512820512820513,0.01794964726370679,0.04592679190353619,0.04592679190353619
random,stressed,94,20,True,-0.0025161919952915,-0.0024939145307467,0.4574468085106383,0.02777784792412977,-0.0905826830848822,-0.0905826830848822
