Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
1997-05-27,72.5,76.25,72.5,75.0,3200,0.0344827586206897,69.25,69.475,0.0380890090024278,3.363406011767958,1100.0,1.7095765363687212,0.0714285714285714,76.25,61.25,calm
1997-05-28,75.0,77.5,75.0,77.5,660,0.0333333333333334,69.625,69.25,0.0383108126296575,3.814036575597677,1118.75,2.0647416048352794,0.1071428571428572,76.25,61.25,calm
1997-05-29,76.25,76.25,72.5,75.0,1115,-0.032258064516129,69.8125,69.05,0.039073926940192,3.977966660241995,1106.5,1.3040581892871932,0.1111111111111111,77.5,61.25,neutral
1997-05-30,75.0,75.0,70.0,73.75,120,-0.0166666666666667,70.0625,68.85,0.0383682206721717,4.0596143597633585,1106.5,0.9083375102198008,0.0727272727272727,77.5,61.25,neutral
1997-06-02,71.25,73.75,70.0,73.75,690,0.0,70.4375,68.725,0.0372456683592566,4.036454973116494,1118.5,0.8206458444505977,0.0925925925925925,77.5,61.25,calm
1997-06-03,72.5,73.75,70.0,73.75,755,0.0,70.875,68.625,0.0368388130237498,3.8951091127203217,1071.75,0.7381051253766078,0.0925925925925925,77.5,61.25,calm
1997-06-04,72.5,73.75,71.25,72.5,325,-0.0169491525423728,71.1875,68.575,0.0370819439507099,3.7598828106733455,1056.0,0.3490800288440236,0.0943396226415094,77.5,62.5,calm
1997-06-05,73.75,73.75,68.75,71.25,835,-0.0172413793103448,71.625,68.6,0.0347185465915829,3.189337705542784,1081.25,-0.1175792702504609,0.1176470588235294,77.5,62.5,calm
1997-06-06,70.0,77.5,70.0,70.0,1830,-0.0175438596491228,71.875,68.625,0.0342601622172948,2.8367014294770105,1144.5,-0.6609789738589743,0.0370370370370369,77.5,63.75,calm
1997-06-09,72.5,83.75,72.5,78.75,2470,0.125,72.375,68.825,0.0418133449238165,3.1099638261556892,1213.75,2.0498630711985837,0.2352941176470588,77.5,65.0,neutral
1997-06-10,80.0,86.25,80.0,86.25,4435,0.0952380952380953,73.125,69.2,0.0456288364865878,4.321096504360549,1397.5,3.037423484237199,0.4081632653061224,83.75,65.0,neutral
1997-06-11,87.5,88.75,83.75,86.25,2150,0.0,74.0625,69.575,0.0433676328719616,4.982390866842643,1490.25,2.446114792218873,0.3529411764705883,86.25,65.0,neutral
1997-06-12,83.75,83.75,80.0,83.75,1340,-0.0289855072463768,75.0,69.95,0.042934296757335,4.952903189039436,1519.75,1.7666406279378484,0.3400000000000001,88.75,65.0,neutral
1997-06-13,83.75,85.0,81.25,83.75,610,0.0,75.6875,70.325,0.04046740343588,5.161077285799645,1496.5,1.5621738550948314,0.3137254901960784,88.75,65.0,neutral
1997-06-16,81.25,83.75,80.0,80.0,665,-0.044776119402985,76.1875,70.7,0.0421507731417408,5.069439687973125,1424.75,0.7520555001462741,0.3333333333333332,88.75,65.0,neutral
1997-06-17,80.0,88.75,80.0,85.0,4065,0.0625,76.875,71.2,0.0437876107004996,5.281157543569124,1500.0,1.5384884720763212,0.3877551020408163,88.75,67.5,neutral
1997-06-18,85.0,86.25,83.75,85.0,780,0.0,77.5,71.7,0.0437991214856704,5.462943345852772,1508.75,1.3728862858688935,0.3076923076923077,88.75,68.75,neutral
1997-06-19,86.25,87.5,82.5,85.0,1530,0.0,78.0,72.0,0.0434356375602245,5.665134596812074,1552.0,1.2356281885939815,0.3076923076923077,88.75,68.75,neutral
1997-06-20,85.0,85.0,81.25,85.0,385,0.0,78.6875,72.325,0.0414666768126694,5.638525405635511,1479.5,1.119530293095935,0.3333333333333332,88.75,68.75,neutral
1997-06-23,82.5,82.5,78.75,80.0,890,-0.0588235294117647,79.0625,72.6,0.044005448734388,5.461155440929797,1442.5,0.1716669686736447,0.1636363636363635,88.75,68.75,neutral
