total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
111,0.008044705101972567,0.018906135783975,0.7387387387387387,0.056694423624277575,0.14189587948342205,0.030552249168474006,0.05559731605158322,0.008044705101972568
