Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
2006-03-31,15.932252712310644,15.932252712310644,15.782754200287416,15.863910675048828,801300,-0.0036219858837848,15.452152967453005,15.317561378479004,0.0098479972475973,0.3065026973371936,1190775.0,1.3434064730035218,0.2323013851663191,16.01768426848806,14.7362689510556,neutral
2006-04-03,16.201350563417538,16.273963675963653,16.15009403302285,16.18212890625,1673400,0.0200592551054685,15.482799911499024,15.351006164550782,0.01046009549393,0.3449101741191811,1211235.0,2.027568472101169,0.2568160649614266,16.01768426848806,14.7362689510556,neutral
2006-04-04,16.320951020121104,16.511027800566428,16.231251165027093,16.391427993774414,930300,0.0129339649150599,15.545482063293456,15.387184772491455,0.0081964206610451,0.3877659857974644,1144485.0,2.1815887970194634,0.2646408563351763,16.273963675963653,14.7362689510556,calm
2006-04-05,16.391425555666288,16.70323702175446,16.359390683502674,16.498210906982422,1037700,0.0065145582952603,15.62364821434021,15.422210063934326,0.0071639812061605,0.413516459874963,1072620.0,2.1149404618782457,0.31471414877914,16.511027800566428,14.7362689510556,calm
2006-04-06,16.68615480914248,16.68615480914248,16.523843047236753,16.62635612487793,1529400,0.0077672190407793,15.710677480697631,15.461677570343015,0.0069244155801328,0.4318214596107448,1109115.0,2.1205028694167143,0.3269183463341003,16.70323702175446,14.84519130030659,calm
2006-04-07,16.658387809403546,16.67120224716481,16.338034197684248,16.3978328704834,2027100,-0.0137446384931327,15.782009267807007,15.49405460357666,0.0081022642407684,0.4214844196815714,1183620.0,1.461082720783942,0.3141693787921797,16.70323702175446,14.84519130030659,calm
2006-04-10,16.53025225304171,16.587916023161245,16.46831740937138,16.58578109741211,1191900,0.0114617723215744,15.856331539154052,15.518743305206298,0.0081974273142546,0.4255885474193296,1159860.0,1.713978354636821,0.3144559260574082,16.70323702175446,15.088656156550131,calm
2006-04-11,16.551605547035432,16.59859223494809,16.259016903200735,16.288915634155273,1394700,-0.0178987930392471,15.904064083099366,15.536982154846193,0.0091744412180272,0.4178229045451666,1168740.0,0.9210877308769112,0.305440438941674,16.70323702175446,15.088660308524606,calm
2006-04-12,16.252613067626953,16.26115521480645,16.207763739803283,16.252613067626953,1463700,-0.0022286668642447,15.943894720077514,15.555562782287598,0.0091720694499559,0.4111274294211162,1187520.0,0.7509067151859135,0.303406304894636,16.70323702175446,15.300094527168598,calm
2006-04-13,16.35939458889599,16.387159617861773,16.269695947782942,16.376480102539062,670200,0.0076213612172209,15.994190311431884,15.577133178710938,0.0090392307734488,0.3992711632003172,1134045.0,0.9574690745080944,0.3582653672698557,16.70323702175446,15.317176814128064,calm
2006-04-17,16.434148185092354,16.587917848312728,16.423469889014186,16.583646774291992,2431500,0.012650256371075,16.053776359558107,15.609339504241944,0.009256061714417,0.3938321778811607,1217565.0,1.3454218433461125,0.3522032928532708,16.70323702175446,15.325719906811475,neutral
2006-04-18,17.00010628259724,17.173097610473633,16.946714802674386,17.173097610473633,3755700,0.0355441022233666,16.14059238433838,15.65871681213379,0.0115511027998733,0.4372371918262769,1340880.0,2.361430467117006,0.3914771637548415,16.70323702175446,15.355613817300862,neutral
2006-04-19,17.239306986515345,17.354633331298828,17.042822893234806,17.354633331298828,2059500,0.0105709362948289,16.232747936248778,15.702413272857664,0.0116043750588991,0.4864072658050463,1383255.0,2.3064733484053375,0.4225962447994273,17.173097610473633,15.355613817300862,neutral
