total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
45,0.0003093225187484733,0.021299311357401,0.5777777777777777,0.11037090680286261,0.0028025729579350582,0.07597789044200266,0.10323713884991516,0.0003093225187484616
