agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,-0.2998493515532205,-0.1940777087642243,-0.16974705653102015,0.22903430538346964,31.540000000000003,0.6846,0.16456310519814174,no evidence,-0.49674209100369204,0.2536276125504733,298,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,-0.26386861515038734,-0.07822092750278678,-0.04995957704551929,0.23316169682453164,17.06,0.8294,0.08123596897200089,no evidence,-0.3776090488267064,0.3798350873165564,126,0.00047,5000,True,42,random_timing_matched_duration
random,-0.22617115439399527,-0.14515182108983044,-0.11404528085529354,0.23903574282059342,35.66,0.6434,0.19151894343404902,no evidence,-0.4479538943363179,0.3201483995795652,168,0.00047,5000,True,42,random_timing_matched_duration
momentum,-0.08735559415374283,-0.12326266083493352,-0.09122956215619421,0.2523346222922154,56.36,0.4364,0.3601152580836957,no evidence,-0.4410119501099454,0.37283349800739934,139,0.00047,5000,True,42,random_timing_matched_duration
breakout,0.2973204889873408,-0.092983467884163,-0.060717475380980844,0.2470839357326987,91.53999999999999,0.0846,1.0726296369609765,weak evidence,-0.4059242591793224,0.3972884315183038,66,0.00047,5000,True,42,random_timing_matched_duration
