agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.2700016450558479,-0.08422631230271982,-0.07528787269057526,0.13491220153021696,98.85057471264368,0.01199400299850075,1.9210358469246054,strong evidence,-0.28276755054979885,0.1503347665561005,60,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.1199400299850075
breakout_volume_momentum,-0.012008961617066449,-0.045190147184635154,-0.040402381862820275,0.11232255055253897,60.669665167416284,0.3938030984507746,0.4047208711466561,no evidence,-0.2160859124010137,0.15234489484309513,51,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
mean_reversion_vol_filter,-0.04868196263595726,-0.03401460063822104,-0.031180677945737784,0.09213671872282304,44.27786106946527,0.5577211394302849,0.25358289403465145,no evidence,-0.17730559692508288,0.12710374353104567,47,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
trend_momentum_verification,0.13545294537354155,-0.03556345793761716,-0.03108442049881842,0.1363124812032925,89.30534732633684,0.10744627686156921,0.9688086287206061,no evidence,-0.25063623241537597,0.20117661825909858,42,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.537231384307846
adx_trend_following,-0.03336580959734581,-0.05932080037250248,-0.05090524277244405,0.14329053825536084,57.77111444277862,0.42278860569715143,0.3738767255971879,no evidence,-0.2707384101374142,0.19255770466488695,53,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
uptrend_oversold_reversion,-0.022979255914930066,-0.03645609224336292,-0.03299234468757714,0.0845058862196841,57.32133933033483,0.4272863568215892,0.36928097390803877,no evidence,-0.164897642384659,0.10911626765100722,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
volatility_squeeze_breakout,-0.017350431068238584,-0.011748827238338947,-0.011630797584995353,0.07387550521979103,47.426286856571714,0.5262368815592204,0.27881871745072484,no evidence,-0.13254519127705602,0.10961286487681822,17,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
connors_rsi2_pullback,0.01351684488238281,-0.02704615101383373,-0.025349247241037858,0.06940638363354529,72.9135432283858,0.27136431784107945,0.5664472590473645,no evidence,-0.1347255780939578,0.09285838146522545,47,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
turn_of_month_seasonality,-0.07606348760766984,-0.0664429510209447,-0.058717053883550634,0.11278612513142094,46.026986506746624,0.5402298850574713,0.26742139468290105,no evidence,-0.23264721413937975,0.13533459094435213,106,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
random,-0.09110561518963664,-0.15417870697198172,-0.13670856021205413,0.1796685807673971,64.0679660169915,0.3598200899550225,0.4439145922049429,no evidence,-0.40205102288947997,0.19019424811349578,212,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5577211394302849
