signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2005-12-12,1.1956002712249756,EURUSD=X,breakout_volume_momentum,2005-12-13,2005-12-27,1.1952000856399536,1.183698058128357,1.195431867634223,1.1835010787454356,83650,1.9999575145520554,1.9799973047411141,1.4392735748108036,1.1643785667701962,100000.0,98998.00955463364,99999.87568511731,0.9999987568511731,99997.87572760276,0.9999787572760276,83651,-998.0104905470662,-1001.9904453663594,-0.009980316914588037,-0.010020117308249744,-0.010019904453663594,10,10,neutral,1.1652472172646235,1.2502357683536092,failed_breakout
2006-01-23,1.2304056882858276,EURUSD=X,breakout_volume_momentum,2006-01-24,2006-01-30,1.2304056882858276,1.2105951309204102,1.2308024314580837,1.2103385246191483,80432,1.9799180233407319,1.946998964243347,2.7244907190633914,1.6201200824586706,98998.00955463364,97348.1296827768,98997.88108505993,0.9999987023014474,98995.90116703659,0.9999787027273929,80433,-1645.952954869252,-1649.8798718568362,-0.016626475798144635,-0.016666143268628673,-0.016665788325232172,4,4,stressed,1.1998408704636392,1.2854223603657668,failed_breakout
2006-03-16,1.217492938041687,EURUSD=X,breakout_volume_momentum,2006-03-17,2006-03-28,1.2175966501235962,1.2015043497085571,1.217898671106997,1.201273926260177,79929,1.9469084576582234,1.9203324730409939,1.9804682516997834,1.418159075487952,97348.1296827768,96015.46321098463,97347.36979136882,0.9999921940831278,97345.42288291117,0.999972194639235,79931,-1328.7992308614735,-1332.6664717921728,-0.013650351413643529,-0.013690078406615257,-0.01368969774904626,7,7,calm,1.18549023430378,1.2750978047699195,failed_breakout
2006-04-04,1.2260010242462158,EURUSD=X,breakout_volume_momentum,2006-04-05,2006-04-13,1.2261061668395996,1.2115044593811035,1.2262456047625858,1.2113560307252536,78298,1.920251567234019,1.8969350898745183,0.6372418372672943,0.7253099178544473,96015.46321098463,94845.82215635247,96014.49861326818,0.9999899537253252,96012.57836170094,0.9999699543262386,78300,-1165.8238679750416,-1169.6410546321501,-0.01214240767061917,-0.012182164822465757,-0.012181798801115794,6,6,calm,1.1943577154384843,1.2829589801001324,failed_breakout
2006-04-18,1.2367054224014282,EURUSD=X,breakout_volume_momentum,2006-04-19,2006-05-15,1.2367054224014282,1.2973029613494873,1.237001435944314,1.2970369244669842,76672,1.896867481934449,1.9889283014546522,1.8935654968746405,1.5511126359211023,94845.82215635247,99444.97733657925,94845.27096420438,0.9999941885458361,94843.37409672244,0.9999741890620549,76673,4603.040976010167,4599.155180226778,0.048533079088012285,0.048492108426430536,0.04849085679962911,18,18,stressed,1.2064319158859003,1.2911977341293785,take_profit
2006-11-09,1.283252239227295,EURUSD=X,breakout_volume_momentum,2006-11-10,2006-12-01,1.2836971282958984,1.325996160507202,1.284132399882726,1.3257714314940976,77439,1.9888385782903688,2.053328277669429,2.8907654479629246,1.19508112609534,99444.97733657925,102665.42013867629,99443.91775309671,0.9999893450276633,99441.92891451843,0.9999693456407507,77441,3224.484968952998,3220.442802097038,0.03242580875241074,0.03238516023623569,0.03238416748989946,15,15,calm,1.260317431371777,1.324534893367227,take_profit
2006-12-01,1.334098219871521,EURUSD=X,breakout_volume_momentum,2006-12-04,2006-12-14,1.3355414867401123,1.3218071460723877,1.3357666791576,1.321381215315108,76857,2.0532603932003135,2.0311479213094654,1.1861506716451564,2.7233753011087574,102665.42013867629,101555.71213581938,102665.07292040886,0.9999966179628257,102663.01966001566,0.999976618430457,76858,-1105.6235945423955,-1109.7080028569053,-0.010769443546506207,-0.010809228157635277,-0.010808975420915403,8,8,calm,1.2752300959301652,1.4400608429659614,failed_breakout
2007-02-27,1.3232064247131348,EURUSD=X,breakout_volume_momentum,2007-02-28,2007-03-06,1.3229963779449463,1.3085922002792358,1.3233640790821932,1.3084442473664393,76739,2.0310727212937687,2.008174061973064,2.279305698613785,0.6307544291203275,101555.71213581938,100406.73992300087,101555.66713740972,0.9999995569091219,101553.63606468843,0.9999795573179756,76740,-1144.9329660352423,-1148.9722128185092,-0.011274170087872916,-0.011313944604471158,-0.011313713317099166,4,4,calm,1.2946862395235499,1.3745427580543876,failed_breakout
2007-04-05,1.3432012796401978,EURUSD=X,breakout_volume_momentum,2007-04-06,2007-04-10,1.3432012796401978,1.335594892501831,1.3434187215004296,1.3351421274439668,74738,2.0080885681499825,1.995717046418144,1.1188330336473524,2.891137531785447,100406.73992300087,99784.16003079439,100406.43649606727,0.9999969780222538,100404.42840749912,0.9999769784826842,74739,-618.5760865919212,-622.5798922064894,-0.006160844659972392,-0.0062007214430791924,-0.00620057869306312,2,2,calm,1.3247682743458677,1.3763806891699917,failed_breakout
2007-04-24,1.3636053800582886,EURUSD=X,breakout_volume_momentum,2007-04-25,2007-05-02,1.3635495901107788,1.360007643699646,1.3639992336516686,1.359870165033604,73154,1.9956399987710836,1.9895988410573655,2.7975958054689025,0.5109690584943906,99784.16003079439,99478.11690626867,99783.99557855295,0.999998351920371,99781.99993855417,0.999978352353324,73155,-302.0578856858987,-306.0431245257272,-0.003027178106992305,-0.0030671175634301652,-0.0030670511675528382,5,5,calm,1.3342308491861354,1.4164795356281643,failed_breakout
