agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
mean_reversion,0.8269394177382072,0.4326602344166003,0.5213969571929536,0.5423807889270894,75.53999999999999,0.39427918332160694,0.563335698429995
random,0.8247901663594773,1.4152022079569493,1.6246054517843735,1.1645742740544305,25.86,-0.590412041597472,-0.6867876985126619
breakout,1.4043451418435084,2.3942988472106395,2.6963422684127307,1.61256853872611,21.48,-0.989953705367131,-0.8012044732001709
trend,1.306892189933299,2.4247425078007003,2.761304672246651,1.5873913675950044,15.9,-1.1178503178674013,-0.916228040547352
momentum,1.4765712158089466,3.128994666369183,3.4395947171620596,1.6925908828092835,7.539999999999999,-1.6524234505602364,-1.1597743561604077
