agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,-0.14636329147713414,-0.058055677135134265,-0.0174747131333628,0.27838699704162456,35.980000000000004,0.6402,0.1936843301918865,no evidence,-0.3995077544228242,0.49507582533455674,295,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,-0.04808034189709239,-0.04227510743140561,-0.019883168324421385,0.23243501104414147,48.9,0.511,0.29157909986528724,no evidence,-0.3534529134658024,0.407560871724216,124,0.00047,5000,True,42,random_timing_matched_duration
random,0.10164459565304867,-0.00014092825865576192,0.034324570806073096,0.27609233706101866,64.28,0.3572,0.44708854978349116,no evidence,-0.3517400815710957,0.5380536978902067,168,0.00047,5000,True,42,random_timing_matched_duration
momentum,0.03515807483935017,0.0045050056148539745,0.04082095739686901,0.2878187257636136,54.26,0.4574,0.3397038397292703,no evidence,-0.35030972356144685,0.5549659986086453,139,0.00047,5000,True,42,random_timing_matched_duration
breakout,0.5298108045281238,0.04860769647264175,0.08488767665318406,0.292326903796656,92.14,0.0786,1.1045774539605921,weak evidence,-0.3167664400059167,0.6315580544558705,66,0.00047,5000,True,42,random_timing_matched_duration
