agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.519; BH-adjusted p=0.966; percentile=48.1; RCSI_z=-0.105. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.04430467249307568,-0.46272809795548525,-0.06841948601224175,-0.04711628393354916,-0.0050217248180471,-0.104534388168258,0.519240379810095,0.966016991504248,0.284631541079034,48.125937031484256,151,16908,0.00047,False,run_20260402T035046Z_pid36619,151.0,4.654044133158939,27.582781456953644,40.384105960264904,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.650; BH-adjusted p=0.966; percentile=35.1; RCSI_z=-0.419. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.04367766893110803,-0.5277907082064915,-0.07613618216033477,-0.09405966717000747,-0.0173191846506131,-0.4192105429324094,0.6496751624187906,0.966016991504248,0.1873037363293746,35.08245877061469,100,16908,0.00047,False,run_20260402T035046Z_pid36619,100.0,3.046923879040667,27.08,37.97,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.569; BH-adjusted p=0.966; percentile=43.1; RCSI_z=-0.187. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.14942079656810292,-2.406240409517853,-0.21909042325032652,-0.1533268640727582,-0.0065647928108883,-0.1869306767347358,0.5692153923038481,0.966016991504248,0.24472336455711102,43.12843578210895,353,16908,0.00047,False,run_20260402T035046Z_pid36619,354.0,10.746676390914772,6.730878186968838,8.86685552407932,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.966; BH-adjusted p=0.966; percentile=3.4; RCSI_z=-1.693. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.2242070860979872,-1.440210012298528,-0.1363987750576232,-0.2567455319335354,-0.1381619714549522,-1.6929664783975458,0.966016991504248,0.966016991504248,0.015015234607658325,3.4482758620689653,339,16763,0.00047,False,run_20260402T035046Z_pid36619,340.0,10.32864114114114,21.533923303834808,27.48377581120944,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.831; BH-adjusted p=0.966; percentile=17.0; RCSI_z=-0.960. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.2633140703455974,-2.6213116829617586,-0.1777389585124179,-0.2722304954655401,-0.0404204878338092,-0.9604257859522596,0.8305847076461769,0.966016991504248,0.08061606918811924,16.991504247876062,594,16908,0.00047,False,run_20260402T035046Z_pid36619,594.0,18.25635307977112,10.156565656565656,14.867003367003369,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.671; BH-adjusted p=0.966; percentile=32.9; RCSI_z=-0.485. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.16357985470710246,-1.7927034897570489,-0.1710732153606365,-0.18055969157834484,-0.0217871194272307,-0.4847629820907675,0.6711644177911045,0.966016991504248,0.17317107596749604,32.93353323338331,363,16908,0.00047,False,run_20260402T035046Z_pid36619,363.0,11.043290854572714,12.30853994490358,16.977961432506888,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.0534369459022359,0.3016210870086548,,-0.0946166945655015,,,,,,,,17028,0.00047,,,,,,,,
