total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
191,0.01153724167970666,-0.0070026390989311,0.32460732984293195,0.05721485342028359,0.20164766647145724,0.06766867025520316,0.01544065422479554,0.011537241679706657
