agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.082; mean percentile=91.8; mean RCSI_z=0.980.,21.55134768339759,0.849643197598079,0.1990521355903949,-0.5482116772341711,17.84373256039492,1.018260106271076,0.08,1.0969100130080565,92.0,76.0,2692,0.00047,0.711,False,False
mean_reversion,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.766; mean percentile=23.4; mean RCSI_z=-0.569.,-0.049642918456476,0.1746520277809893,0.0728326384869254,-0.5767163464199123,-0.926577310736052,-0.5687630185730055,0.7562,0.1213633269734832,24.38,45.0,2692,0.00047,1.0,False,False
random,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.886; mean percentile=11.4; mean RCSI_z=-0.566.,0.0764163429996875,0.2327363933773659,0.1078314319404269,-0.828759271881406,-2.978717108992767,-0.5586270009556454,0.8888,0.0511959540671887,11.12,57.0,2692,0.00047,1.0,False,False
momentum,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.096; mean percentile=90.4; mean RCSI_z=0.865.,25.02768673824094,0.8484652644266721,0.2339744881842995,-0.7170436243717254,20.295398466856376,0.8570017508987607,0.0892,1.0496351456238768,91.08,31.0,2692,0.00047,0.711,False,False
breakout,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.064; mean percentile=93.6; mean RCSI_z=1.242.,21.25346425520755,0.8414223672127188,0.2765318601339805,-0.623474729142316,18.47650688547016,1.2976063082450415,0.0626,1.2034256667895702,93.74,26.0,2692,0.00047,0.711,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,1.82801945311558,0.4791010156764164,,-0.8966962006714376,,,,,,,2944,0.0,,,
