total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
15,0.00539082168599758,-0.0960547404812143,0.3333333333333333,0.29925722812916006,0.018014006611298594,0.3238605614895916,0.15384404821579942,0.005390821685997568
