agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.843; mean percentile=15.7; mean RCSI_z=-0.911.,1.3068921899332897,0.3477771700632767,0.117991845782326,-0.3295403701934408,-1.1178503178674013,-0.916228040547352,0.841,0.0752040042020878,15.9,228.0,6720,0.00047,1.0,False,False
mean_reversion,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.248; mean percentile=75.2; mean RCSI_z=0.545.,0.8269394177382088,0.2403467586813488,0.1602026011443257,-0.3351298956023834,0.3942791833216069,0.563335698429995,0.2446,0.6115435472997334,75.53999999999999,119.0,6720,0.00047,1.0,False,False
random,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.740; mean percentile=26.0; mean RCSI_z=-0.688.,0.8247901663594783,0.2381728773511606,0.1108712386502808,-0.438081255030921,-0.590412041597472,-0.6867876985126619,0.7414,0.1299474183064551,25.86,152.0,6720,0.00047,1.0,False,False
momentum,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.931; mean percentile=6.9; mean RCSI_z=-1.172.,1.4765712158089404,0.3623859852033327,0.1286199890814962,-0.3801615458360382,-1.6524234505602364,-1.1597743561604077,0.9246,0.034046110897937,7.539999999999999,132.0,6720,0.00047,1.0,False,False
breakout,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.791; mean percentile=20.9; mean RCSI_z=-0.791.,1.404345141843507,0.3685574640873488,0.1753806527903781,-0.2666938470230974,-0.989953705367131,-0.8012044732001709,0.7852,0.1050197090720314,21.48,85.0,6720,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,7.906907285193293,0.5172478489714097,,-0.5186840656245463,,,,,,,6972,0.0,,,
