total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
275,0.006243492848677715,-0.0055221621838573,0.33454545454545453,0.0452833617074797,0.137876089876217,0.04645835179624593,0.01397381328889756,0.006243492848677715
