agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,603.6128513565365,24.46946058264536,48.101064178133534,74.42400126611292,99.76,0.0024,2.619788758288394,strong evidence,2.7820629802057906,173.6471653481974,96,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,-0.2479675436970418,1.9431746631718405,3.088409312013781,3.91417712232612,4.34,0.9566,0.019269623464054652,no evidence,-0.20809454742152989,10.609335866974765,45,0.00047,5000,True,42,random_timing_matched_duration
random,4.324998853568666,11.240607969354375,20.10082852593627,26.790162460771803,21.42,0.7858,0.10468797552421266,no evidence,1.1955989728144005,70.97837555243576,82,0.00047,5000,True,42,random_timing_matched_duration
momentum,577.6921623493204,34.66873757846594,72.42420091499712,121.63240169102487,99.08,0.0092,2.036212172654445,strong evidence,3.998834494200952,262.3308431772463,54,0.00047,5000,True,42,random_timing_matched_duration
breakout,256.77468280694524,24.039721027442518,47.710010136483284,80.39862154177558,97.8,0.022,1.6575773191777938,strong evidence,2.952217122808445,165.30417894809432,39,0.00047,5000,True,42,random_timing_matched_duration
