Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2025-03-31 19:30:00,10.279999732971191,10.4399995803833,10.274999618530272,10.300000190734863,474577,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,0.0014584680160718,0.0014584680160718,10.440705304583036,10.383239889144898,11.093725967407227,10.94540916442871,12.215199589729307,10.440705304583036,11.093725967407227,10.94540916442871,12.215199589729307,0.014913253975602,0.3888829672759654,639526.95,0.7420750603238848,41.225805080878864,0.1649999618530291,0.2479777489366459,0.0240755091596705,29.283068239874886,17.63396005591235,28.07117949817088,10.383239889144898,0.3888829672759654,11.16100582369683,9.605473954592966,0.1498118011055571,-0.2303935996867689,-0.2824027766201555,0.0520091769333865,11.244999885559082,9.600000381469728,10.140000343322754,0.0213188053321411,-0.0807674912211747,-0.0057914544334672,-0.0636363462968305,0.0259876874551788,0.9264198363626538,0.1618794208803348,0.9254530334421052,-0.0134765908761365,-0.0715472672575731,-0.0918096846542754,-0.2140481980815699,1750.157717150294,calm
2025-04-01 13:30:00,10.300000190734863,10.403499603271484,9.829999923706056,9.859999656677246,534929,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,-0.0427184976611368,-0.0427184976611368,10.385400004782486,10.32273988723755,11.054525966644286,10.946509160995484,12.184499588012695,10.385400004782486,11.054525966644286,10.946509160995484,12.184499588012695,0.0170305452226345,0.3710482145427667,637656.9,0.8388978461614702,31.710710923966403,0.5734996795654279,0.2712293154101303,0.0275080451170657,30.101080997776585,14.970670605422526,35.550658885843546,10.32273988723755,0.3710482145427667,11.064836316323085,9.580643458152016,0.1437789651181697,-0.2493394317257919,-0.2757901076412828,0.0264506759154908,11.244999885559082,9.600000381469728,10.239999771118164,-0.0040404003428602,-0.1101083281073473,-0.0491803504831321,-0.1093044328368599,0.026117525514027,1.0532408632009134,0.1618794208803348,0.8881855663695175,-0.0505902851949171,-0.1080576691910065,-0.0927386154192244,-1.24711617634524,1750.157717150294,neutral
2025-04-01 14:30:00,9.878999710083008,10.140000343322754,9.850000381469728,10.0649995803833,393700,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,0.0207910680369272,0.0207910680369272,10.35488567864923,10.274489879608154,11.017025966644288,10.950317001342771,12.15589958667755,10.35488567864923,11.017025966644288,10.950317001342771,12.15589958667755,0.0179788155108731,0.3371340877138434,619465.55,0.6355478524996264,38.79821340679488,0.2899999618530255,0.2725700758703371,0.0270809823381986,30.86066427297102,13.832956912996297,32.84894481736699,10.274489879608154,0.3371340877138434,10.94875805503584,9.600221704180468,0.1312509298911103,-0.2449882870535944,-0.2696297435237452,0.0246414564701507,11.244999885559082,9.600000381469728,9.829999923706056,0.021308985073714,-0.1096860408066303,-0.0232897348554115,-0.087488683223018,0.0263742256921819,1.0267972472164824,0.1618794208803348,0.8107944121454089,-0.0279951036894252,-0.0864141002429684,-0.0936889624591363,-0.6213856944737879,1750.157717150294,neutral
2025-04-01 15:30:00,10.0600004196167,10.199999809265137,9.869999885559082,10.079999923706056,290980,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,0.0014903471384133,0.0014903471384133,10.328706082940355,10.222489881515504,10.97682596206665,10.95056900024414,12.125174584388732,10.328706082940355,10.97682596206665,10.95056900024414,12.125174584388732,0.0178036880077068,0.277673102651648,617831.35,0.4709699499709751,39.294690814938605,0.3299999237060547,0.2766722078586027,0.027447639876259,31.214124879159968,14.20344997496601,30.05033926392254,10.222489881515504,0.277673102651648,10.7778360868188,9.667143676212207,0.1086518473953167,-0.2375907726772244,-0.263221949354441,0.0256311766772166,11.244999885559082,9.600000381469728,9.829999923706056,0.0009930714185597,-0.1257588762225826,-0.0279652811044742,-0.0935251773881414,0.0267992769921952,1.024193297612196,0.1618794208803348,0.6711899931717376,-0.0240791205826915,-0.0817017634660343,-0.094707801057198,-0.5131572213827513,1750.157717150294,neutral
2025-04-01 16:30:00,10.074999809265137,10.074999809265137,9.885000228881836,9.91409969329834,323713,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,-0.0164583563158124,-0.0164583563158124,10.289219760117309,10.172204875946044,10.935907955169675,10.946809997558594,12.094545078277587,10.289219760117309,10.935907955169675,10.946809997558594,12.094545078277587,0.0177492210144258,0.234556899520769,614913.8,0.5264363883197938,35.83255834601333,0.1949996948242205,0.2708384569275754,0.027318512553455,31.54233829919256,13.473001795109775,28.50492489923774,10.172204875946044,0.234556899520769,10.641318674987584,9.703091076904506,0.0922344378161002,-0.2423216185666987,-0.2590418831968926,0.0167202646301938,11.229999542236328,9.600000381469728,9.829999923706056,-0.0071006475530015,-0.1148125123094236,-0.0360622420628518,-0.0920987682354256,0.0270096776643936,1.0114342308301028,0.1618794208803348,0.569772472093795,-0.0364575813875601,-0.0934360700602187,-0.0957983219384481,-1.10039475783935,1750.157717150294,neutral
2025-04-01 17:30:00,9.93000030517578,10.010000228881836,9.90999984741211,9.960000038146973,283812,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,0.0046298046487933,0.0046298046487933,10.25786550088204,10.137204885482788,10.897907962799072,10.938109998703004,12.064745078086853,10.25786550088204,10.897907962799072,10.938109998703004,12.064745078086853,0.0172925203704845,0.210110179977686,597797.35,0.4747628941479918,37.47399500520589,0.1000003814697265,0.2586357372520148,0.0259674433997425,31.847107903508544,13.100910547238955,27.717688822414004,10.137204885482788,0.210110179977686,10.55742524543816,9.716984525527415,0.0829065535722097,-0.2396050558589415,-0.2551545177293023,0.0155494618703608,10.920000076293944,9.829999923706056,9.829999923706056,0.0040322541880435,-0.142488141677498,-0.03300972294095,-0.0656660243231685,0.0270096776643936,0.9614125619120168,0.1618794208803348,0.5121500504594483,-0.0290377625549344,-0.0860631166875081,-0.0967146100257934,-0.8433901077740964,1750.157717150294,neutral
2025-04-01 18:30:00,9.970000267028809,10.039999961853027,9.90999984741211,10.020000457763672,406189,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,0.0060241384926602,0.0060241384926602,10.235211687251718,10.106204891204834,10.859807968139648,10.931909999847411,12.035495080947875,10.235211687251718,10.859807968139648,10.931909999847411,12.035495080947875,0.0174089945144971,0.1767256867510936,546876.65,0.7427433590371796,39.64734082878142,0.1300001144409179,0.2494474784797936,0.0248949567947891,31.92259904456821,13.472260813779243,26.68589340316206,10.106204891204834,0.1767256867510936,10.45965626470702,9.752753517702647,0.0699473991091921,-0.2299597945559881,-0.2501155730946395,0.0201557785386514,10.74549961090088,9.829999923706056,9.829999923706056,-0.0137794676920293,-0.1406517505240301,0.0162272623385004,-0.0582706640557741,0.0270096776643936,0.921705068239582,0.1618794208803348,0.432095684113541,-0.0210265538284957,-0.0773317090725538,-0.097684981373914,-0.4877866654584041,1750.157717150294,neutral
2025-04-01 19:30:00,10.020000457763672,10.0600004196167,9.949999809265137,9.989999771118164,502781,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,-0.0029940803667591,-0.0029940803667591,10.211858171429474,10.09270486831665,10.823007965087893,10.926510000228882,12.003695077896118,10.211858171429474,10.823007965087893,10.926510000228882,12.003695077896118,0.0156963908767305,0.1747634084750664,517598.75,0.9713721294728784,38.91890654708779,0.1100006103515625,0.2394869878992056,0.0239726720106221,31.849104602636405,13.626784229668212,25.810371764216057,10.09270486831665,0.1747634084750664,10.442231685266783,9.743178051366517,0.0692632592571649,-0.2221755586287468,-0.244527570201461,0.0223520115727141,10.74549961090088,9.829999923706056,9.850000381469728,-0.0357142758514098,-0.1358131999575301,-0.0074515461889647,-0.0263158335029684,0.0267992769921952,0.8945268194214233,0.1618794208803348,0.4278694529576182,-0.0217255661591561,-0.0769664215952521,-0.0983603053181825,-0.587680785667092,1750.157717150294,calm
2025-04-02 13:30:00,9.869999885559082,10.149999618530272,9.829999923706056,9.949999809265137,310388,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,-0.0040040002772242,-0.0040040002772242,10.186919279794775,10.085954856872558,10.790407962799073,10.9229109954834,11.970445075035094,10.186919279794775,10.790407962799073,10.9229109954834,11.970445075035094,0.0152899814071006,0.1775160690215823,493120.35,0.6294366071081836,37.91858078839108,0.3199996948242152,0.2452378955367063,0.0246470251495229,32.22034290712866,12.356715196907157,26.899890360572353,10.085954856872558,0.1775160690215823,10.440986994915722,9.730922718829394,0.0704012942911886,-0.2167357632366613,-0.2389692088085011,0.0222334455718397,10.5,9.829999923706056,9.869999885559082,-0.040501454284375,-0.1370338213614945,-0.0128968368477053,-0.0133862397988291,0.0263742256921819,0.9345118009219504,0.1618794208803348,0.4348995932177872,-0.0232572246841649,-0.0778847432304061,-0.098579217801771,-0.7658745957859837,1750.157717150294,calm
2025-04-02 14:30:00,9.9399995803833,9.979999542236328,9.829999923706056,9.899800300598145,342964,1h,1H,yfinance,730d,2026-04-02T03:04:46Z,-0.0050451768471641,-0.0050451768471641,10.15957461510938,10.085944890975952,10.75560396194458,10.91940899848938,11.935144081115723,10.15957461510938,10.75560396194458,10.91940899848938,11.935144081115723,0.0147826941771068,0.1775265137079401,469158.95,0.7310187730618802,36.645584753288375,0.1499996185302716,0.2384351614648181,0.0240848455751589,32.565064189871464,11.8014571569327,25.691124101973323,10.085944890975952,0.1775265137079401,10.440997918391831,9.730891863560071,0.0704055061283454,-0.2140084112620339,-0.2339770492992076,0.0199686380371737,10.5,9.829999923706056,9.829999923706056,-0.0393207173777685,-0.1527770693120022,-0.0014423289196759,-2.013312523307942e-05,0.026117525514027,0.9221718023104282,0.1537492536756933,0.4579242139077523,-0.0255694085975705,-0.0795681641286193,-0.0988291478640346,-1.0485452932627608,1750.157717150294,calm
