total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
101,0.004088204401483595,0.0098079207647586,0.6831683168316832,0.035209495990351176,0.11611084698866261,0.0207626878605021,0.03186615055702505,0.0040882044014836
