agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_number_of_trades,median_number_of_trades,std_number_of_trades,min_number_of_trades,max_number_of_trades,p25_number_of_trades,p75_number_of_trades,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_median_simulated_return,median_median_simulated_return,std_median_simulated_return,min_median_simulated_return,max_median_simulated_return,p25_median_simulated_return,p75_median_simulated_return,proportion_significant,proportion_outperforming_null_median,mean_percentile,median_percentile,std_percentile,min_percentile,max_percentile,p25_percentile,p75_percentile,number_of_outer_runs,simulations_per_run,transaction_cost,research_grade,robustness_scope,p_value_interpretation,null_model,stability_classification,evidence_bucket,confidence_score,evaluation_power_score,confidence_bucket,evaluation_power_label,evidence_label,confidence_label,skill_luck_verdict,verdict_label,final_classification
trend_pullback,0.0907192328880145,0.0907192328880145,0.0,0.0907192328880145,0.0907192328880145,0.0907192328880145,0.0907192328880145,0.003602438903264715,0.0036024389032647155,4.336808689942018e-19,0.0036024389032647155,0.0036024389032647155,0.0036024389032647155,0.0036024389032647155,0.08986998641049924,0.08986998641049924,0.0,0.08986998641049924,0.08986998641049924,0.08986998641049924,0.08986998641049924,0.049247712893606785,0.049247712893606785,0.0,0.049247712893606785,0.049247712893606785,0.049247712893606785,0.049247712893606785,-0.29014263330028744,-0.29014263330028744,5.551115123125783e-17,-0.29014263330028744,-0.29014263330028744,-0.29014263330028744,-0.29014263330028744,78.0,78.0,0.0,78,78,78.0,78.0,0.9349301397205588,0.935129740518962,0.011949404828020578,0.9141716566866267,0.9500998003992016,0.9251497005988024,0.9456087824351298,0.02925637775624652,0.029128377972642065,0.005558513614886914,0.02223077314675256,0.03897224786337655,0.024288684427229028,0.03378874438129239,6.706586826347305,6.686626746506986,1.1949404828020573,5.189620758483033,8.78243512974052,5.63872255489022,7.684630738522954,-0.5295392576992543,-0.5237766749451972,0.018425273746826433,-0.5653101400623293,-0.5034329797286159,-0.5406001385534457,-0.5180224449794713,-1.3493142550431385,-1.3301371370491242,0.06531077870146434,-1.4563808817058836,-1.2664981808182547,-1.4068635056401915,-1.2991691601977868,0.5727516855665038,0.5751180349694159,0.015521581008986818,0.5406705318336318,0.5954133412408615,0.5645041311000211,0.5824455104909778,0.0,0.0,6.706586826347305,6.686626746506986,1.1949404828020573,5.189620758483033,8.78243512974052,5.63872255489022,7.684630738522954,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
breakout_volume_momentum,0.29672197244517656,0.29672197244517656,0.0,0.29672197244517656,0.29672197244517656,0.29672197244517656,0.29672197244517656,0.010954407952068984,0.010954407952068984,1.734723475976807e-18,0.010954407952068984,0.010954407952068984,0.010954407952068984,0.010954407952068984,0.3750829113527735,0.3750829113527735,0.0,0.3750829113527735,0.3750829113527735,0.3750829113527735,0.3750829113527735,0.1861803205375321,0.1861803205375321,0.0,0.1861803205375321,0.1861803205375321,0.1861803205375321,0.1861803205375321,-0.09474179495971513,-0.09474179495971513,0.0,-0.09474179495971513,-0.09474179495971513,-0.09474179495971513,-0.09474179495971513,46.0,46.0,0.0,46,46,46.0,46.0,0.16047904191616766,0.15868263473053892,0.010531661443730873,0.1437125748502994,0.18163672654690619,0.15768463073852296,0.1656686626746507,0.795513413846993,0.7994791867260532,0.02843321689099705,0.7407963335461522,0.8425052294359773,0.7807596334911718,0.8022106345768043,84.15169660678643,84.3313373253493,1.0531661443730846,82.03592814371258,85.82834331337325,83.63273453093812,84.4311377245509,0.16154364615125424,0.16096889121708968,0.004678539655328067,0.15600342553204102,0.1721403544421896,0.1581030844235474,0.1636280955527619,0.9853845095480258,0.9820558365758706,0.03724934854922157,0.9294548627937569,1.0693976267422336,0.9635367924743738,0.9967474579079864,0.12485156626939287,0.1245808024239917,0.011568087842028812,0.10833418662024143,0.144404406724358,0.1165898827829552,0.1337000096154325,0.0,1.0,84.15169660678643,84.3313373253493,1.0531661443730846,82.03592814371258,85.82834331337325,83.63273453093812,84.4311377245509,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
mean_reversion_vol_filter,-0.00965260771574888,-0.00965260771574888,0.0,-0.00965260771574888,-0.00965260771574888,-0.00965260771574888,-0.00965260771574888,-0.0005270014116473727,-0.0005270014116473727,0.0,-0.0005270014116473727,-0.0005270014116473727,-0.0005270014116473727,-0.0005270014116473727,-0.0422408481954859,-0.0422408481954859,0.0,-0.0422408481954859,-0.0422408481954859,-0.0422408481954859,-0.0422408481954859,-0.05608507526723742,-0.05608507526723742,0.0,-0.05608507526723742,-0.05608507526723742,-0.05608507526723742,-0.05608507526723742,-0.04101369873948324,-0.04101369873948324,0.0,-0.04101369873948324,-0.04101369873948324,-0.04101369873948324,-0.04101369873948324,13.0,13.0,0.0,13,13,13.0,13.0,0.6688622754491018,0.6626746506986028,0.021226303820509648,0.6367265469061876,0.7025948103792415,0.6536926147704591,0.6826347305389222,0.17488054747481424,0.17871737337383592,0.01371451677784118,0.1532950623891147,0.19604704281006463,0.1658172112843973,0.18462793688453755,33.31337325349301,33.93213572854292,2.122630382050966,29.94011976047904,36.52694610778443,31.936127744510976,34.830339321357286,-0.03129851931122008,-0.030706117297407826,0.0031286529773445542,-0.037777018422498775,-0.026127602204341918,-0.032918388103766585,-0.02950025416583521,-0.43755607398870894,-0.42685492982076123,0.040367155257221,-0.5133082186633623,-0.37655697030880153,-0.4656916097174619,-0.40925853551328967,0.019491720712522247,0.019600033875084112,0.004297350268945284,0.01137088611611741,0.026046552217650863,0.01693174419054355,0.022627712909698967,0.0,0.0,33.31337325349301,33.93213572854292,2.122630382050966,29.94011976047904,36.52694610778443,31.936127744510976,34.830339321357286,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
trend_momentum_verification,0.2187438434195758,0.21874384341957584,2.7755575615628914e-17,0.21874384341957584,0.21874384341957584,0.21874384341957584,0.21874384341957584,0.008433615563816707,0.008433615563816707,0.0,0.008433615563816707,0.008433615563816707,0.008433615563816707,0.008433615563816707,0.2889563663973228,0.2889563663973228,0.0,0.2889563663973228,0.2889563663973228,0.2889563663973228,0.2889563663973228,0.21664166456401407,0.2166416645640141,2.7755575615628914e-17,0.2166416645640141,0.2166416645640141,0.2166416645640141,0.2166416645640141,-0.08551796498515896,-0.08551796498515896,0.0,-0.08551796498515896,-0.08551796498515896,-0.08551796498515896,-0.08551796498515896,35.0,35.0,0.0,35,35,35.0,35.0,0.3439121756487026,0.3393213572854291,0.027354049625243335,0.30538922155688625,0.3852295409181637,0.3198602794411178,0.3717564870259481,0.46492310463967784,0.46945643872905635,0.03448526863817236,0.4142804168594719,0.5151462950496469,0.4297996952021897,0.4950789206149826,65.80838323353294,66.2674650698603,2.735404962524335,61.67664670658682,69.66067864271457,63.02395209580838,68.21357285429141,0.060989214791917365,0.05879835669036522,0.007151550291110259,0.050677401059345734,0.07417059254303346,0.05702164636936386,0.06413930460462622,0.3253471378743612,0.32324571907639577,0.043719719138557794,0.25403953445145355,0.4009110291368132,0.29689178026680196,0.33995604400178003,0.14318902533678374,0.14545601088388777,0.010223796781709973,0.12233883231819861,0.15611813769105737,0.14016161040518776,0.14888393759197344,0.0,1.0,65.80838323353294,66.2674650698603,2.735404962524335,61.67664670658682,69.66067864271457,63.02395209580838,68.21357285429141,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
adx_trend_following,0.8129287746653724,0.8129287746653724,0.0,0.8129287746653724,0.8129287746653724,0.8129287746653724,0.8129287746653724,0.02502641977067286,0.025026419770672857,3.469446951953614e-18,0.025026419770672857,0.025026419770672857,0.025026419770672857,0.025026419770672857,0.4605968959904015,0.4605968959904015,0.0,0.4605968959904015,0.4605968959904015,0.4605968959904015,0.4605968959904015,0.21140000651485122,0.21140000651485122,0.0,0.21140000651485122,0.21140000651485122,0.21140000651485122,0.21140000651485122,-0.1767846602883023,-0.1767846602883023,0.0,-0.1767846602883023,-0.1767846602883023,-0.1767846602883023,-0.1767846602883023,111.0,111.0,0.0,111,111,111.0,111.0,0.1379241516966068,0.13872255489021956,0.014598175252077085,0.10578842315369262,0.15568862275449102,0.13023952095808383,0.1506986027944112,0.8629643820257693,0.8584043280360834,0.048427772636647694,0.8077431231767653,0.9755618562664566,0.8219196017239081,0.885266724499637,86.40718562874251,86.32734530938123,1.459817525207709,84.63073852295409,89.62075848303394,85.12974051896208,87.1756487025948,0.3985464388515099,0.3977856186680089,0.00950478991559033,0.3833576325156994,0.41667972552848703,0.39401831830461814,0.40328190708357237,1.1080912974504311,1.1089377666984208,0.038276010916263065,1.047660145048175,1.1655816604103442,1.0765257752117552,1.1408076171131465,0.3718408137872281,0.3740813823562281,0.01439819467449037,0.33943734837149225,0.39197981670774584,0.3676745955423583,0.37904274495451395,0.0,1.0,86.40718562874251,86.32734530938123,1.459817525207709,84.63073852295409,89.62075848303394,85.12974051896208,87.1756487025948,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
uptrend_oversold_reversion,0.08217401006184413,0.08217401006184413,0.0,0.08217401006184413,0.08217401006184413,0.08217401006184413,0.08217401006184413,0.0037652340592021854,0.0037652340592021854,0.0,0.0037652340592021854,0.0037652340592021854,0.0037652340592021854,0.0037652340592021854,0.2609925634949031,0.2609925634949031,0.0,0.2609925634949031,0.2609925634949031,0.2609925634949031,0.2609925634949031,0.24434442353686592,0.24434442353686592,0.0,0.24434442353686592,0.24434442353686592,0.24434442353686592,0.24434442353686592,-0.03757029249089994,-0.03757029249089994,0.0,-0.03757029249089994,-0.03757029249089994,-0.03757029249089994,-0.03757029249089994,30.0,30.0,0.0,30,30,30.0,30.0,0.3395209580838323,0.33732534930139724,0.02187336985895902,0.2994011976047904,0.37524950099800397,0.3258483033932136,0.35528942115768464,0.4700428787695049,0.4720194583934437,0.028176351454075033,0.4256798766035659,0.5237464668115646,0.44941772355835174,0.4869860605523529,66.24750499001996,66.46706586826346,2.1873369858959055,62.6746506986028,70.25948103792416,64.67065868263472,67.61477045908184,0.036100865426246236,0.03612988128575771,0.0043621068385050026,0.029781445300304715,0.044930250448307424,0.03370697951285908,0.037758417747960404,0.37484738882985075,0.37948179303365087,0.05265921980603335,0.30175307959409714,0.49510834675691473,0.34449687487060754,0.3871537268622751,0.04096179682277241,0.04132469964076016,0.003361352116238707,0.03554811165803557,0.04601035154201627,0.038326712870132534,0.043526061942786895,0.0,1.0,66.24750499001996,66.46706586826346,2.1873369858959055,62.6746506986028,70.25948103792416,64.67065868263472,67.61477045908184,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
volatility_squeeze_breakout,0.06486324257181232,0.06486324257181232,0.0,0.06486324257181232,0.06486324257181232,0.06486324257181232,0.06486324257181232,0.002832311999235938,0.002832311999235938,0.0,0.002832311999235938,0.002832311999235938,0.002832311999235938,0.002832311999235938,0.40696324884433854,0.40696324884433854,0.0,0.40696324884433854,0.40696324884433854,0.40696324884433854,0.40696324884433854,1.0791061976299747,1.0791061976299747,2.220446049250313e-16,1.0791061976299747,1.0791061976299747,1.0791061976299747,1.0791061976299747,-0.006990746100307033,-0.006990746100307033,0.0,-0.006990746100307033,-0.006990746100307033,-0.006990746100307033,-0.006990746100307033,4.0,4.0,0.0,4,4,4.0,4.0,0.05848303393213573,0.05888223552894212,0.00914903523861544,0.03992015968063872,0.07385229540918163,0.05439121756487026,0.06187624750499002,1.2386373050130797,1.2300780995579363,0.07150838655112927,1.1316360018002507,1.3988077302032644,1.208476032032973,1.2645253949124504,94.35129740518963,94.311377245509,0.9149035238615415,92.81437125748504,96.20758483033931,94.01197604790418,94.76047904191616,0.054941206177079246,0.054977934821403965,0.0014527020685832083,0.052754157594801836,0.0567080919987438,0.05387448476809486,0.0563934880157647,1.505402151980606,1.5042650057189377,0.07010794238120696,1.4029167340879485,1.6289121551352839,1.4433439296452508,1.5512071753394285,0.010895484365050657,0.011419506469931208,0.001843448052281463,0.007379380014184056,0.013774341388111042,0.009467948975692152,0.012130795265803511,0.2,1.0,94.35129740518963,94.311377245509,0.9149035238615415,92.81437125748504,96.20758483033931,94.01197604790418,94.76047904191616,10,500,0.00047,False,monte_carlo_seed_stability_only,weak evidence,structure_preserving_random_timing,stable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
connors_rsi2_pullback,0.11873810820455803,0.11873810820455803,0.0,0.11873810820455803,0.11873810820455803,0.11873810820455803,0.11873810820455803,0.004794248981532995,0.004794248981532995,0.0,0.004794248981532995,0.004794248981532995,0.004794248981532995,0.004794248981532995,0.28002091892588665,0.28002091892588665,5.551115123125783e-17,0.28002091892588665,0.28002091892588665,0.28002091892588665,0.28002091892588665,0.21805153869937638,0.2180515386993764,2.7755575615628914e-17,0.2180515386993764,0.2180515386993764,0.2180515386993764,0.2180515386993764,-0.03833716540369214,-0.03833716540369214,0.0,-0.03833716540369214,-0.03833716540369214,-0.03833716540369214,-0.03833716540369214,41.0,41.0,0.0,41,41,41.0,41.0,0.14191616766467066,0.14471057884231536,0.017885167141195837,0.10778443113772455,0.16367265469061876,0.13872255489021956,0.15469061876247506,0.8517385929589973,0.8395926916422201,0.0585408650776779,0.7860238734835291,0.9674439660442772,0.8105633757791876,0.8578863206345354,86.00798403193613,85.72854291417167,1.7885167141195846,83.8323353293413,89.42115768463074,84.73053892215569,86.32734530938123,0.09172149784829292,0.0917828784020126,0.004466784541122201,0.08328012498086296,0.09845721692002986,0.0902762151699813,0.09415086397400399,1.05384969651575,1.0582737777736793,0.07768610994636199,0.9472822318243885,1.1824835351880592,0.9817528112795786,1.1152284643485055,0.02449359733380215,0.02483588025750839,0.004566822412754348,0.015317258945037533,0.03114002527873992,0.021544822256808177,0.026611183153697968,0.0,1.0,86.00798403193613,85.72854291417167,1.7885167141195846,83.8323353293413,89.42115768463074,84.73053892215569,86.32734530938123,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,weak_skill,0.6,,moderate,Not Used,Weak Skill,Moderate,weak_skill,Weak Skill,weak skill
donchian_trend_reentry,0.07134531511270158,0.07134531511270158,0.0,0.07134531511270158,0.07134531511270158,0.07134531511270158,0.07134531511270158,0.002912732357393021,0.002912732357393021,4.336808689942018e-19,0.002912732357393021,0.002912732357393021,0.002912732357393021,0.002912732357393021,0.09068165138905533,0.09068165138905533,1.3877787807814457e-17,0.09068165138905533,0.09068165138905533,0.09068165138905533,0.09068165138905533,0.053870089603077397,0.0538700896030774,6.938893903907228e-18,0.0538700896030774,0.0538700896030774,0.0538700896030774,0.0538700896030774,-0.20380154333634826,-0.20380154333634826,0.0,-0.20380154333634826,-0.20380154333634826,-0.20380154333634826,-0.20380154333634826,61.0,61.0,0.0,61,61,61.0,61.0,0.6924151696606786,0.6926147704590819,0.02061693642367214,0.6506986027944112,0.7225548902195609,0.6776447105788423,0.7085828343313373,0.1598278979982774,0.15951005449756694,0.013030348005473239,0.14112915533408002,0.18662012579930673,0.14960937281215164,0.16901059001612218,30.95808383233533,30.93812375249501,2.061693642367216,27.944111776447105,35.12974051896208,29.34131736526946,32.43512974051896,-0.11694219048049756,-0.1187658982589351,0.010330626529848999,-0.13523001261309292,-0.1005415739422328,-0.12370815895112895,-0.10775688092158614,-0.5470644400378986,-0.5559356332270966,0.045580464529191324,-0.6193132121638204,-0.47007831688147034,-0.5823280045329073,-0.5093782947838278,0.1736716252744555,0.1727790479766034,0.010221982265155558,0.1545675362185832,0.18963894885648033,0.16775259806685894,0.1791873019778949,0.0,0.0,30.95808383233533,30.93812375249501,2.061693642367216,27.944111776447105,35.12974051896208,29.34131736526946,32.43512974051896,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
turn_of_month_seasonality,0.34201340066111524,0.34201340066111524,5.551115123125783e-17,0.34201340066111524,0.34201340066111524,0.34201340066111524,0.34201340066111524,0.01245047072629614,0.01245047072629614,0.0,0.01245047072629614,0.01245047072629614,0.01245047072629614,0.01245047072629614,0.36191927970525994,0.36191927970525994,5.551115123125783e-17,0.36191927970525994,0.36191927970525994,0.36191927970525994,0.36191927970525994,0.14953532950558182,0.14953532950558182,2.7755575615628914e-17,0.14953532950558182,0.14953532950558182,0.14953532950558182,0.14953532950558182,-0.10202003476678756,-0.10202003476678756,0.0,-0.10202003476678756,-0.10202003476678756,-0.10202003476678756,-0.10202003476678756,143.0,143.0,0.0,143,143,143.0,143.0,0.22634730538922154,0.22954091816367267,0.019601570773957553,0.18962075848303392,0.25149700598802394,0.21606786427145708,0.2375249500998004,0.6469116810031724,0.6392877108790922,0.03863031425449092,0.5994671807496829,0.722114120578398,0.624290764474715,0.6654953869357931,77.56487025948104,77.24550898203594,1.9601570773957557,75.0499001996008,81.23752495009981,76.44710578842316,78.59281437125748,0.15505075207637684,0.15327842168853073,0.00992876072551447,0.14337857869925658,0.17399386846669204,0.14632553201582493,0.15989792858138474,0.7011661613254943,0.6893283619841325,0.06724157185140915,0.6226054124968657,0.8454119153583023,0.6494555587582495,0.7298550020436689,0.1648278587954711,0.16777515598935602,0.006517596947407686,0.15426383448237777,0.17223527042065528,0.1586647288633859,0.17046607832152513,0.0,1.0,77.56487025948104,77.24550898203594,1.9601570773957557,75.0499001996008,81.23752495009981,76.44710578842316,78.59281437125748,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
