Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
2000-06-14,6.080021332084291,6.080021332084291,5.9813407461657,6.019539833068848,75600,-0.0042127280139234,5.792095351219177,5.743677845001221,0.0139192565185652,0.1196650748727858,65710.0,1.9006755487468965,0.0376342981235455,6.064105341498639,5.605714797973633,neutral
2000-06-15,6.0195411479456284,6.092755691921386,5.987708568572998,5.987708568572998,454200,-0.0052879896767161,5.804828357696533,5.752272701263427,0.0134686912566914,0.126081324305206,87760.0,1.450494051234465,0.027111879475929,6.080021332084291,5.605714797973633,neutral
2000-06-16,5.984957678992209,6.055519880995332,5.920810222625732,5.920810222625732,472000,-0.0111726122240463,5.811829090118408,5.75806526184082,0.0136984479882423,0.1284180711565811,110160.0,0.8486432752477857,0.0433456631271551,6.092755691921386,5.605714797973633,neutral
2000-06-19,6.0042059843474105,6.058731750730534,5.988169500914485,6.017035484313965,183600,0.0162520428911094,5.829052686691284,5.765081987380982,0.0132571925948223,0.1316445495953609,118600.0,1.4279573153654133,0.0509402057916386,6.092755691921386,5.605714797973633,neutral
2000-06-20,5.9689257566115606,5.981755257664943,5.911193001871339,5.952888488769531,480400,-0.0106608970001358,5.8411589622497555,5.771134157180786,0.0135535938631807,0.1313425599729275,141140.0,0.8506726726112662,0.0554634114090817,6.092755691921386,5.605714797973633,neutral
2000-06-21,5.914399456388841,6.02345020558473,5.914399456388841,5.972132205963135,351600,0.0032326688514168,5.859479832649231,5.777825841903686,0.0127059524947833,0.1224794495901405,157210.0,0.9197655091599332,0.058875375102954,6.092755691921386,5.605714797973633,neutral
2000-06-22,5.943262036043043,5.962506272344775,5.9336395263671875,5.9336395263671875,30800,-0.0064453830338037,5.871101212501526,5.780819063186645,0.0124605032395308,0.1178503527769788,157280.0,0.5306586903817723,0.0427044172981552,6.092755691921386,5.605714797973633,neutral
2000-06-23,5.94647373824284,5.9977917424563705,5.94647373824284,5.952888488769531,78400,0.0032440397359507,5.88845989704132,5.783178596496582,0.0116879639599263,0.1019820680211705,158700.0,0.6317639265251616,0.0722831214324832,6.092755691921386,5.605714797973633,neutral
2000-06-26,5.997786980706293,6.004201726140202,5.9336395263671875,5.9336395263671875,28600,-0.0032335499713556,5.899285459518433,5.785025844573974,0.0110975863801925,0.0944324262948464,148670.0,0.3637952364105396,0.1020601882131511,6.092755691921386,5.647096638690124,neutral
2000-06-27,5.914396953582764,5.94647068977356,5.773272514343262,5.773272514343262,6972600,-0.0270267533629749,5.900023460388184,5.787931318283081,0.01267708292892,0.0933812093447845,494460.0,-1.357349588148176,0.0458823440995697,6.092755691921386,5.678928852081299,neutral
2000-06-28,5.770065026017234,5.821382999420166,5.66742907921137,5.821382999420166,3541000,0.0083333126848554,5.901575374603271,5.793517990112305,0.0127504751019939,0.0917899044984195,670580.0,-0.8736513630917444,0.0564119156076725,6.092755691921386,5.678928852081299,neutral
2000-06-29,5.7187484588128505,5.754029182677574,5.6706374553923915,5.728370189666748,23000,-0.0159777856503656,5.896407532691955,5.796926078796386,0.0131245902707659,0.098258547746982,671050.0,-1.710154962374442,0.0306681625741551,6.092755691921386,5.66742907921137,neutral
2000-06-30,5.71554154321688,5.792518533697916,5.574417060668315,5.593661308288574,8087800,-0.0235160921724597,5.885459303855896,5.796621370315552,0.014025340441495,0.1173314709948154,1070360.0,-2.4869542083915035,0.0030097754215554,6.092755691921386,5.66742907921137,neutral
2000-07-03,5.728370421713338,5.7732736613012365,5.709126176175667,5.760444164276123,510200,0.029816402316031,5.889535069465637,5.799270277023315,0.0147426068233255,0.1113497198074526,1094190.0,-1.1593285139175908,0.0441560194913297,6.092755691921386,5.574417060668315,stressed
