total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
117,0.015565030041694187,0.0127427777533747,0.5299145299145299,0.07980687013260329,0.19503371095536104,0.07587654148074789,0.05242249194414816,0.01556503004169419,5.085470085470085,0.3162393162393162,0.47863247863247865
