agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.898; mean percentile=10.2; mean RCSI_z=-0.619.,7.001883574736851,0.5691728583835658,0.157697268857967,-0.5940902103163633,-20.522991292241095,-0.6064945157968571,0.9064,0.0426801031446591,9.36,132.0,3685,0.00047,1.0,False,False
mean_reversion,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.078; mean percentile=92.2; mean RCSI_z=1.355.,8.309103382834625,0.5749542699006219,0.3812447338081301,-0.604008216498277,6.47086551188407,1.3316421793244564,0.0822,1.0851281824599497,91.78,66.0,3685,0.00047,0.770625,False,False
random,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.628; mean percentile=37.2; mean RCSI_z=-0.426.,6.496169529358598,0.5398884214591508,0.2384261380679989,-0.8139280291372587,-3.015453778333512,-0.3655163015612796,0.6218,0.2063492822928269,37.82,80.0,3685,0.00047,1.0,False,False
momentum,Luck,Likely Random,Low,likely random,moderately variable,Likely Random (Low confidence): results are consistent with randomness; stability=moderately variable; mean p=0.779; mean percentile=22.1; mean RCSI_z=-0.596.,23.82902973487981,0.7249572758407131,0.2694488783990141,-0.6331084578634381,-22.6978788074989,-0.5921405003206164,0.7772,0.109467208072255,22.28,44.0,3685,0.00047,1.0,False,False
breakout,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.836; mean percentile=16.4; mean RCSI_z=-0.578.,8.919936639630134,0.6034885601158502,0.2964971529744643,-0.5941113939327626,-17.239203732285688,-0.5785758656493192,0.8366,0.0774821397553885,16.34,43.0,3685,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,156.94323396443636,0.8403704502311661,,-0.8165984894390387,,,,,,,3937,0.0,,,
