signal_date,signal_close,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,regime_at_entry
2002-04-02,1414.5,2002-04-03,2002-05-15,1415.0,1314.5,1415.2648164783343,1314.2134425866532,70,1.0,1.0,1.371494546533111,1.6804480464201812,100000.0,92924.40382758233,99069.5371534834,0.990695371534834,99068.5371534834,0.9906853715348339,6153,-7073.596172417679,-7075.596172417679,-0.0714010358451019,-0.07142122388923243,-0.07075596172417678,30,calm
2002-07-02,967.0,2002-07-03,2002-07-18,969.5,1037.0,969.7402372069107,1036.6524155267516,95,1.0,1.0,1.9779495297654104,2.8529509799267077,92924.40382758233,99279.06076796721,92126.32253465652,0.9914114994549051,92125.32253465652,0.9914007380191702,8374,6356.656940384886,6354.656940384886,0.06900010513389065,0.06897839557624708,0.06838523228166961,11,neutral
2002-07-22,943.5,2002-07-23,2002-08-13,944.5,944.0,944.6952959531292,943.8171765402661,105,1.0,1.0,1.567717873257721,1.4370643412526656,99279.06076796721,99184.85822961658,99194.00607507856,0.9991432766161292,99193.00607507856,0.9991332039986783,13015,-92.20253835061953,-94.20253835061953,-0.0009295266067532222,-0.0009496893186130303,-0.0009488661317091586,15,stressed
2002-09-23,849.5,2002-09-24,2002-10-14,851.0,889.5,851.2098843584141,889.3919740907743,116,1.0,1.0,1.9663261858314698,0.7146040483003259,99184.85822961658,103611.98063857036,98741.34658557604,0.9955284339569878,98740.34658557604,0.9955183517728938,6728,4429.122408953779,4427.122408953779,0.044856257468320296,0.04483600232369948,0.04463506313337494,14,calm
2003-08-05,1216.0,2003-08-06,2003-08-18,1214.5,1253.0,1214.794831802752,1252.8226920306047,85,1.0,1.0,1.9275982112151113,0.9152678629070378,103611.98063857036,106842.34875793783,103258.56070323392,0.996589005121239,103257.56070323392,0.9965793537277049,14855,3232.368119367477,3230.368119367477,0.03130393646095731,0.03128456741924861,0.03117755398032559,8,calm
2003-09-25,1319.5,2003-09-26,2003-10-06,1320.5,1375.5,1320.7021261133896,1375.2779072493984,80,1.0,1.0,1.0306786322584423,1.1148936111813725,106842.34875793783,111206.41124881853,105657.17008907117,0.9889072200055073,105656.17008907117,0.9888978604209266,11175,4366.062490880704,4364.062490880704,0.04132330830466398,0.04130437897949239,0.04084581199883512,6,calm
2003-11-18,1362.5,2003-11-19,2003-11-25,1362.0,1415.0,1362.3865429097289,1414.6419267957083,81,1.0,1.0,2.3380536690808404,2.031193212282938,111206.41124881853,115437.09734358286,110354.30997568804,0.9923376605398769,110353.30997568804,0.9923286682525729,14243,4232.686094764334,4230.686094764334,0.038355769262352325,0.03833764565554397,0.03804354485730498,4,calm
2004-02-04,1463.0,2004-02-05,2004-02-18,1463.0,1509.0,1463.4590918679253,1508.7584815279404,78,1.0,1.0,2.638016868934355,1.1007762343447,115437.09734358286,118968.44973706405,114150.80916569817,0.9888572373397763,114149.80916569817,0.9888485746132957,16697,3533.3523934811774,3531.3523934811774,0.0309536425799207,0.030936121744672553,0.030591139891282832,9,calm
2004-03-08,1437.5,2004-03-09,2004-03-30,1439.5,1443.5,1439.7564846087737,1443.0920904466204,82,1.0,1.0,1.2817617837701054,2.326635639401157,118968.44973706405,119239.96941576748,118061.03173791945,0.9923726164277158,118060.03173791945,0.9923642108378119,15115,273.5196787034329,271.5196787034329,0.0023167847295739942,0.0022998441954189654,0.002282283070036864,15,calm
2004-04-30,1403.0,2004-05-03,2004-05-25,1399.5,1418.0,1399.6874820431167,1417.830848903146,85,1.0,1.0,0.8396358922229357,0.6930273416234072,119239.96941576748,120780.15559886998,118974.43597366492,0.9977731171569099,118973.43597366492,0.997764730707258,15312,1542.1861831024944,1540.1861831024944,0.012962441325506151,0.012945630850263236,0.012916693879148467,16,calm
2004-08-05,1354.0,2004-08-06,2004-08-19,1353.0,1361.5,1353.2673007599674,1361.227159390152,89,1.0,1.0,1.4756153730034285,1.5043723633177453,120780.15559886998,121486.58301695643,120441.78976763709,0.9971984981344397,120440.78976763709,0.9971902186286299,16778,708.4274180864406,706.4274180864406,0.005881955934141489,0.005865350264219709,0.005848869912310744,9,calm
2005-01-04,1582.5,2005-01-05,2005-02-07,1582.5,1537.5,1582.9216827532405,1537.0709992079767,76,1.0,1.0,2.164661947806267,2.2910278200826855,121486.58301695643,117999.93106751639,120303.04788924627,0.9902578943425796,120302.04788924627,0.9902496629809332,8586,-3484.651949440048,-3486.651949440048,-0.02896585727824122,-0.028982482099140706,-0.028699893131025014,22,calm
2005-03-16,1486.5,2005-03-17,2005-04-07,1486.0,1493.5,1486.2798352247464,1493.0847893465857,79,1.0,1.0,1.3831441772975888,2.2808913222943676,117999.93106751639,118535.52244314169,117417.10698275497,0.9950608099556605,117416.10698275497,0.9950523353744387,13499,537.5913756253026,535.5913756253026,0.004578514732261216,0.004561481294078039,0.00453891261443917,14,calm
2005-04-14,1441.0,2005-04-15,2005-05-05,1440.5,1452.5,1440.7218122078223,1452.1127176840505,82,1.0,1.0,1.0398278918595354,2.16702654162614,118535.52244314169,119467.57669219241,118140.18860104143,0.9966648492034117,118139.18860104143,0.9966564129137714,14733,934.0542490507146,932.0542490507146,0.007906387881205413,0.007889458697725458,0.00786307960550641,14,calm
2005-06-24,1511.5,2005-06-27,2005-07-11,1511.5,1544.5,1511.677828901261,1544.312998530648,79,1.0,1.0,0.6765061280902835,0.7109039393570586,119467.57669219241,122043.75509291398,119423.54848319961,0.9996314631114831,119422.54848319961,0.9996230926395301,10027,2578.1784007215783,2576.1784007215783,0.021588706935728112,0.021571959679657946,0.021563829049274924,9,calm
2005-08-16,1583.0,2005-08-17,2005-09-07,1582.0,1598.5,1582.4810014448792,1598.0670727027464,77,1.0,1.0,2.540464253345616,2.2090683779698064,122043.75509291398,123241.88257976975,121852.0371112557,0.9984291045329413,121851.0371112557,0.998420910750316,11479,1200.1274868557714,1198.1274868557714,0.009849136415310104,0.009832722931704101,0.009817196184627527,14,calm
2005-10-10,1554.5,2005-10-11,2005-10-20,1555.0,1577.0,1555.4284553323434,1576.5696173227534,79,1.0,1.0,2.2553397578368317,2.2298678885953684,123241.88257976975,124910.03437701214,122879.84797125513,0.9970624060511224,122878.84797125513,0.9970542919264509,12275,1670.1517972423865,1668.1517972423865,0.013591857547631652,0.013575581353371858,0.013535591653776107,7,calm
2005-12-29,1668.0,2005-12-30,2006-01-04,1668.0,1694.0,1668.4746191330441,1693.5726933694614,74,1.0,1.0,2.3454384475075307,2.0231077013202174,124910.03437701214,126765.29187050702,123468.12181584527,0.98845639128707,123467.12181584527,0.988448385525123,7998,1857.2574934948752,1855.2574934948752,0.015042526837752222,0.01502632819336345,0.01485274984310074,2,calm
2006-03-09,1643.0,2006-03-10,2006-03-15,1643.0,1685.5,1643.333258910579,1685.2210920577443,77,1.0,1.0,1.52835612038349,1.155022854688,126765.29187050702,129988.65502283875,126537.66093611458,0.998204311834623,126536.66093611458,0.9981964232399987,15085,3225.363152331731,3223.363152331731,0.02548955479361149,0.025473749097576805,0.025427805235714307,3,calm
2006-05-01,1693.0,2006-05-02,2006-05-08,1693.5,1720.5,1694.0268387576841,1720.180258375852,76,1.0,1.0,2.610946310505363,1.3587681296258434,129988.65502283875,131974.31491381951,128747.039745584,0.99044827968228,128746.039745584,0.9904405867032287,14319,1987.6598909807562,1985.6598909807562,0.015438609955759306,0.015423075497348372,0.015275639944361912,4,calm
2006-05-11,1664.75,2006-05-12,2006-06-22,1664.5,1592.25,1664.6929603430876,1592.0692205723321,79,1.0,1.0,0.6592691083668105,0.635499796943024,131974.31491381951,126235.03947192983,131511.7438671039,0.9964949918700645,131510.7438671039,0.9964874146380808,13946,-5737.275441889684,-5739.275441889684,-0.04362590669920775,-0.043641114582162334,-0.043487821441903184,29,calm
2006-07-12,1516.75,2006-07-13,2006-07-31,1516.5,1520.0,1516.8215693627405,1519.8474719242272,83,1.0,1.0,1.6204705752745139,0.5035748888641427,126235.03947192983,126484.18938453322,125897.19025710746,0.9973236494697852,125896.19025710746,0.997315727738987,13461,251.1499126033916,249.1499126033916,0.001994896843903606,0.0019790107396782477,0.0019736985360454826,12,neutral
2006-12-22,1764.0,2006-12-26,2007-01-05,1764.75,1812.75,1765.2211686176327,1812.1883722725725,71,1.0,1.0,2.1698887526994617,2.599168585455798,126484.18938453322,129816.86084403394,125331.70297185192,0.9908882966456973,125330.70297185192,0.9908803905192094,11419,3334.671459500725,3332.671459500725,0.026606979618151994,0.026591021836438685,0.02634852210159519,6,calm
2007-02-27,1750.5,2007-02-28,2007-03-20,1750.25,1781.5,1750.7216158276046,1781.0368263696566,74,1.0,1.0,2.1945626487899728,2.100584241076932,129816.86084403394,132058.1864241458,129554.39957124274,0.9979782189225286,129553.39957124274,0.9979705157629121,17137,2243.325580111848,2241.325580111848,0.01731583723419176,0.017300399584491952,0.017265288696239906,14,neutral
2007-07-31,1945.75,2007-08-01,2007-08-23,1951.5,1944.75,1951.8692290044094,1944.510127364647,67,1.0,1.0,1.3920266687638865,0.733589025727281,132058.1864241458,131563.1266142817,130776.23834329542,0.9902925512188014,130775.23834329542,0.9902849787991955,19660,-493.0598098640846,-495.0598098640846,-0.003770284161668001,-0.0037855775767314083,-0.003748800610316172,16,neutral
2007-11-08,2105.5,2007-11-09,2007-11-29,2106.75,2094.25,2106.9653562537933,2093.766591019323,62,1.0,1.0,0.5222202624582846,1.8088007170920388,131563.1266142817,130742.80316974455,130632.85208773518,0.992929063404871,130631.85208773518,0.9929214624909544,23626,-818.3234445371463,-820.3234445371463,-0.006264348483611352,-0.006279658685281437,-0.006235207885733668,13,neutral
2008-01-04,1985.0,2008-01-07,2008-02-14,1984.75,1822.0,1985.2407376010106,1821.7560326408297,65,1.0,1.0,1.9725411311775993,0.839187875868183,130742.80316974455,120114.2973473328,129041.64794406568,0.9869885363902574,129040.64794406568,0.9869808877857013,11328,-10626.505822411753,-10628.505822411753,-0.08235006559342407,-0.08236556458565532,-0.08129323805772061,27,neutral
2008-03-03,1736.75,2008-03-04,2008-03-19,1737.5,1765.25,1737.8788476252735,1765.0339422916838,69,1.0,1.0,1.6804179871858484,0.7240994529306874,120114.2973473328,121985.99887931511,119914.64048614386,0.9983377760549887,119913.64048614386,0.9983294506514183,20113,1873.701531982316,1871.701531982316,0.0156254244670257,0.01560874579734399,0.015582670617220058,11,neutral
2008-06-11,1926.75,2008-06-12,2008-07-24,1923.5,1846.25,1924.1340213763451,1845.845618403471,63,1.0,1.0,2.796185996075684,1.6907660776033677,121985.99887931511,117051.82949202404,121221.44334670974,0.9937324320854086,121220.44334670974,0.9937242344233065,19698,-4932.169387291069,-4934.169387291069,-0.040687603931494294,-0.040704102798721505,-0.040448653391547094,29,neutral
2008-09-02,1851.75,2008-09-03,2008-10-31,1851.75,1340.0,1852.0567063939852,1339.6213153672652,63,1.0,1.0,1.156305624329983,2.326803577927633,117051.82949202404,84766.39985734069,116680.57250282107,0.9968282683763754,116679.57250282107,0.9968197251523665,18291,-32283.42963468336,-32285.42963468336,-0.27668450391265204,-0.27670164487363685,-0.27582165759214644,42,neutral
2008-11-20,1039.5,2008-11-21,2008-12-08,1043.5,1177.0,1043.8158866455854,1176.66996480725,81,1.0,1.0,2.527183953861024,2.3048238046420515,84766.39985734069,95525.58018843552,84550.08681829242,0.9974481275669096,84549.08681829242,0.9974363304397261,20714,10761.18033109483,10759.18033109483,0.12727730997523468,0.12725365507752656,0.1269274187555707,10,stressed
2009-02-23,1135.75,2009-02-24,2009-03-13,1136.0,1159.0,1136.2980023315681,1158.813845443765,84,1.0,1.0,2.1232599609866525,1.1064233005752393,95525.58018843552,97414.91100986006,95450.03219585172,0.9992091333815009,95449.03219585172,0.9991986649813296,16614,1891.3308214245471,1889.3308214245471,0.019815086417468628,0.01979413282627981,0.0197782710944819,13,stressed
2009-07-07,1408.0,2009-07-08,2009-07-15,1408.25,1462.5,1408.4755089788155,1462.2741540462896,69,1.0,1.0,1.1013419408153278,1.0444843436878783,97414.91100986006,101125.01751951578,97185.81011953826,0.9976481948405351,97184.81011953826,0.9976379294716133,10611,3712.106509655715,3710.106509655715,0.03819636530739513,0.03817578595968082,0.03808561206076746,5,neutral
2009-10-30,1665.5,2009-11-02,2009-11-09,1661.0,1728.0,1661.243779229239,1727.5758571816214,60,1.0,1.0,0.9676654379214112,1.9551328187142978,101125.01751951578,105102.94219665873,99675.62675375433,0.9856673373086761,99674.62675375433,0.9856574485588441,15677,3979.9246771429443,3977.9246771429443,0.03992916559372054,0.039909100306644615,0.03933670198252631,5,neutral
2010-01-21,1841.0,2010-01-22,2010-02-17,1841.25,1799.25,1841.6728777543701,1798.7114571578381,57,1.0,1.0,1.7966884147741258,2.4940479892912357,105102.94219665873,102652.1412226564,104976.3540319991,0.998795579248174,104975.3540319991,0.9987860647666656,11739,-2448.8009740023226,-2450.8009740023226,-0.023327389524743756,-0.02334644161576495,-0.02331810054771459,17,calm
2010-05-05,1958.5,2010-05-06,2010-06-03,1958.0,1877.0,1958.6089176972841,1876.767424758851,52,1.0,1.0,2.6098963089071767,0.7392331520727964,102652.1412226564,98394.38358985787,101848.66372025877,0.9921728130282752,101847.66372025877,0.9921630713902725,15350,-4255.757632798529,-4257.757632798529,-0.04178552042673911,-0.04180515759785276,-0.04147753356223998,19,neutral
2010-06-29,1763.5,2010-06-30,2010-07-14,1764.0,1860.0,1764.570441380386,1859.397509866142,55,1.0,1.0,2.7337946733893816,2.740243845982695,98394.38358985787,103607.87235657444,97052.37427592123,0.98636091548141,97051.37427592123,0.9863507522996966,13515,5215.488766716577,5213.488766716577,0.05373946330619408,0.05371885566395385,0.0529856336968197,9,stressed
2010-08-24,1773.75,2010-08-25,2010-09-03,1773.75,1838.75,1774.2124493621834,1838.5166179046546,58,1.0,1.0,2.1071845648116208,0.7694043288624357,103607.87235657444,107335.51413203777,102905.32206300664,0.9932191417738033,102904.32206300664,0.99320948999757,14782,3729.641775463329,3727.641775463329,0.03624378160889812,0.036224346079273086,0.03597836429489029,7,neutral
2011-03-15,2247.5,2011-03-16,2011-03-25,2249.0,2305.5,2249.7689005701754,2304.9872891737664,47,1.0,1.0,2.9188553587165513,1.7243542454300087,107335.51413203777,109928.77839640655,105740.13832679825,0.98513655225728,105739.13832679825,0.9851272356763879,13945,2595.264264368774,2593.264264368774,0.02454402698410336,0.024525112511830864,0.024160356293432335,7,neutral
2011-05-23,2315.5,2011-05-24,2011-06-01,2315.5,2375.5,2316.1470846431685,2375.196023624707,47,1.0,1.0,2.2945784632639272,0.7797948980608069,109928.77839640655,112702.07852853886,108859.91297822892,0.9902767461462797,108858.91297822892,0.9902676493472924,14036,2775.3001321323054,2773.3001321323054,0.025494468539175544,0.02547609613451631,0.02522815383367311,5,calm
2011-06-08,2248.0,2011-06-09,2011-06-29,2250.75,2283.0,2251.080316911116,2282.3400994457543,50,1.0,1.0,0.9675859651925209,2.391333129562171,112702.07852853886,114263.06765527077,112555.0158455558,0.9986951200465587,112554.0158455558,0.9986862470957395,13424,1562.989126731918,1560.989126731918,0.013886569172943754,0.013868799926906863,0.013850579750724281,14,neutral
2011-08-02,2288.25,2011-08-03,2011-08-29,2290.0,2164.0,2290.5919777349623,2163.3034530101213,49,1.0,1.0,2.0850556111882796,2.719830250396831,114263.06765527077,108023.92994375357,112240.00690901314,0.9822947100251048,112239.00690901314,0.9822859582908786,13694,-6237.137711517207,-6239.137711517207,-0.05557014342236081,-0.05558796253939578,-0.054603275052447844,18,neutral
2011-10-03,2065.25,2011-10-04,2011-10-11,2067.25,2275.25,2067.5799389384993,2274.5275745632493,52,1.0,1.0,1.0960282428312216,2.676155984345172,108023.92994375357,118783.20699624057,107515.15682480196,0.9952901813587367,107514.15682480196,0.99528092415063,14991,10761.277052487005,10759.277052487005,0.10009172159553721,0.10007311939412425,0.09960086675322032,5,stressed
2011-11-17,2268.25,2011-11-18,2011-12-01,2270.0,2293.25,2270.609676046856,2292.7311961553964,52,1.0,1.0,2.1857975632415494,1.762820192237597,118783.20699624057,119931.52604188467,118072.7031544365,0.9940184824120252,118071.7031544365,0.9940100637135805,14113,1150.3190456441116,1148.3190456441116,0.009742546392673839,0.009725607533094724,0.009667351763624763,8,stressed
2012-04-16,2663.75,2012-04-17,2012-04-27,2665.0,2719.5,2665.793271509187,2718.889813085602,44,1.0,1.0,2.476628552295123,1.744250250455559,119931.52604188467,122265.77387124693,117295.90394640423,0.9780239426407367,117294.90394640423,0.9780156045495524,12356,2336.2478293622553,2334.2478293622553,0.0199177266083935,0.01990067556923741,0.019463171247792233,8,calm
2012-05-04,2625.5,2012-05-07,2012-06-07,2610.25,2551.0,2611.0553146241928,2550.132843232092,46,1.0,1.0,2.5852011270675455,2.90043762900189,122265.77387124693,119461.3401872103,120109.54447271286,0.9823644072231964,120108.54447271286,0.982356228319417,14182,-2802.433684036635,-2804.433684036635,-0.023332508909666393,-0.023349160514335988,-0.02293719325728776,22,neutral
2012-10-09,2734.0,2012-10-10,2012-11-26,2735.0,2633.0,2735.5784172887093,2632.5902014341664,43,1.0,1.0,1.614871256707545,1.0566363713213551,119461.3401872103,115030.84690546495,117630.8719434145,0.9846773170221661,117629.8719434145,0.9846689461132307,10128,-4428.493281745345,-4430.493281745345,-0.037647692789087264,-0.0376646952729543,-0.0370872558000959,30,calm
2012-12-28,2586.0,2012-12-31,2013-01-02,2590.25,2686.25,2590.7028066903126,2685.5805133898198,44,1.0,1.0,1.2481196421682061,1.9928934613653402,115030.84690546495,119203.46600024326,113991.92349437375,0.990968305988871,113990.92349437375,0.9909596126685407,9714,4174.619094778314,4172.619094778314,0.036622381561671975,0.03660483630509636,0.03627391440669363,1,calm
2013-02-25,2702.25,2013-02-26,2013-03-04,2702.25,2745.5,2702.9327524270916,2745.2163730022244,44,1.0,1.0,2.0266071869429068,0.533168097658469,119203.46600024326,121061.9453055491,118930.04110679204,0.9977062336975112,118929.04110679204,0.9976978446796952,10980,1860.479305305842,1858.479305305842,0.01564360805394226,0.01562679130353893,0.015590816002800198,4,calm
2013-04-05,2763.0,2013-04-08,2013-04-10,2763.25,2799.0,2764.122689296139,2798.5296044682586,43,1.0,1.0,2.658198846065646,1.1808667344103174,121061.9453055491,122539.44265795025,118858.27563973398,0.9817971728419425,118857.27563973398,0.9817889126079155,9102,1479.4973524011439,1477.4973524011439,0.0124476801646171,0.012430853260338541,0.012204473905256337,2,calm
2013-04-18,2739.5,2013-04-19,2013-04-24,2746.25,2829.5,2746.954340511577,2829.006925292318,44,1.0,1.0,2.064735590631956,1.2429250641773335,122539.44265795025,126147.75638830286,120866.99098250938,0.9863517277444352,120865.99098250938,0.9863435671066985,11544,3610.3137303526128,3608.3137303526128,0.029870385383056714,0.029853838131147867,0.02944614119410236,3,neutral
2013-06-05,2938.5,2013-06-06,2013-06-19,2939.25,2996.75,2940.006094116087,2996.0289812394576,42,1.0,1.0,2.0724049199192516,1.9065813950977468,126147.75638830286,128498.71764748443,123481.25595287565,0.9788620859239121,123480.25595287565,0.9788541587119772,11475,2352.961259181572,2350.961259181572,0.019055364284955353,0.019039167363556327,0.018636568152230464,9,calm
2013-06-20,2886.5,2013-06-21,2013-07-05,2888.0,2937.75,2888.502592190929,2937.3572682299514,44,1.0,1.0,1.2402776694212592,0.8370241825746365,128498.71764748443,130646.32339320141,127095.11405640088,0.9890769058494878,127094.11405640088,0.9890691236706591,11467,2149.605745716979,2147.605745716979,0.016913495653803786,0.01689775928383222,0.016713051966857677,9,neutral
2013-10-08,3150.75,2013-10-09,2013-10-14,3146.25,3205.0,3146.6576904137924,3204.5469405749054,41,1.0,1.0,0.7957978984251621,0.9138018056716632,130646.32339320141,133017.78264980705,129013.96530696549,0.9875055183809263,129012.96530696549,0.987497864128024,10412,2373.459256605636,2371.459256605636,0.018397059946326892,0.018381557628437822,0.018151748897428537,3,calm
2014-01-29,3473.0,2014-01-30,2014-02-10,3480.0,3560.25,3480.7174859425595,3559.2125092438723,38,1.0,1.0,1.5617412142511617,2.4149446778824055,133017.78264980705,135998.59353525695,132268.26446581725,0.9943652783179897,132267.26446581725,0.9943577605261571,12667,2982.810885449887,2980.810885449887,0.022551391665174683,0.022536270765773934,0.02240911572926607,7,calm
2014-03-14,3627.75,2014-03-17,2014-03-19,3629.25,3702.5,3630.1288515036836,3701.61705937966,37,1.0,1.0,1.9215788487533818,1.8852835292691759,135998.59353525695,138641.6572266681,134315.7675056363,0.9876261512279214,134314.7675056363,0.9876187982107025,13068,2645.063691411131,2643.063691411131,0.019693022148887206,0.019678131753459047,0.01943449283338309,2,calm
2014-03-24,3611.0,2014-03-25,2014-04-03,3613.5,3658.25,3614.476601867764,3657.341441488067,38,1.0,1.0,2.2026480358761313,1.9842047877366884,138641.6572266681,140268.5211322396,137351.11087097504,0.9906914964700465,137350.11087097504,0.9906842836307022,12423,1628.863905571513,1626.863905571513,0.011859210707894129,0.011844649380005004,0.011734307985887097,7,neutral
