Date,Close,wealth_index,equity,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
2023-07-20 18:30:00,41.7599983215332,0.99953,99953.0,0.0,0.0,-0.00046999999999997044,0.99953,0.0,1H
2023-07-20 19:30:00,41.810001373291016,1.0007268283604485,100072.68283604484,0.0011973911342815224,0.0011973911342815224,0.0007268283604484616,1.0007268283604485,0.0,1H
2023-07-21 13:30:00,41.720001220703125,0.9985726651388999,99857.26651388999,-0.002152598651799842,-0.002152598651799842,-0.001427334861100138,1.0007268283604485,-0.002152598651799842,1H
2023-07-21 14:30:00,41.76300048828125,0.999601857180323,99960.1857180323,0.0010306631428569357,0.0010306631428569357,-0.00039814281967698317,1.0007268283604485,-0.00112415411303457,1H
2023-07-21 15:30:00,41.8390007019043,1.0014209303741903,100142.09303741904,0.0018197977332681248,0.0018197977332681248,0.0014209303741903323,1.0014209303741903,0.0,1H
2023-07-21 16:30:00,41.76399993896485,0.9996257791387027,99962.57791387026,-0.0017926040699158818,-0.0017926040699158818,-0.00037422086129734744,1.0014209303741903,-0.0017926040699158818,1H
2023-07-21 17:30:00,41.70000076293945,0.9980939520557575,99809.39520557574,-0.0015324005391947892,-0.0015324005391947892,-0.0019060479442425393,1.0014209303741903,-0.0033222576216673794,1H
2023-07-21 18:30:00,41.720001220703125,0.9985726651388999,99857.26651388999,0.00047962727572525843,0.00047962727572525843,-0.001427334861100138,1.0014209303741903,-0.0028442237913144375,1H
2023-07-21 19:30:00,41.650001525878906,0.9968972150004938,99689.72150004937,-0.0016778449850447519,-0.0016778449850447519,-0.003102784999506225,1.0014209303741903,-0.004517296609734545,1H
2023-07-24 13:30:00,41.65999984741211,0.9971365258894727,99713.65258894727,0.00024005573029795002,0.00024005573029795002,-0.002863474110527342,1.0014209303741903,-0.004278325282373263,1H
2023-07-24 14:30:00,41.70000076293945,0.9980939520557575,99809.39520557574,0.0009601756042691978,0.0009601756042691978,-0.0019060479442425393,1.0014209303741903,-0.0033222576216673794,1H
2023-07-24 15:30:00,41.642799377441406,0.9967248308118665,99672.48308118664,-0.001371735838165411,-0.001371735838165411,-0.003275169188133531,1.0014209303741903,-0.004689436199989516,1H
2023-07-24 16:30:00,41.70000076293945,0.9980939520557575,99809.39520557574,0.0013736200820599898,0.0013736200820599898,-0.0019060479442425393,1.0014209303741903,-0.0033222576216673794,1H
2023-07-24 17:30:00,41.720001220703125,0.9985726651388999,99857.26651388999,0.00047962727572525843,0.00047962727572525843,-0.001427334861100138,1.0014209303741903,-0.0028442237913144375,1H
2023-07-24 18:30:00,41.651100158691406,0.9969235108936743,99692.35108936742,-0.0016515115051704,-0.0016515115051704,-0.0030764891063257416,1.0014209303741903,-0.004491038028170191,1H
2023-07-24 19:30:00,41.650001525878906,0.9968972150004938,99689.72150004937,-2.63770418624798e-05,-2.63770418624798e-05,-0.003102784999506225,1.0014209303741903,-0.004517296609734545,1H
2023-07-25 13:30:00,41.47999954223633,0.9928281994463756,99282.81994463755,-0.004081680129998322,-0.004081680129998322,-0.00717180055362443,1.0014209303741903,-0.008580538579919694,1H
2023-07-25 14:30:00,41.494998931884766,0.9931872114324363,99318.72114324363,0.0003616053474919667,0.0003616053474919667,-0.006812788567563732,1.0014209303741903,-0.008222036001062416,1H
2023-07-25 15:30:00,41.56869888305664,0.994951227599957,99495.1227599957,0.001776116473526157,0.001776116473526157,-0.005048772400042978,1.0014209303741903,-0.006460522821123638,1H
2023-07-25 16:30:00,41.54999923706055,0.9945036495847818,99450.36495847818,-0.00044984920140744844,-0.00044984920140744844,-0.005496350415218232,1.0014209303741903,-0.006907465761499365,1H
2023-07-25 17:30:00,41.624000549316406,0.9962748788618901,99627.48788618902,0.0017810183782109856,0.0017810183782109856,-0.003725121138109855,1.0014209303741903,-0.00513874970675654,1H
2023-07-25 18:30:00,41.59000015258789,0.9954610757510665,99546.10757510665,-0.0008168459609795287,-0.0008168459609795287,-0.00453892424893354,1.0014209303741903,-0.005951398100793592,1H
2023-07-25 19:30:00,41.61000061035156,0.995939788834209,99593.9788834209,0.00048089583289967486,0.00048089583289967486,-0.004060211165791028,1.0014209303741903,-0.005473364270440428,1H
2023-07-26 13:30:00,41.70000076293945,0.9980939520557575,99809.39520557574,0.0021629452359464008,0.0021629452359464008,-0.0019060479442425393,1.0014209303741903,-0.0033222576216673794,1H
2023-07-26 14:30:00,41.630001068115234,0.9964185019173514,99641.85019173514,-0.001678649725263992,-0.001678649725263992,-0.0035814980826486265,1.0014209303741903,-0.0049953304400874865,1H
2023-07-26 15:30:00,41.66999816894531,0.9973758367784515,99737.58367784515,0.000960775878065423,0.000960775878065423,-0.002624163221548459,1.0014209303741903,-0.004039353955011982,1H
2023-07-26 16:30:00,41.665000915527344,0.9972562269865545,99725.62269865545,-0.00011992449334186084,-0.00011992449334186084,-0.0027437730134455274,1.0014209303741903,-0.004158794030877377,1H
2023-07-26 17:30:00,41.65999984741211,0.9971365258894727,99713.65258894727,-0.00012003043334563035,-0.00012003043334563035,-0.002863474110527342,1.0014209303741903,-0.004278325282373263,1H
2023-07-26 18:30:00,41.66999816894531,0.9973758367784515,99737.58367784515,0.00023999811737462906,0.00023999811737462906,-0.002624163221548459,1.0014209303741903,-0.004039353955011982,1H
2023-07-26 19:30:00,41.75,0.9992906891110211,99929.06891110212,0.0019198904384476467,0.0019198904384476467,-0.0007093108889788535,1.0014209303741903,-0.002127218633600214,1H
2023-07-27 13:30:00,41.59510040283203,0.9955831507829493,99558.31507829494,-0.0037101699920470965,-0.0037101699920470965,-0.004416849217050656,1.0014209303741903,-0.00582949628290641,1H
2023-07-27 14:30:00,41.61000061035156,0.995939788834209,99593.9788834209,0.00035822025611742525,0.00035822025611742525,-0.004060211165791028,1.0014209303741903,-0.005473364270440428,1H
2023-07-27 15:30:00,41.720001220703125,0.9985726651388999,99857.26651388999,0.0026436099192028717,0.0026436099192028717,-0.001427334861100138,1.0014209303741903,-0.0028442237913144375,1H
2023-07-27 16:30:00,41.650001525878906,0.9968972150004938,99689.72150004937,-0.0016778449850447519,-0.0016778449850447519,-0.003102784999506225,1.0014209303741903,-0.004517296609734545,1H
2023-07-27 17:30:00,41.56999969482422,0.9949823626679241,99498.2362667924,-0.001920812199850297,-0.001920812199850297,-0.0050176373320759415,1.0014209303741903,-0.006429431931146534,1H
2023-07-27 18:30:00,41.470001220703125,0.9925888885573967,99258.88885573967,-0.0024055442592063603,-0.0024055442592063603,-0.007411111442603313,1.0014209303741903,-0.008819509907280865,1H
2023-07-27 19:30:00,41.47999954223633,0.9928281994463756,99282.81994463755,0.0002410976908342466,0.0002410976908342466,-0.00717180055362443,1.0014209303741903,-0.008580538579919694,1H
2023-07-28 13:30:00,41.709999084472656,0.9983332629447363,99833.32629447363,0.0055448299125977485,0.0055448299125977485,-0.0016667370552636562,1.0014209303741903,-0.003083286294306098,1H
2023-07-28 14:30:00,41.7400016784668,0.9990513782220423,99905.13782220423,0.0007193141849122231,0.0007193141849122231,-0.0009486217779577366,1.0014209303741903,-0.0023661899609613846,1H
2023-07-28 15:30:00,41.7318000793457,0.9988550720750355,99885.50720750356,-0.00019649254411324701,-0.00019649254411324701,-0.0011449279249644562,1.0014209303741903,-0.002562217566389413,1H
2023-07-28 16:30:00,41.630001068115234,0.9964185019173514,99641.85019173514,-0.0024393630525622045,-0.0024393630525622045,-0.0035814980826486265,1.0014209303741903,-0.0049953304400874865,1H
2023-07-28 17:30:00,41.70000076293945,0.9980939520557575,99809.39520557574,0.0016814723283260502,0.0016814723283260502,-0.0019060479442425393,1.0014209303741903,-0.0033222576216673794,1H
2023-07-28 18:30:00,41.689998626708984,0.9978545498615939,99785.4549861594,-0.0002398593776371527,-0.0002398593776371527,-0.0021454501384060576,1.0014209303741903,-0.00356132012465904,1H
2023-07-28 19:30:00,41.7599983215332,0.99953,99953.0,0.0016790524617424918,0.0016790524617424918,-0.00046999999999997044,1.0014209303741903,-0.0018882473062389327,1H
2023-07-31 13:30:00,41.880001068115234,1.0024022784988544,100240.22784988544,0.0028736291045334816,0.0028736291045334816,0.0024022784988544377,1.0024022784988544,0.0,1H
2023-07-31 14:30:00,41.869998931884766,1.002162876304691,100216.2876304691,-0.00023882846168499228,-0.00023882846168499228,0.0021628763046910304,1.0024022784988544,-0.00023882846168499228,1H
2023-07-31 15:30:00,41.849998474121094,1.0016841632215485,100168.41632215485,-0.00047767992056113595,-0.00047767992056113595,0.001684163221548518,1.0024022784988544,-0.0007163942986855298,1H
2023-07-31 16:30:00,41.79499816894531,1.0003677250692031,100036.77250692032,-0.001314224783300455,-0.001314224783300455,0.00036772506920312864,1.0024022784988544,-0.0020296775788440913,1H
2023-07-31 17:30:00,41.779998779296875,1.0000087130831423,100000.87130831424,-0.0003588800168817796,-0.0003588800168817796,8.713083142319888e-06,1.0024022784988544,-0.0023878291850020217,1H
2023-07-31 18:30:00,41.79999923706055,1.0004874261662848,100048.74261662849,0.0004787089121118804,0.0004787089121118804,0.00048742616628483226,1.0024022784988544,-0.0019102633480015951,1H
2023-07-31 19:30:00,41.90999984741211,1.0031203024709756,100312.03024709756,0.0026315935971126247,0.0026315935971126247,0.003120302470975611,1.0031203024709756,0.0,1H
2023-08-01 13:30:00,41.81999969482422,1.0009661392494271,100096.6139249427,-0.0021474624890376326,-0.0021474624890376326,0.0009661392494271226,1.0031203024709756,-0.0021474624890376326,1H
2023-08-01 14:30:00,41.79779815673828,1.0004347430747393,100043.47430747394,-0.0005308832675261499,-0.0005308832675261499,0.00043474307473934104,1.0031203024709756,-0.002677205704660679,1H
2023-08-01 15:30:00,41.80619812011719,1.0006357970913482,100063.57970913482,0.000200966647750489,0.000200966647750489,0.0006357970913482003,1.0031203024709756,-0.002476777085966053,1H
2023-08-01 16:30:00,41.78929901123047,1.0002313151233295,100023.13151233296,-0.0004042249629629957,-0.0004042249629629957,0.00023131512332952298,1.0031203024709756,-0.0028800008738031346,1H
2023-08-01 17:30:00,41.85499954223633,1.0018038643186302,100180.38643186302,0.0015721855250121486,0.0015721855250121486,0.0018038643186302217,1.0031203024709756,-0.0013123432444769323,1H
2023-08-01 18:30:00,41.88999938964844,1.0026415893878333,100264.15893878334,0.000836216647829513,0.000836216647829513,0.0026415893878333208,1.0031203024709756,-0.00047722399991612097,1H
2023-08-01 19:30:00,41.900001525878906,1.002880991581997,100288.0991581997,0.0002387714580140976,0.0002387714580140976,0.00288099158199695,1.0031203024709756,-0.00023856648937237157,1H
2023-08-02 13:30:00,41.439998626708984,0.9918707732800909,99187.0773280091,-0.010978589079186696,-0.010978589079186696,-0.008129226719909122,1.0031203024709756,-0.011214536445104173,1H
2023-08-02 14:30:00,41.40999984741211,0.9911527493079696,99115.27493079696,-0.0007239087908063047,-0.0007239087908063047,-0.008847250692030406,1.0031203024709756,-0.01193032693439311,1H
2023-08-02 15:30:00,41.380001068115234,0.9904347253358482,99043.47253358482,-0.0007244332143786503,-0.0007244332143786503,-0.009565274664151802,1.0031203024709756,-0.012646117423682046,1H
2023-08-02 16:30:00,41.375,0.9903150242387665,99031.50242387665,-0.00012085712871301446,-0.00012085712871301446,-0.009684975761233505,1.0031203024709756,-0.01276544617895381,1H
2023-08-02 17:30:00,41.31999969482422,0.9889985860864211,98899.85860864211,-0.0013293125118012394,-0.0013293125118012394,-0.011001413913578895,1.0031203024709756,-0.014077789423430742,1H
2023-08-02 18:30:00,41.20000076293945,0.9861263988927512,98612.63988927512,-0.0029041368047202365,-0.0029041368047202365,-0.013873601107248779,1.0031203024709756,-0.01694104240175731,1H
2023-08-02 19:30:00,41.25,0.9873231359480149,98732.3135948015,0.0012135736925888985,0.0012135736925888985,-0.012676864051985093,1.0031203024709756,-0.015748027912552143,1H
2023-08-03 13:30:00,40.97999954223633,0.9808606462833693,98086.06462833693,-0.00654546564275571,-0.00654546564275571,-0.01913935371663067,1.0031203024709756,-0.02219041537966515,1H
