start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
2023-06-14 16:30,2026-04-01 19:30,125.74849700927734,210.19000244140625,0.6707254411538526,0.6074589353803033,-0.6547142123442974,4870,0.00047,1H,1h
