agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.473; BH-adjusted p=0.587; percentile=52.7; RCSI_z=0.080.,-0.09596594614142484,-1.5116937451198824,-0.193213839825854,-0.11168705524494948,0.000591648726197,0.0801081330879611,0.4729054189162167,0.5866826634673066,0.32522570947383744,52.72945410917816,178,13343,0.00047,True,run_20260402T022516Z_pid19088,178.0,6.738650497512438,6.477528089887641,10.115168539325843,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
breakout_volume_momentum,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.000; BH-adjusted p=0.001; percentile=100.0; RCSI_z=4.455.,-0.04890778762292114,-0.40595750484086013,-0.046257589915193596,-0.07581607133331258,0.0700793861603298,4.455277889444698,0.0001999600079984,0.000999800039992,3.6990568545476683,100.0,175,13343,0.00047,True,run_20260402T022516Z_pid19088,175.0,6.243894695711635,10.422857142857143,20.88,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
mean_reversion_vol_filter,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.104; BH-adjusted p=0.173; percentile=89.7; RCSI_z=1.156.",-0.02528774516799326,-0.865011050821831,-0.18245473282051408,-0.03987443556181969,0.0162636644658863,1.1557716440889678,0.1035792841431713,0.1726321402386189,0.984727094802435,89.6620675864827,55,13343,0.00047,True,run_20260402T022516Z_pid19088,55.0,2.009578352423348,4.2,6.463636363636364,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
momentum_relative_strength,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.587; BH-adjusted p=0.587; percentile=41.4; RCSI_z=-0.177.,0.0334988705301886,0.18205719570963072,0.017314038942525554,-0.1309556316918888,-0.0038559209256135,-0.1773007420402631,0.5866826634673066,0.5866826634673066,0.23159674504040387,41.35172965406919,265,13323,0.00047,True,run_20260402T022516Z_pid19088,265.0,9.44489168618267,24.01132075471698,31.928301886792458,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.006; BH-adjusted p=0.014; percentile=99.4; RCSI_z=2.665.,-0.05738803459163999,-0.23672128769934073,-0.017969158271728323,-0.15711227601488487,0.0430873334214165,2.6649505127775464,0.0057988402319536,0.014497100579884,2.2366588566487122,99.44011197760447,292,13343,0.00047,True,run_20260402T022516Z_pid19088,292.0,10.478777755944192,12.061643835616438,19.17808219178082,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.4349107863444572,1.035110144014524,,-0.2112242001540895,,,,,,,,13463,0.00047,,,,,,,,
