total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
168,0.023714947596471643,0.0051718295352071505,0.5297619047619048,0.2317670421778997,0.10232234649768938,0.13557254617762504,0.10230184067849862,0.02371494759647165
