agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.871; BH-adjusted p=0.980; percentile=12.9; RCSI_z=-0.637. BH-adjusted p-value is shown for reference only and is not used by the final class label.,1.5761938126242758,0.4356841528947675,0.1852545238680163,-0.49420914599142773,-9.543444922679466,-0.6373640036769239,0.8712257548490302,0.980128974205159,0.05986929461191385,12.89742051589682,54,3897,0.00047,True,run_20260402T220731Z_pid31473,54.0,0.4399424518201285,20.51851851851852,20.51851851851852,492.44444444444446,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.019; BH-adjusted p=0.082; percentile=98.2; RCSI_z=3.249. BH-adjusted p-value is shown for reference only and is not used by the final class label.,25.495574830148286,1.0988066213997896,0.3281649967878535,-0.45644303680376586,21.068125154267776,3.249196042020274,0.0185962807438512,0.0815836832633473,1.7305739059937333,98.16036792641472,93,3897,0.00047,True,run_20260402T220731Z_pid31473,93.0,0.7445259074171487,9.623655913978494,9.623655913978494,230.96774193548387,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,3897,0.00047,True,run_20260402T220731Z_pid31473,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.027; BH-adjusted p=0.082; percentile=97.3; RCSI_z=2.640. BH-adjusted p-value is shown for reference only and is not used by the final class label.,4.56326430994426,1.0470002028631833,0.5268833684363204,-0.24052794905011865,3.597246449975896,2.639631148136159,0.0271945610877824,0.0815836832633473,1.5655179461774509,97.3005398920216,34,3897,0.00047,True,run_20260402T220731Z_pid31473,34.0,0.2947522073483338,11.911764705882351,11.911764705882351,285.88235294117646,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.007; BH-adjusted p=0.063; percentile=99.3; RCSI_z=4.628. BH-adjusted p-value is shown for reference only and is not used by the final class label.,27.377122878917167,1.3207669045598331,0.48639961776294394,-0.3150380757674608,24.069880023131756,4.627541550393424,0.006998600279944,0.0629874025194961,2.1549888101973926,99.32013597280545,69,3897,0.00047,True,run_20260402T220731Z_pid31473,69.0,0.5792022890237176,10.855072463768115,10.855072463768115,260.5217391304348,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.706; BH-adjusted p=0.980; percentile=29.4; RCSI_z=-0.605. BH-adjusted p-value is shown for reference only and is not used by the final class label.,-0.028935281366811227,0.04631809519435801,0.0276625426574411,-0.46514707704019964,-0.445067404496569,-0.6051992160838263,0.7064587082583483,0.9800325649155884,0.15091321711282227,29.374125174965005,32,3897,0.00047,True,run_20260402T220731Z_pid31473,32.0,0.261546723952739,5.75,5.75,138.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.106; BH-adjusted p=0.239; percentile=89.4; RCSI_z=1.166. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.7110820613353057,0.624970200592706,0.8047142144698198,-0.11061919135430842,0.518495231736356,1.1663777058906897,0.1063787242551489,0.2393521295740851,0.9731452222526199,89.38212357528495,11,3897,0.00047,True,run_20260402T220731Z_pid31473,11.0,0.0993214179768614,10.272727272727272,10.272727272727272,246.54545454545453,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.422; BH-adjusted p=0.760; percentile=57.8; RCSI_z=0.010. BH-adjusted p-value is shown for reference only and is not used by the final class label.,0.20619347499469054,0.22794537533557935,0.11550966435915551,-0.34871368434148153,0.0044997894340391,0.0104175503938336,0.4223155368926214,0.7601679664067186,0.37436294068589315,57.78844231153769,43,3897,0.00047,True,run_20260402T220731Z_pid31473,43.0,0.3521152811407049,2.441860465116279,2.441860465116279,58.604651162790695,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Negative Skill,Negative Skill,Low,negative skill,not available,The result is worse than the random null on all three metrics. raw p=0.762; BH-adjusted p=0.980; percentile=23.8; RCSI_z=-0.515. BH-adjusted p-value is shown for reference only and is not used by the final class label.,3.1536262947088076,0.5274205943573502,0.13917872339393428,-0.8056676253003854,-12.046747963827094,-0.5153973184212001,0.762247550489902,0.9800325649155884,0.11790396258137897,23.79524095180964,155,3897,0.00047,True,run_20260402T220731Z_pid31473,155.0,1.220650064683053,11.341935483870968,11.341935483870968,272.2064516129032,acceptable,Trade activity is in a reasonable range for daily research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,262.90075235492816,1.09912151216511,,-0.8339900882218974,,,,,,,,4017,0.00047,,,,,,,,,
