total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
112,0.012376543872540181,-0.0030391949458547,0.49107142857142855,0.07894641096456727,0.15677145700891992,0.060035515505452,0.03361018314167297,0.012376543872540183,17.776785714285715,0.9285714285714286,0.0
