agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.366; BH-adjusted p=0.758; percentile=63.5; RCSI_z=0.249. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.5674583126506747,0.3528206831850419,0.16051894001297762,-0.13596490560959051,0.1094325413398984,0.2485838488899638,0.3658170914542729,0.7578353680302706,0.4367360075778195,63.468265867066464,116,6130,0.00047,False,run_20260402T222318Z_pid35202,116.0,0.4254428244366791,10.275862068965518,15.017241379310343,360.41379310344826,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.594; BH-adjusted p=0.817; percentile=40.6; RCSI_z=-0.326. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.06406952251556963,0.08136467087544465,0.04877222113989588,-0.12059661890381812,-0.1036990097554539,-0.3256542799237784,0.5942028985507246,0.8170289855072463,0.22606523401751985,40.62968515742129,86,6130,0.00047,False,run_20260402T222318Z_pid35202,86.0,0.3045166356444858,8.0,11.604651162790695,278.51162790697674,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.111; BH-adjusted p=0.613; percentile=88.9; RCSI_z=1.148. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.1328249757364106,0.2737062883898638,0.42374004628126893,-0.07616912159466005,0.1117920073386081,1.14815880356018,0.1114442778610694,0.612943528235882,0.952942225588051,88.9055472263868,16,6130,0.00047,False,run_20260402T222318Z_pid35202,16.0,0.0614588591620393,5.5625,8.1875,196.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.863; BH-adjusted p=0.883; percentile=13.8; RCSI_z=-1.017. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.11534612610595363,0.11181601663471351,0.06650453472398454,-0.1909633331080287,-0.6281272618151197,-1.0165922567663894,0.862568715642179,0.8825587206396801,0.0642062972570206,13.79310344827586,77,6130,0.00047,False,run_20260402T222318Z_pid35202,77.0,0.2839800678541136,20.415584415584416,29.571428571428573,709.7142857142857,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.883; BH-adjusted p=0.883; percentile=11.8; RCSI_z=-1.095. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.019177755032321997,0.040768335587960204,0.02052033238731987,-0.21235975789199746,-0.6289354836314822,-1.0949399230992545,0.8825587206396801,0.8825587206396801,0.05425638939466165,11.794102948525737,92,6130,0.00047,False,run_20260402T222318Z_pid35202,92.0,0.3432520225545477,16.152173913043477,23.304347826086957,559.304347826087,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.450; BH-adjusted p=0.758; percentile=55.0; RCSI_z=0.080. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.08796928389676872,0.11952909272250324,0.07648663006375966,-0.087458064980792,0.0148147478827869,0.0795966583641682,0.4502748625687156,0.7578353680302706,0.3465222976571485,55.02248875562219,71,6130,0.00047,False,run_20260402T222318Z_pid35202,71.0,0.2618517508784684,4.042253521126761,6.084507042253521,146.0281690140845,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.482; BH-adjusted p=0.758; percentile=51.8; RCSI_z=0.012. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.10383417213667179,0.18826982971291015,0.18955242354073343,-0.09972720034128058,0.0024212749609479,0.0121344010860999,0.4822588705647176,0.7578353680302706,0.31671977529241885,51.82408795602199,25,6130,0.00047,False,run_20260402T222318Z_pid35202,25.0,0.0930468941061384,13.04,18.56,445.44,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Strong Skill,Strong Skill,High,strong skill,stable,"All three metrics point to a strong edge over the null distribution. raw p=0.034; BH-adjusted p=0.374; percentile=96.7; RCSI_z=2.048. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.40896813839674784,0.4669124361315777,0.2822960889208328,-0.11433664492709783,0.3603328542126431,2.048308303981156,0.0339830084957521,0.3738130934532733,1.4687381759299754,96.65167416291854,86,6130,0.00047,False,run_20260402T222318Z_pid35202,86.0,0.3169805037539356,2.697674418604651,3.9069767441860463,93.76744186046513,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.835; BH-adjusted p=0.883; percentile=16.6; RCSI_z=-0.945. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.051359417749427205,0.06949181325245359,0.0423530538677517,-0.15377513190653835,-0.4453251213177159,-0.9451681820259286,0.8345827086456772,0.8825587206396801,0.07853061748862811,16.591704147926038,73,6130,0.00047,False,run_20260402T222318Z_pid35202,73.0,0.2715309177563241,16.21917808219178,23.54794520547945,565.1506849315068,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.192; BH-adjusted p=0.704; percentile=80.9; RCSI_z=0.811. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.5135687601006762,0.3901279242586594,0.13340210972426972,-0.14019541273655767,0.2946325526743254,0.8107283777617361,0.191904047976012,0.703648175912044,0.7169158642686806,80.85957021489256,195,6130,0.00047,False,run_20260402T222318Z_pid35202,195.0,0.6794084821428571,4.558974358974359,6.492307692307692,155.8153846153846,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
