total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
26,0.2890694558371319,0.03437293526241585,0.5384615384615384,1.0453387023725833,0.2765318601339805,0.6644615135043637,0.14888794477463838,0.28906945583713195
