agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.4800880092096881,0.0674697575099368,0.0862130924054914,0.1980875527153085,96.40179910044976,0.3938749168041967,1.988388020373364,2000,0.4012993503248375,False
uptrend_oversold_reversion,0.2020843117854503,0.093776772251522,0.1085454839477121,0.2062964216629975,69.11544227886057,0.0935388278377382,0.45341953623675413,2000,0.8454772613693153,False
turn_of_month_seasonality,0.4505107042854132,0.3936074003822345,0.4501231819021318,0.4640663241453945,55.02248875562219,0.0003875223832813801,0.0008350581869844261,2000,0.8454772613693153,False
breakout_volume_momentum,0.4170892123740565,0.4034753008074887,0.4558073284409047,0.4535631182267512,51.42428785607195,-0.03871811606684822,-0.08536433962757031,2000,0.8454772613693153,False
mean_reversion_vol_filter,-0.0250208899007886,0.0253205493227376,0.0286272249457374,0.1008087280944709,29.83508245877061,-0.053648114846526,-0.532177281279164,2000,0.8454772613693153,False
volatility_squeeze_breakout,0.1077919705324173,0.1667605514748674,0.1778252473441552,0.2372208564656838,40.379810094952525,-0.07003327681173789,-0.2952239438603867,2000,0.8454772613693153,False
trend_pullback,0.6138545378945339,0.7073431484453225,0.7929208302256584,0.6116999034904288,43.47826086956522,-0.17906629233112448,-0.29273552490257393,2000,0.8454772613693153,False
random,2.789740286130288,2.8988320719229863,3.322103778541927,2.121249960166158,48.02598700649675,-0.5323634924116392,-0.2509668838697063,2000,0.8454772613693153,False
trend_momentum_verification,0.9147823641071368,1.313098864106209,1.4816127828750574,1.0295004607709568,32.733633183408294,-0.5668304187679206,-0.5505878242574473,2000,0.8454772613693153,False
donchian_trend_reentry,0.2343139271695469,0.8596966246612567,0.9696269567487888,0.7321208382953112,14.492753623188406,-0.7353130295792419,-1.0043601972747607,2000,0.8555722138930535,False
adx_trend_following,0.5713045904069723,1.1680294427129725,1.3382161430927146,0.9796993881183452,23.18840579710145,-0.7669115526857423,-0.782802931171272,2000,0.8454772613693153,False
