total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
139,-0.00035500585868642907,-0.0034398991578369,0.302158273381295,0.025006737591087073,-0.01419640836367878,0.02221543534334885,0.01012777421420686,-0.00035500585868642864
