total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
46,0.0011528691582679148,0.0037460013260702,0.5217391304347826,0.022006515378529875,0.05238762877437123,0.018508817981189533,0.017780893194010213,0.0011528691582679135,3.8260869565217392,0.6521739130434783,0.2391304347826087
