agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,-0.6856559637116196,-0.026187076394684934,0.07021154982376515,0.04554816013082603,-0.9985642364808734,146.45035055878577,420.8353911034515,879.3680976770617,0.0,1.0,-0.0,-147.13600652249738,-0.4793453937897599,0,0,13.68692686757029,1673.0487893338066,361,0.00047,1000,random_timing_matched_duration
mean_reversion,1,101,-0.9948684973305418,-0.11396062620398138,-0.31847397227590446,-0.21738690995317447,-0.9980860118372444,5.436723933361338,10.60316798477577,17.30059744052637,0.0,1.0,-0.0,-6.43159243069188,-0.6703835819529618,0,0,0.05978297400443169,36.96863299079227,173,0.00047,1000,random_timing_matched_duration
random,1,101,2.7730819190002434,0.030805785722714828,0.2569077346856801,0.10650056267605389,-0.944795236290852,58.28658686388545,178.27538464405612,541.3752822396048,4.0,0.96,0.017728766960431602,-55.513504944885206,-0.32417863999816143,0,0,3.8290119893693304,597.0496135861991,254,0.00047,1000,random_timing_matched_duration
momentum,1,101,1.6232537640540927,0.02238708664166585,0.23108408259327212,0.10852918015098885,-0.996512762504199,279.4480332474509,710.4885104790624,1867.764768226956,0.0,1.0,-0.0,-277.8247794833968,-0.3795259814157029,0,0,28.57193391078274,2387.5564356093637,167,0.00047,1000,random_timing_matched_duration
breakout,1,101,107.19784151780523,0.11327408286583089,0.5010813003824924,0.25716008169175625,-0.7660594091836526,186.0720191974495,493.42528981358754,1056.614655769377,33.4,0.666,0.17652577082969892,-78.87417767964426,-0.36553292743658733,0,0,20.208562275934046,1923.8473063886554,121,0.00047,1000,random_timing_matched_duration
trend,2,102,-0.6856559637116196,-0.026187076394684934,0.07021154982376515,0.04554816013082603,-0.9985642364808734,172.5423874698861,428.0614344581597,975.0275824803531,0.0,1.0,-0.0,-173.22804343359772,-0.4397281657726956,0,0,17.475365084675584,1516.3227470480326,361,0.00047,1000,random_timing_matched_duration
mean_reversion,2,102,-0.9948684973305418,-0.11396062620398138,-0.31847397227590446,-0.21738690995317447,-0.9980860118372444,5.222553967499212,10.333142834391165,17.36638765373859,0.0,1.0,-0.0,-6.217422464829753,-0.6522952013732712,0,0,-0.1668581891422371,36.29122617474754,173,0.00047,1000,random_timing_matched_duration
random,2,102,2.7730819190002434,0.030805785722714828,0.2569077346856801,0.10650056267605389,-0.944795236290852,53.578241147509985,168.86073171485256,511.50379447413945,3.3000000000000003,0.967,0.014573525916998339,-50.805159228509744,-0.32470462895901225,0,0,3.6314517430436872,630.7245360265731,254,0.00047,1000,random_timing_matched_duration
momentum,2,102,1.6232537640540927,0.02238708664166585,0.23108408259327212,0.10852918015098885,-0.996512762504199,254.66697001522144,688.7183874761628,1383.0961169604993,0.1,0.999,0.0004345117740176917,-253.04371625116735,-0.4967804661487108,0,0,24.152129833448164,3008.611051306442,167,0.00047,1000,random_timing_matched_duration
breakout,2,102,107.19784151780523,0.11327408286583089,0.5010813003824924,0.25716008169175625,-0.7660594091836526,198.51824217302513,520.0154356624046,1078.2672599133998,32.7,0.673,0.1719849357760231,-91.3204006552199,-0.3828527578383067,0,0,20.25267951754895,1877.6394213686656,121,0.00047,1000,random_timing_matched_duration
