simulation_id,simulated_cumulative_return
1,0.06607732512730949
2,0.07655508939355905
3,0.22600600970560752
4,0.047390389802263115
5,0.04117705338891275
6,0.0074126622008462905
7,0.35795668811220677
8,0.37396491652645797
9,0.15498114647475553
10,0.08063556845751055
11,-0.012219308375754715
12,-0.07932765015665554
13,0.34815912952045414
14,-0.009788108940559264
15,0.32661000754853126
16,0.23745917947049924
17,-0.03480151459073616
18,-0.045634277764607135
19,-0.030536580953321974
20,0.23556031635037228
21,0.0726878417432681
22,-0.005193755824983261
23,0.12519847500094225
24,-0.0636667139861501
25,-0.03155568003089602
26,0.03976568608611687
27,-0.07997402202751822
28,0.04287360612618506
29,0.17419066770665315
30,-0.04109290902202685
31,0.28882518985015243
32,0.224386618642778
33,0.19156186389882507
34,0.1354713833080165
35,0.01320331501581263
36,0.16657927328487607
37,0.23952363188124662
38,0.13523203546439416
39,-0.02351065409153243
40,0.06369768635373133
41,0.26966918732702627
42,0.09160761705609785
43,-0.17833232789922657
44,0.0015445082232423977
45,-0.22899700127892592
46,-0.11793338301966028
47,-0.17411250646878332
48,-0.07000465194232167
49,-0.06324585474824883
50,-0.06868775144729816
51,0.14410916352051706
52,0.01673223530059531
53,0.25475610395209886
54,0.33462831121300946
55,-0.04511720954671591
56,0.18809461405728414
57,0.3368049646776887
58,-0.01700500945895017
59,-0.09332503453654523
60,-0.1859749705011068
61,0.06975898219423708
62,0.05736408110230052
63,0.0615012454152206
64,-0.008015127336927073
65,0.1609569469260517
66,0.03683598541709992
67,0.16700443191864578
68,0.0014736501793677134
69,0.19626047056171517
70,0.006471178958825085
71,0.11037792691848586
72,-0.22284901417710493
73,-0.16072913826978005
74,0.12957249230460996
75,0.08173770752257305
76,-0.1403087743568953
77,0.36040356287451425
78,0.16838710246353367
79,-0.06578818247591281
80,0.20365118652503325
81,-0.1351908400715025
82,0.02727505005199147
83,0.3332385821807835
84,0.32411171138552614
85,0.12520802802597056
86,-0.1652681408384229
87,-0.13726733663514265
88,0.05125237108684914
89,0.1968806948113398
90,0.02888982620819919
91,-0.08384109485113977
92,0.14876493095885293
93,-0.023411499824981148
94,-0.06774333829541992
95,-0.064192002650864
96,-0.04511577562145198
97,0.26752423011378296
98,-0.0699730455103131
99,0.13759777877906776
100,0.11240270286579282
101,-0.04496587738272841
102,0.27138154857015473
103,0.12207445695170732
104,0.12479035549077824
105,-0.16255009862375588
106,0.22214637872666126
107,0.12520773837038154
108,0.1276314923278213
109,-0.17296923410678433
110,-0.2324346792826138
111,-0.19222243627023705
112,-0.07586282673997038
113,-0.33665703829325605
114,-0.10362709254131076
115,-0.13186340019748344
116,-0.16012085806114745
117,-0.04784741794527893
118,0.20712236983236135
119,0.1672932879959788
120,-0.12607010997187695
121,-0.15764913470491215
122,-0.34383433616470077
123,-0.048542034558664036
124,-0.13890631058210995
125,0.06758525501469669
126,0.14434736787010405
127,0.04029339937538482
128,-0.22416337435198747
129,0.34913002234720647
130,0.061584065554264295
131,0.25339473125064427
132,0.02945060705751585
133,0.11156954762776998
134,0.00377820224150899
135,0.139104345624176
136,0.01733951793893311
137,0.07910529922815314
138,0.14947969305697575
139,0.04618090703989385
140,0.014342955545119242
141,0.08017395685048631
142,0.13568641946335208
143,0.016735460706577256
144,-0.07114226069050997
145,0.039093868002029394
146,0.16358393324922324
147,-0.006046598878543137
148,-0.006437784232076956
149,0.06048665134789509
150,0.16504640252088013
151,0.10217962479456924
152,-0.0005757091754211178
153,0.15642782555023757
154,-0.16210529260124013
155,0.12407299112024324
156,0.03870078138744244
157,-0.08665817942861367
158,0.10497760841404329
159,-0.007834269665785171
160,0.11924083628133142
161,-0.26908352121999973
162,-0.13243178935345234
163,0.8619024235312854
164,0.05750852349981849
165,0.31685581337928526
166,0.06959853566947793
167,-0.014574023349612133
168,-0.12998690940746357
169,0.12020708283736667
170,0.0053626562707969555
171,0.19088524132377885
172,0.027495521723737797
173,-0.10562789606242241
174,-0.05869427970089013
175,0.30207775381188023
176,0.008067485368553132
177,0.05647531781414739
178,-0.2064755052549072
179,-0.10532973037802482
180,0.02846232615879151
181,0.21062909072175365
182,0.16598120831100757
183,-0.10266008587606522
184,0.0966326648031283
185,0.2624659487053794
186,0.05225053602898707
187,-0.032804393987674305
188,-0.13186604641686017
189,0.03947337702442085
190,0.02528331564146119
191,0.05205216759647543
192,-0.12129793803998008
193,-0.03292570540585811
194,0.18408022219305062
195,0.21265346429380927
196,0.0838529476419695
197,-0.022109641100488995
198,0.10024022614228019
199,-0.09510208326759495
200,0.025495644211845893
201,-0.006739804418922924
202,-0.027753353717657588
203,0.02899551271639315
204,-0.055991366375087996
205,0.13863732506629464
206,-0.08697421796796471
207,-0.10989850236398167
208,0.07026525140022144
209,0.0784783226560812
210,-0.07938485940465874
211,-0.011587954797677357
212,0.09233596758954327
213,-0.09119486119035873
214,-0.008720993992090672
215,0.13909737501070757
216,0.08968832586201872
217,-0.20083300968064863
218,0.11610360770230592
219,0.0036103880759481327
