signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2016-09-02,19.091402053833008,ARKK,trend_pullback,2016-09-06,2016-09-14,19.53055763244629,19.11631202697754,19.53686240678007,19.11166076100151,67,1.0,1.0,2.7281588946066666,1.9337319682450649,100000.0,99969.51148973283,1309.9697812542647,0.013099697812542646,1308.9697812542647,0.013089697812542647,67,-28.488510267163573,-30.488510267163573,-0.021764070244513718,-0.023291989397913566,-0.00030488510267163575,6,8,calm,18.845843473978384,19.76213243966916,trend_filter_failed
2016-09-14,19.11631202697754,ARKK,trend_pullback,2016-09-15,2016-09-21,19.337736122249005,19.71046828413023,19.3438615182438,19.704882501276575,32,1.0,1.0,2.6675869171377835,2.334720203630629,99969.51148973283,99979.06416118988,620.0035685838016,0.006201926560854284,619.0035685838016,0.006191923511073424,32,11.55267145704886,9.55267145704886,0.018663335792198817,0.015432336648565873,9.555584812505508e-05,4,6,calm,18.84352474299065,19.76213243966916,take_profit
2016-11-10,18.857982635498047,ARKK,trend_pullback,2016-11-11,2016-11-14,18.785097122192383,19.079408645629883,18.79146357356498,19.07675401191072,516,2.58,2.58,2.8890968628939726,0.8915542012574835,99979.06416118988,100121.11402737627,9698.97520395953,0.09701006190978632,9696.39520395953,0.09698425650720885,516,147.20986618640183,142.0498661864018,0.01518191689694007,0.014649760369543893,0.0014207961174489876,1,3,calm,17.64138661585443,19.199344732146645,trend_filter_failed
2016-12-13,18.959468841552734,ARKK,trend_pullback,2016-12-14,2016-12-15,18.867211084703182,19.143069279379674,18.872758350471337,19.13921437489661,134,1.0,1.0,2.440162032029504,1.514139351572597,100121.11402737627,100154.81913464925,2529.949618963159,0.025268892016836637,2528.949618963159,0.025258904113588512,134,35.70510727298672,33.70510727298672,0.01411855222628967,0.01332771005806175,0.0003366433504102909,1,1,calm,18.071024103049822,19.43922336894789,trend_filter_failed
2016-12-27,19.1117000579834,ARKK,trend_pullback,2016-12-28,2016-12-29,18.894882288421424,18.62733268737793,18.901441172369054,18.621526621781094,99,1.0,1.0,2.9712489061914997,2.6179321195099106,100154.81913464925,100125.10759414104,1872.2426760645365,0.01869348566789854,1871.2426760645365,0.018683501125880093,99,-27.711540508208117,-29.711540508208117,-0.014809164445997483,-0.015877972904452618,-0.0002966561246370341,1,1,neutral,18.60441193933193,19.36541247983475,trend_filter_failed
2017-01-03,18.855215072631836,ARKK,trend_pullback,2017-01-04,2017-01-05,19.148602073689545,19.466899709136616,19.15386228733487,19.46072943303321,97,1.0,1.0,2.2470483877007794,2.67062940761711,100125.10759414104,100152.87370727377,1858.9246418714824,0.01856601891911735,1857.9246418714824,0.018556031414244407,97,29.766113132739072,27.766113132739072,0.016021162786643353,0.01494469286158471,0.00027731419021580006,1,1,calm,18.431528095259864,19.36541247983475,take_profit
2017-03-23,21.242910385131836,ARKK,trend_pullback,2017-03-24,2017-03-30,21.40436326154834,22.087089332541986,21.40984769203822,22.08211931733445,180,1.0,1.0,2.062295557621621,1.750696654661228,100152.87370727377,100271.88259982709,3854.7725845668797,0.03848888645805198,3853.7725845668797,0.03847890172208801,180,121.00889255332127,119.00889255332127,0.0314001124606893,0.030881140477752537,0.0011882723695094339,4,6,calm,21.04371211007895,21.967149428198056,take_profit
2017-07-05,26.74622917175293,ARKK,trend_pullback,2017-07-06,2017-07-07,26.57093325020088,26.294153802908152,26.579959923821722,26.28806620239551,3771,18.855,18.855,2.897198561241048,1.815727777682281,100271.88259982709,99133.44137632885,100251.8838727317,0.9998005549853373,100233.02887273171,0.999612516229994,3785,-1100.731223498249,-1138.441223498249,-0.010981721652808417,-0.011357944943914199,-0.01135354392458781,1,1,stressed,26.324311183613883,28.60065896498255,stop_loss
2017-07-07,26.36796188354492,ARKK,trend_pullback,2017-07-10,2017-08-09,26.487897213766914,28.277748492939047,26.49302724242512,28.27419066070758,3741,18.705000000000002,18.705000000000002,1.4367443994531572,0.7583321213895753,99133.44137632885,105759.36372412351,99129.11991391238,0.9999564076223273,99110.41491391238,0.9997677225556101,3919,6663.3323477946715,6625.922347794672,0.0672314040212874,0.06685394621291788,0.06683841754914416,22,30,stressed,26.022874656474613,28.60065896498255,take_profit
2017-10-26,31.562210083007812,ARKK,trend_pullback,2017-10-27,2017-11-01,31.68214643732511,32.99224265667143,31.68694320208911,32.98077517439001,3337,16.685,16.685,1.0140277106818654,2.9770202400595283,105759.36372412351,110043.51101569162,105756.01446537137,0.999968331326568,105739.32946537137,0.9998105675181216,5341,4317.517291568104,4284.147291568103,0.04083170673956326,0.040516119340165864,0.04050844427112318,3,5,calm,30.857761858193868,32.5586230290534,take_profit
