agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,106,20,True,-0.0006230157682431763,-0.00062369224644165,0.29245283018867924,0.0016230636955788154,-0.3838517058450975,-0.3838517058450975
trend_pullback,neutral,84,20,True,-0.0005649179080172974,-0.0006927135971993,0.2976190476190476,0.0016918418569831673,-0.3339070408298321,-0.3339070408298321
trend_pullback,stressed,85,20,True,-0.0004837474391606148,-0.0006992334443097,0.3411764705882353,0.0021369730523952447,-0.22637039742658538,-0.22637039742658538
breakout_volume_momentum,calm,55,20,True,-0.00035955671825255576,-0.0008870731266395,0.36363636363636365,0.0031841556032206723,-0.1129205865093011,-0.1129205865093011
breakout_volume_momentum,neutral,82,20,True,-0.0008113787185790353,-0.0012904507361669502,0.32926829268292684,0.0030886404195835312,-0.262697694893354,-0.262697694893354
breakout_volume_momentum,stressed,72,20,True,-0.0006973183877144132,-0.00105911985229655,0.3888888888888889,0.003167844525225701,-0.22012393037651715,-0.22012393037651715
mean_reversion_vol_filter,calm,59,20,True,-0.00037574372397561974,-0.0004885620337736,0.3559322033898305,0.0017223018025091818,-0.21816369432361238,-0.21816369432361238
mean_reversion_vol_filter,neutral,54,20,True,-0.0008525903906139268,-0.0014523685894210002,0.2962962962962963,0.0018750028113822368,-0.454714193193878,-0.454714193193878
mean_reversion_vol_filter,stressed,50,20,True,-0.000699651896162986,-0.001083393222279,0.3,0.0019273578474046837,-0.3630108944766609,-0.3630108944766609
momentum_relative_strength,calm,99,20,True,-0.0007025920173304305,-0.0015254128987877,0.30303030303030304,0.003577238118666161,-0.1964062760217944,-0.1964062760217944
momentum_relative_strength,neutral,114,20,True,-0.0005740550480325561,-0.00140524007873195,0.37719298245614036,0.0035445300305102572,-0.1619551938032014,-0.1619551938032014
momentum_relative_strength,stressed,167,20,True,-0.0006828456719830119,-0.001222229889274,0.3473053892215569,0.004809822594939501,-0.1419689933473733,-0.1419689933473733
random,calm,127,20,True,-0.00035046290713236484,-0.0003063555279567,0.4409448818897638,0.0024166206329886324,-0.14502189642358043,-0.14502189642358043
random,neutral,144,20,True,-0.0006079749050507131,-0.0007430366119284999,0.4027777777777778,0.003157826296301638,-0.19252955926130488,-0.19252955926130488
random,stressed,92,20,True,-0.0003747397912761049,-0.00048268241691865,0.43478260869565216,0.003006171347917793,-0.1246568302021993,-0.1246568302021993
