signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
1998-08-14,146.41000366210938,USDJPY=X,random,1998-08-17,1998-08-27,146.25999450683594,144.1699981689453,146.28809504144434,144.132633787119,683,1.99829537826613,1.9688517775320458,1.4212727788725275,2.0923609972668897,100000.0,98523.85281614,99916.76720868475,0.9991676720868474,99914.76891330649,0.9991476891330648,683,-1472.1800367042013,-1476.1471838599996,-0.01473435862101202,-0.014774063933839602,-0.014761471838599997,8,10,neutral,,,random_time_exit
1998-09-04,133.4600067138672,USDJPY=X,random,1998-09-07,1998-09-14,133.85000610351562,131.35000610351562,133.86866194049742,131.3256180542008,735,1.9678693305253123,1.9304865853967517,0.8937867860369506,1.357067164516345,98523.85281614,96650.81720379606,98395.43439559614,0.9986965753279715,98393.4665262656,0.9986766017959354,735,-1869.137256428023,-1873.0356123439449,-0.018996558637651685,-0.01903617870647893,-0.019010986261766526,5,7,stressed,,,random_time_exit
1998-09-16,134.39999389648438,USDJPY=X,random,1998-09-17,1998-09-28,134.2100067138672,136.39999389648438,134.25060521101165,136.36480474991248,719,1.9305237029343476,1.9609258923037416,2.524997773156229,2.0805153049881175,96650.81720379606,98167.03522267053,96528.1156704203,0.9987304656398607,96526.18514671737,0.9987104914300321,719,1520.1094684697,1516.218018874462,0.015748156483747614,0.01570784152061794,0.015687586124361406,7,11,stressed,,,random_time_exit
1999-02-08,114.5199966430664,USDJPY=X,random,1999-02-09,1999-03-02,114.52999877929688,119.69000244140624,114.55978429511737,119.6710332696082,856,1.9612635071324096,2.0487680895756926,2.1006737219898035,1.085109719517674,98167.03522267053,102538.25431323798,98065.13662012761,0.9989619875723884,98063.17535662047,0.9989420087322137,856,4375.229122164154,4371.219090567446,0.044616433296729596,0.044575540968063654,0.04452838043496259,15,21,stressed,,,random_time_exit
1999-03-22,118.3000030517578,USDJPY=X,random,1999-03-23,1999-04-05,118.33000183105467,120.63999938964844,118.36616395227836,120.61284516242564,866,2.0501019596534613,2.0890144782132123,2.5560399445711504,1.7513545042592753,102538.25431323798,104479.74112478766,102507.14808463272,0.9996966378176262,102505.09798267306,0.9996766442847405,866,1945.6259279875503,1941.4868115496838,0.018980772335015272,0.01894039271956857,0.018934268235333437,9,13,neutral,,,random_time_exit
1999-05-18,123.27999877929688,USDJPY=X,random,1999-05-19,1999-06-04,123.27999877929688,121.63999938964844,123.32026189073714,121.62137185691635,847,2.0890452364290875,2.060266039256163,2.765988955138247,1.031600281074425,104479.74112478766,103036.63195486576,104454.35086669079,0.9997569839107225,104452.26182145436,0.9997369891709391,847,-1438.9598586462077,-1443.109169921893,-0.013776244128690062,-0.013815968603807488,-0.013812334854450721,12,16,calm,,,random_time_exit
1999-11-08,105.22000122070312,USDJPY=X,random,1999-11-09,1999-11-25,105.20999908447266,104.72000122070312,105.2441728273818,104.68783953142355,979,2.060680903960136,2.0497878980252735,2.7481459183088677,2.572151400156581,103036.63195486576,102487.87118932065,103036.10587891075,0.9999948942823049,103034.04519800679,0.9999748947844093,979,-544.6502967431305,-548.760765545116,-0.005286119706320789,-0.005326013983926663,-0.005325880273197357,12,16,calm,,,random_time_exit
1999-12-22,101.56999969482422,USDJPY=X,random,1999-12-23,2000-01-14,101.58000183105467,106.08000183105467,101.59200753658592,106.05572598273805,1008,2.0480948719375727,2.1380834358119993,0.6818965657460891,1.78897101893221,102487.87118932065,106983.11320473424,102406.79169175055,0.9992088868992085,102404.74359687862,0.9991889031211462,1008,4499.428193721345,4495.242015413595,0.043937693076343896,0.04389681432248236,0.04386120975339377,16,22,neutral,,,random_time_exit
2000-01-28,107.05999755859376,USDJPY=X,random,2000-01-31,2000-02-11,106.8000030517578,109.12000274658205,106.82718273494876,109.1021884142234,1001,2.1386801983536743,2.1842258120527527,2.044914083737439,1.1328116436131839,106983.11320473424,109256.07098367775,106936.14859788207,0.9995610091588727,106934.00991768371,0.9995410183385058,1001,2277.2806849539165,2272.95777894351,0.021296131013013867,0.02125570509039361,0.021245949111554988,9,11,neutral,,,random_time_exit
2000-03-13,105.69000244140624,USDJPY=X,random,2000-03-14,2000-04-04,105.70999908447266,105.0,105.7351569030909,104.98833873639194,1033,2.184488341617858,2.1690590782938575,1.879890155720616,0.6107198902672892,109256.07098367775,108480.25427005782,109226.60156923451,0.9997302720647199,109224.41708089289,0.9997102778591627,1033,-771.4631662000236,-775.8167136199354,-0.007063101702146589,-0.007102960440112547,-0.007100902555207555,15,21,stressed,,,random_time_exit
2000-04-17,104.58999633789062,USDJPY=X,random,2000-04-18,2000-05-03,104.5199966430664,108.37999725341795,104.53407819514715,108.35170199189321,1037,2.168036781767352,2.2472142993118656,0.8472591401660352,2.1114275091744745,108480.25427005782,112434.71489620241,108404.00712514935,0.9992971334237597,108401.83908836759,0.9992771478808021,1037,3958.8758772256665,3954.460626144587,0.03652037558143685,0.03647964517392522,0.03645327578510366,11,15,stressed,,,random_time_exit
2000-05-11,108.37999725341795,USDJPY=X,random,2000-05-12,2000-05-23,108.41999816894533,107.16999816894533,108.4360174714192,107.13273286017738,1036,2.246794282007806,2.2197902248628756,0.9775228504344226,2.97842417280416,112434.71489620241,111080.045454449,112341.9608946723,0.9991750412529108,112339.7141003903,0.9991550581517478,1036,-1350.202857246527,-1354.6694417533977,-0.01201892730508414,-0.012058686926538041,-0.012048498037318837,7,11,calm,,,random_time_exit
2000-06-05,107.41000366210938,USDJPY=X,random,2000-06-06,2000-06-16,107.4000015258789,106.4800033569336,107.42556793239898,106.4684308988405,1033,2.219412233483363,2.199637782370045,1.8804847445845136,0.5869379773318252,111080.045454449,110086.90384876724,110972.83108640162,0.9990348008266584,110970.61167416815,0.9990148205302478,1034,-988.7225556659116,-993.141605681765,-0.008909769359197534,-0.00894959116381035,-0.00894077421033309,8,10,calm,,,random_time_exit
2000-07-05,106.93000030517578,USDJPY=X,random,2000-07-06,2000-07-28,106.95999908447266,109.22000122070312,106.97786554406663,109.19687999810603,1029,2.2016044728968915,2.247271790361022,1.170387036919677,1.6173885735107645,110086.90384876724,112365.82084571052,110082.42524931746,0.9999593176000668,110080.22364484456,0.9999393188136906,1029,2283.3658732065383,2278.91699694328,0.020742743769974856,0.020702328915099454,0.020701072673221518,16,22,calm,,,random_time_exit
2000-08-31,106.66999816894533,USDJPY=X,random,2000-09-01,2000-09-13,106.66000366210938,106.77999877929688,106.68671611336111,106.75652041468007,1053,2.246822241347385,2.2482923199331624,2.0044487469129963,1.699244086038159,112365.82084571052,112434.8296604381,112343.3588896106,0.9998000997462496,112341.11206736925,0.9997801041441667,1053,73.50392928885785,69.0088147275773,0.000654292341745546,0.0006142792558987112,0.0006141441784360147,8,12,calm,,,random_time_exit
2001-01-05,116.4499969482422,USDJPY=X,random,2001-01-08,2001-01-30,116.51000213623048,116.69000244140624,116.5448730757521,116.64991392524989,964,2.2469851529005007,2.249010340478818,2.4929567318037225,2.9366520134793297,112434.8296604381,112531.5930438606,112351.50463017792,0.9992589037532957,112349.25764502502,0.9992389189749162,964,101.25937891587654,96.76338342249721,0.000901291036882614,0.0008612730110618762,0.0008606175125157403,16,22,calm,,,random_time_exit
2001-04-04,125.47000122070312,USDJPY=X,random,2001-04-05,2001-04-16,125.45999908447266,124.2699966430664,125.50289902317358,124.24221533902656,896,2.249011950495271,2.226420498875356,2.919411686113855,1.7360599385669058,112531.5930438606,111397.5450304155,112452.84653671403,0.9993002275626198,112450.59752476354,0.9992802419577808,896,-1129.5725809957348,-1134.0480134451054,-0.010045056281243714,-0.01008485538011809,-0.01007759672435363,7,11,neutral,,,random_time_exit
