agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,1.576218645193524,0.09682350329861322,0.43568475873442153,0.18525486041872108,-0.4942177805065482,6.4471121830832825,11.054552907109425,14.185813730546771,14.37125748502994,0.8582834331337326,0.06636927028765918,-9.4783342619159,-0.6681558380754639,0,0,0.43127067220715876,31.539758754352015,54,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,25.49697032657329,0.3682027225163991,1.0988070562118726,0.32816502015115595,-0.45645044782736244,2.4526511823974677,4.389334769715027,5.959085038549601,98.40319361277446,0.017964071856287425,1.745595216427921,21.107635556858263,3.5420933617009958,1,1,-0.35163761653153963,15.87019442910953,93,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,1,101,0.6867786909420615,0.07376819965428706,0.5206752734656885,0.07321607435849796,-0.9478361464783868,56.635555477424134,1243.7278469434946,7250.707720660069,4.990019960079841,0.9520958083832335,0.021319346827131817,-1243.0410682525526,-0.17143720532419865,0,0,0.8124207077460692,3112.142056728144,264,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,3.1485490552001036,0.15831157254813072,1.0159397794865574,0.5106056645951089,-0.12388898454020358,0.5047586103237117,0.8603317042542488,1.2868275585226485,94.2115768463074,0.059880239520958084,1.2227164711475833,2.288217350945855,1.778184913581474,0,1,-0.4317764816665353,3.281997567289827,30,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,28.41020398376342,0.3746868861270462,0.9086760778103313,0.2293113093622555,-0.6789428524082042,14.562114848551136,26.3976222732101,43.89193410755908,72.85429141716567,0.27345309381237526,0.5631171587108389,2.01258171055332,0.045853110633525554,0,1,1.5903796454729817,87.93961490048667,152,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,1.576218645193524,0.09682350329861322,0.43568475873442153,0.18525486041872108,-0.4942177805065482,7.1706605441446865,12.479321301728836,18.92382756534574,14.97005988023952,0.8522954091816367,0.06940985084222186,-10.903102656535312,-0.5761573666260635,0,0,0.46820240826390014,40.76018789281725,54,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,25.49697032657329,0.3682027225163991,1.0988070562118726,0.32816502015115595,-0.45645044782736244,2.383564621178495,4.855984052284418,9.2843812734937,97.60479041916167,0.02594810379241517,1.585894373560409,20.64098627428887,2.223194595984283,1,1,-0.38257822901451444,16.1946390146038,93,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,2,102,0.6867786909420615,0.07376819965428706,0.5206752734656885,0.07321607435849796,-0.9478361464783868,69.88454121199865,825.9419239133841,2907.186343336951,4.590818363273453,0.9560878243512974,0.01950221245268252,-825.255145222442,-0.2838673025256409,0,0,1.3414885752459993,3492.5222921435147,264,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
