Date,Close,equity,wealth_index,daily_return,cumulative_return,rolling_peak,drawdown
2022-07-18,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-19,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-20,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-21,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-22,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-25,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-26,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-27,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-28,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-07-29,,100000.0,1.0,0.0,0.0,1.0,0.0
2022-08-01,83.1710205078125,99639.7464871532,0.996397464871532,-0.0036025351284679763,-0.0036025351284679763,1.0,-0.0036025351284679763
2022-08-02,82.81009674072266,99207.35981417957,0.9920735981417956,-0.004339499930676616,-0.007926401858204368,1.0,-0.007926401858204368
2022-08-03,80.12516021728516,95990.80585910144,0.9599080585910145,-0.03242253358120706,-0.04009194140898553,1.0,-0.04009194140898553
2022-08-04,76.75362396240234,91951.70542575183,0.9195170542575183,-0.04207799275358037,-0.08048294574248172,1.0,-0.08048294574248172
2022-08-05,,91039.46678117664,0.9103946678117664,-0.009920845299729586,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-08,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-09,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-10,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-11,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-12,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-15,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-16,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-17,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-18,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-19,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-22,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-23,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-24,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-25,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-26,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-29,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-30,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-08-31,,91039.46678117664,0.9103946678117664,0.0,-0.08960533218823363,1.0,-0.08960533218823363
2022-09-01,155.20944213867188,91785.13278211009,0.9178513278211009,0.00819057961670322,-0.0821486721788991,1.0,-0.0821486721788991
2022-09-02,153.09689331054688,90536.61642468821,0.9053661642468821,-0.013602599022063289,-0.0946338357531179,1.0,-0.0946338357531179
2022-09-06,151.8391876220703,89793.31236279856,0.8979331236279856,-0.00820998278092222,-0.10206687637201439,1.0,-0.10206687637201439
2022-09-07,153.24429321289062,90623.72976697337,0.9062372976697337,0.009248098575755925,-0.09376270233026629,1.0,-0.09376270233026629
2022-09-08,151.77041625976562,89752.66848767649,0.8975266848767649,-0.009611845391231277,-0.1024733151232351,1.0,-0.1024733151232351
2022-09-09,154.6296844482422,91442.49598706614,0.9144249598706614,0.018827601762299473,-0.08557504012933859,1.0,-0.08557504012933859
2022-09-12,160.58419799804688,94961.61349500071,0.9496161349500071,0.03848448656117531,-0.050383865049992926,1.0,-0.050383865049992926
2022-09-13,151.1611785888672,89392.60902417552,0.8939260902417552,-0.0586447962061889,-0.10607390975824482,1.0,-0.10607390975824482
2022-09-14,,89911.41203736978,0.8991141203736978,0.005803645501094579,-0.10088587962630224,1.0,-0.10088587962630224
2022-09-15,,89911.41203736978,0.8991141203736978,0.0,-0.10088587962630224,1.0,-0.10088587962630224
2022-09-16,,89911.41203736978,0.8991141203736978,0.0,-0.10088587962630224,1.0,-0.10088587962630224
